query_id,FP_ratio,(G-C)/(G-A),SP,filtering_time(ms),filtering_time(ms)(VEQ),verification_time(ms)(VEQ),VEQs_time(ms),query_time(ms),filtering_num,inclusion_num,Candidate_num,VEQs_Candidate_num,VEQs_filtering_num,answer_num,|G|,filter_time/filter_num
0,0.056338028169014086,0.9972086531751571,0.0,0.05207700,0.67090300,0.31324100,0.98414400,1.03622100,1429,0,71,67.0,4.0,67,1500,1982.074193
1,0.6896551724137931,0.9453551912568307,0.0,0.04209900,0.57803300,0.85596900,1.43400200,1.47610100,1384,0,116,38.0,78.0,36,1500,2357.562583
2,0.47619047619047616,0.9581589958158996,0.0,0.04414300,0.82078400,1.22322000,2.04400400,2.08814700,1374,0,126,66.0,60.0,66,1500,1657.943387
3,0.3548387096774194,0.9849315068493151,0.0,0.05192700,0.46111300,0.29549300,0.75660600,0.80853300,1438,0,62,40.0,22.0,40,1500,2845.782005
4,0.1375,0.9923130677847659,0.0,0.06041300,0.69274700,0.33537700,1.02812400,1.08853700,1420,0,80,69.0,11.0,69,1500,1899.994689
5,0.3486238532110092,0.9734079776067179,0.0,0.05013400,0.72780300,0.37661000,1.10441300,1.15454700,1391,0,109,71.0,38.0,71,1500,1836.909673
6,0.4339622641509434,0.9843537414965986,0.0,0.02887400,0.36645400,1.19878000,1.56523400,1.59410800,1447,0,53,30.0,23.0,30,1500,3718.431277
7,0.53125,0.9649484536082474,0.0,0.05235800,0.69613000,0.46196100,1.15809100,1.21044900,1404,0,96,46.0,50.0,45,1500,1942.582914
8,0.3157894736842105,0.9790940766550522,0.0,0.06275700,1.12507000,0.51672600,1.64179600,1.70455300,1405,0,95,65.0,30.0,65,1500,1208.088383
9,0.6341463414634146,0.9277777777777778,0.0,0.04821000,0.57398600,0.35972200,0.93370800,0.98191800,1336,0,164,60.0,104.0,60,1500,2314.383249
10,0.04225352112676056,0.9979050279329609,0.0,0.06119400,0.60800000,0.37082000,0.97882000,1.04001400,1429,0,71,68.0,3.0,68,1500,2139.887686
11,0.6292134831460674,0.961826857532379,0.0,0.04518400,0.47825900,0.45144300,0.92970200,0.97488600,1411,0,89,35.0,54.0,33,1500,2798.776562
12,0.057692307692307696,0.9957203994293866,0.0,0.05212700,0.85910800,0.36880200,1.22791000,1.28003700,1396,0,104,98.0,6.0,98,1500,1538.571280
13,0.49390243902439024,0.9428369795342273,0.0,0.04566500,0.75631900,0.34782300,1.10414200,1.14980700,1336,0,164,83.0,81.0,83,1500,1766.868167
