0,67
1,71
2,75
3,77
4,81
5,85
6,88
7,91
8,93
9,94
10,98
11,102
12,105
13,105
14,106
15,109
16,113
17,113
18,115
19,115
20,117
21,119
22,120
23,120
24,121
25,125
26,127
27,131
28,131
29,131
30,133
31,135
32,138
33,142
34,145
35,148
36,151
37,154
38,155
39,157
40,159
41,159
42,159
43,160
44,164
45,164
46,165
47,165
48,166
49,167
50,168
51,169
52,172
53,175
54,176
55,179
56,183
57,186
58,186
59,186
60,186
61,186
62,188
63,189
64,189
65,189
66,191
67,191
68,192
69,193
70,196
71,198
72,198
73,198
74,199
75,200
76,200
77,202
78,205
79,209
80,211
81,211
82,212
83,212
84,213
85,214
86,214
87,214
88,214
89,215
90,215
91,219
92,219
93,222
94,222
95,222
96,223
97,223
98,224
99,224
100,225
101,225
102,227
103,227
104,227
105,228
106,231
107,233
108,234
109,236
110,236
111,236
112,236
113,236
114,237
115,241
116,241
117,241
118,241
119,244
120,244
121,244
122,244
123,244
124,244
125,244
126,244
127,246
128,246
129,247
130,250
131,250
132,252
133,256
134,257
135,257
136,259
137,262
138,264
139,264
140,264
141,264
142,265
143,265
144,265
145,265
146,266
147,269
148,271
149,273
150,276
151,277
152,280
153,281
154,281
155,284
156,285
157,288
158,291
159,291
160,292
161,292
162,292
163,294
164,297
165,297
166,297
167,299
168,301
169,301
170,301
171,301
172,304
173,305
174,305
175,308
176,310
177,312
178,313
179,313
180,314
181,315
182,315
183,315
184,315
185,315
186,317
187,317
188,317
189,317
190,319
191,322
192,322
193,322
194,324
195,326
196,326
197,328
198,328
199,328
200,331
201,332
202,332
203,333
204,333
205,333
206,335
207,335
208,339
209,339
210,340
211,340
212,342
213,345
214,345
215,345
216,345
217,345
218,348
219,348
220,348
221,349
222,350
223,352
224,352
225,352
226,353
227,353
228,353
229,355
230,355
231,358
232,358
233,358
234,361
235,361
236,362
237,366
238,366
239,368
240,369
241,369
242,370
243,372
244,375
245,379
246,380
247,380
248,382
249,383
250,385
251,385
252,385
253,385
254,386
255,387
256,389
257,390
258,391
259,391
260,391
261,391
262,391
263,393
264,394
265,397
266,397
267,400
268,400
269,400
270,400
271,400
272,401
273,401
274,401
275,401
276,401
277,404
278,404
279,404
280,405
281,405
282,405
283,405
284,406
285,406
286,410
287,410
288,410
289,410
290,410
291,414
292,414
293,416
294,416
295,419
296,419
297,419
298,419
299,419
300,420
301,422
302,422
303,424
304,424
305,424
306,426
307,426
308,426
309,426
310,426
311,427
312,427
313,429
314,429
315,430
316,430
317,430
318,431
319,431
320,431
321,431
322,431
323,432
324,432
325,432
326,432
327,432
328,432
329,434
330,434
331,435
332,439
333,443
334,445
335,446
336,448
337,448
338,448
339,448
340,448
341,452
342,452
343,452
344,452
345,452
346,454
347,454
348,454
349,454
350,454
351,454
352,454
353,454
354,455
355,455
356,455
357,455
358,457
359,460
360,460
361,460
362,462
363,465
364,467
365,467
366,471
367,471
368,471
369,471
370,471
371,471
372,472
373,472
374,473
375,473
376,473
377,473
378,473
379,476
380,476
381,476
382,476
383,478
384,478
385,478
386,479
387,482
388,483
389,484
390,485
391,486
392,489
393,489
394,489
395,490
396,492
397,492
398,492
399,494
400,495
401,495
402,497
403,499
404,499
405,499
406,499
407,499
408,499
409,500
410,500
411,500
412,500
413,500
414,500
415,501
416,502
417,504
418,504
419,504
420,506
421,506
422,506
423,506
424,506
425,510
426,511
427,512
428,515
429,515
430,515
431,518
432,518
433,518
434,518
435,519
436,521
437,521
438,521
439,521
440,521
441,521
442,522
443,522
444,523
445,523
446,523
447,523
448,523
449,523
450,523
451,525
452,525
453,525
454,525
455,527
456,527
457,527
458,527
459,527
460,527
461,527
462,527
463,527
464,527
465,527
466,527
467,527
468,528
469,528
470,530
471,530
472,530
473,532
474,532
475,532
476,532
477,534
478,534
