query_id,FP_ratio,(G-C)/(G-A),SP,filtering_time(ms),filtering_time(ms)(VEQ),verification_time(ms)(VEQ),VEQs_time(ms),query_time(ms),filtering_num,inclusion_num,Candidate_num,VEQs_Candidate_num,VEQs_filtering_num,answer_num,|G|,filter_time/filter_num
0,0.0,1.0,0.0,0.25275300,0.11849200,0.53674500,0.65523700,0.90799000,39995,0,5,5.0,0.0,5,40000,107732.090668
1,0.4153846153846154,0.9993243581402332,0.0,0.40608000,0.51315200,0.87064400,1.38379600,1.78987600,39935,0,65,40.0,25.0,38,40000,43471.071503
2,0.4411764705882353,0.9992492868224814,0.0,0.41831800,0.49670300,0.58172000,1.07842300,1.49674100,39932,0,68,38.0,30.0,38,40000,43673.314602
3,0.13157894736842105,0.9998748967898516,0.0,0.36512400,0.34895600,0.31526100,0.66421700,1.02934100,39962,0,38,33.0,5.0,33,40000,55969.919337
4,0.4153846153846154,0.9993243581402332,0.0,0.47100700,0.51327200,0.50748000,1.02075200,1.49175900,39935,0,65,40.0,25.0,38,40000,40598.245010
5,0.0,1.0,0.0,0.12276000,0.16052900,0.20404200,0.36457100,0.48733100,39991,0,9,9.0,0.0,9,40000,141166.794334
6,0.4153846153846154,0.9993243581402332,0.0,0.37154500,0.50983300,0.53378200,1.04361500,1.41516000,39935,0,65,40.0,25.0,38,40000,45338.095573
7,0.4153846153846154,0.9993243581402332,0.0,0.29815800,0.61459700,0.50334100,1.11793800,1.41609600,39935,0,65,38.0,27.0,38,40000,43781.737706
8,0.4411764705882353,0.9992492868224814,0.0,0.43335600,0.49151400,0.52003300,1.01154700,1.44490300,39932,0,68,38.0,30.0,38,40000,43208.234671
9,0.4153846153846154,0.9993243581402332,0.0,0.38552200,0.52799100,0.52422600,1.05221700,1.43773900,39935,0,65,40.0,25.0,38,40000,43743.219856
10,0.0,1.0,0.0,0.10426500,0.03397400,0.24644600,0.28042000,0.38468500,39999,0,1,1.0,0.0,1,40000,289346.711131
11,0.0,1.0,0.0,0.10555800,0.25099000,0.18816200,0.43915200,0.54471000,39992,0,8,8.0,0.0,8,40000,112164.421060
12,0.125,0.9999749956242342,0.0,0.11278100,0.09180100,0.17206100,0.26386200,0.37664300,39992,0,8,7.0,1.0,7,40000,195486.406429
13,0.4153846153846154,0.9993243581402332,0.0,0.37450100,0.52882100,0.53514700,1.06396800,1.43846900,39935,0,65,40.0,25.0,38,40000,44236.717361
14,0.13157894736842105,0.9998748967898516,0.0,0.30229600,0.34913500,0.32240900,0.67154400,0.97384000,39962,0,38,33.0,5.0,33,40000,61352.622150
15,0.4153846153846154,0.9993243581402332,0.0,0.38493500,0.50160500,0.34499600,0.84660100,1.23153600,39935,0,65,38.0,27.0,38,40000,45076.364293
16,0.125,0.9999749956242342,0.0,0.10061800,0.22798700,0.19498400,0.42297100,0.52358900,39992,0,8,7.0,1.0,7,40000,121705.390971
17,0.0,1.0,0.0,0.11421300,0.17446600,0.30940000,0.48386600,0.59807900,39991,0,9,9.0,0.0,9,40000,138531.032739
18,0.4153846153846154,0.9993243581402332,0.0,0.40964200,0.53013500,0.50812200,1.03825700,1.44789900,39935,0,65,40.0,25.0,38,40000,42520.725662
19,0.0,1.0,0.0,0.10268200,0.10864300,0.19290200,0.30154500,0.40422700,39995,0,5,5.0,0.0,5,40000,189258.251508
20,0.13157894736842105,0.9998748967898516,0.0,0.25833400,0.41342600,0.50888200,0.92230800,1.18064200,39962,0,38,33.0,5.0,33,40000,59495.950935
21,0.0,1.0,0.0,0.11367300,0.12129600,0.23475400,0.35605000,0.46972300,39992,0,8,8.0,0.0,8,40000,170201.175474
22,0.0,1.0,0.0,0.10457600,0.16844500,0.18986600,0.35831100,0.46288700,39991,0,9,9.0,0.0,9,40000,146475.912109
23,0.4153846153846154,0.9993243581402332,0.0,0.38775600,0.53151400,0.52582800,1.05734200,1.44509800,39935,0,65,40.0,25.0,38,40000,43469.274533
24,0.4153846153846154,0.9993243581402332,0.0,0.41245600,0.51563300,0.53051900,1.04615200,1.45860800,39935,0,65,40.0,25.0,38,40000,43056.215514
25,0.4153846153846154,0.9993243581402332,0.0,0.38020100,0.49864500,0.53591300,1.03455800,1.41475900,39935,0,65,40.0,25.0,38,40000,45468.716931
26,0.4153846153846154,0.9993243581402332,0.0,0.38791600,0.51977100,0.53439000,1.05416100,1.44207700,39935,0,65,40.0,25.0,38,40000,44023.986242
27,0.125,0.9999749956242342,0.0,0.12721800,0.08694300,0.19203900,0.27898200,0.40620000,39992,0,8,7.0,1.0,7,40000,186742.684242
28,0.0,1.0,0.0,0.06400000,0.05804900,0.15250500,0.21055400,0.27455400,39998,0,2,2.0,0.0,2,40000,327720.833436
29,0.125,0.9999749956242342,0.0,0.08534000,0.07640500,0.15980800,0.23621300,0.32155300,39992,0,8,7.0,1.0,7,40000,247259.575257
30,0.4153846153846154,0.9993243581402332,0.0,0.36816900,0.54155000,0.56928100,1.11083100,1.47900000,39935,0,65,40.0,25.0,38,40000,43925.651767
31,0.4411764705882353,0.9992492868224814,0.0,0.41535200,0.50711800,0.54867300,1.05579100,1.47114300,39932,0,68,38.0,30.0,38,40000,43320.649994
32,0.0,1.0,0.0,0.10906400,0.10691100,0.20558500,0.31249600,0.42156000,39995,0,5,5.0,0.0,5,40000,185183.470309
33,0.13157894736842105,0.9998748967898516,0.0,0.25479700,0.39193100,0.41136400,0.80329500,1.05809200,39962,0,38,33.0,5.0,33,40000,61798.777848
34,0.4153846153846154,0.9993243581402332,0.0,0.37357900,0.51340500,0.55924200,1.07264700,1.44622600,39935,0,65,40.0,25.0,38,40000,45051.545462
35,0.13157894736842105,0.9998748967898516,0.0,0.27398300,0.39070300,0.53030000,0.92100300,1.19498600,39962,0,38,33.0,5.0,33,40000,60129.143686
36,0.0,1.0,0.0,0.11536600,0.10527900,0.26194000,0.36721900,0.48258500,39995,0,5,5.0,0.0,5,40000,181264.021392
37,0.0,1.0,0.0,0.10316300,0.11097800,0.19564700,0.30662500,0.40978800,39995,0,5,5.0,0.0,5,40000,186769.464979
38,0.0,1.0,0.0,0.11009600,0.11892200,0.16631000,0.28523200,0.39532800,39992,0,8,8.0,0.0,8,40000,174623.828695
39,0.0,1.0,0.0,0.13523400,0.15309600,0.16567800,0.31877400,0.45400800,39991,0,9,9.0,0.0,9,40000,138698.713280
40,0.4153846153846154,0.9993243581402332,0.0,0.42909300,0.53213600,0.57153500,1.10367100,1.53276400,39935,0,65,40.0,25.0,38,40000,41571.779462
41,0.4153846153846154,0.9993243581402332,0.0,0.38768600,0.50115000,0.42017400,0.92132400,1.30901000,39935,0,65,38.0,27.0,38,40000,44959.925116
42,0.0,1.0,0.0,0.11033700,0.15656100,0.19531600,0.35187700,0.46221400,39991,0,9,9.0,0.0,9,40000,149836.267038
43,0.4153846153846154,0.9993243581402332,0.0,0.40806900,0.50320500,0.50830900,1.01151400,1.41958300,39935,0,65,40.0,25.0,38,40000,43850.696936
44,0.8888888888888888,0.999799994999875,0.0,0.12980800,0.04311000,0.18893400,0.23204400,0.36185200,39991,0,9,1.0,8.0,1,40000,231317.734417
45,0.4153846153846154,0.9993243581402332,0.0,0.39843000,0.51564700,0.54478000,1.06042700,1.45885700,39935,0,65,40.0,25.0,38,40000,43716.229596
