query_id,FP_ratio,(G-C)/(G-A),SP,filtering_time(ms),filtering_time(ms)(VEQ),verification_time(ms)(VEQ),VEQs_time(ms),query_time(ms),filtering_num,inclusion_num,Candidate_num,VEQs_Candidate_num,VEQs_filtering_num,answer_num,|G|,filter_time/filter_num
0,0.9736842105263158,0.24489795918367346,0.0,0.21457200,1.31660000,2.62805000,3.94465000,4.15922200,48,0,152,4.0,148.0,4,200,128.006520
1,0.9615384615384616,0.4897959183673469,0.0,0.18121000,0.79490100,1.40730000,2.20220100,2.38341100,96,0,104,4.0,100.0,4,200,200.796836
2,0.9782608695652174,0.08163265306122448,0.0,0.35177900,2.00193000,2.12923000,4.13116000,4.48293900,16,0,184,8.0,176.0,4,200,81.573381
3,0.9696969696969697,0.3469387755102041,0.0,0.16777400,1.38147000,2.17745000,3.55892000,3.72669400,68,0,132,4.0,128.0,4,200,126.513319
4,0.972972972972973,0.2653061224489796,0.0,0.17956600,1.12234000,1.16463000,2.28697000,2.46653600,52,0,148,4.0,144.0,4,200,150.548504
5,0.95,0.20833333333333334,0.0,0.55589000,1.69111000,3.08062000,4.77173000,5.32762000,40,0,160,8.0,152.0,8,200,85.447263
6,0.972972972972973,0.2653061224489796,0.0,0.33489700,1.17984000,1.94964000,3.12948000,3.46437700,52,0,148,4.0,144.0,4,200,129.395400
7,0.9722222222222222,0.2857142857142857,0.0,0.30027200,1.15597000,2.04175000,3.19772000,3.49799200,56,0,144,4.0,140.0,4,200,134.593014
8,0.9736842105263158,0.24489795918367346,0.0,0.27773900,1.22170000,5.75956000,6.98126000,7.25899900,48,0,152,4.0,148.0,4,200,130.715554
9,0.9782608695652174,0.08163265306122448,0.0,0.16028900,1.37486000,1.15501000,2.52987000,2.69015900,16,0,184,4.0,180.0,4,200,127.674903
10,0.9285714285714286,0.4583333333333333,0.0,0.33964500,1.36072000,2.58475000,3.94547000,4.28511500,88,0,112,8.0,104.0,8,200,112.916933
11,0.9736842105263158,0.24489795918367346,0.0,0.24270400,1.33203000,2.05102000,3.38305000,3.62575400,48,0,152,4.0,148.0,4,200,124.465465
12,0.9523809523809523,0.16666666666666666,0.0,0.26571700,1.62132000,1.85389000,3.47521000,3.74092700,32,0,168,8.0,160.0,8,200,101.746813
13,0.9655172413793104,0.42857142857142855,0.0,0.17628000,0.88175000,1.73361000,2.61536000,2.79164000,84,0,116,4.0,112.0,4,200,185.249946
14,0.9090909090909091,0.3617021276595745,0.0,0.20289000,1.51860000,1.47587000,2.99447000,3.19736000,68,0,132,12.0,120.0,12,200,109.207721
15,0.9743589743589743,0.22448979591836735,0.0,0.14975000,1.37183000,1.70693000,3.07876000,3.22851000,44,0,156,4.0,152.0,4,200,128.813470
16,0.9722222222222222,0.2857142857142857,0.0,0.12484300,1.00429000,1.34350000,2.34779000,2.47263300,56,0,144,4.0,140.0,4,200,173.584511
17,0.972972972972973,0.2653061224489796,0.0,0.23130300,1.25427000,6.50261000,7.75688000,7.98818300,52,0,148,4.0,144.0,4,200,131.935623
18,0.9743589743589743,0.22448979591836735,0.0,0.22906800,1.58529000,3.20084000,4.78613000,5.01519800,44,0,156,4.0,152.0,4,200,108.027192
19,0.9772727272727273,0.12244897959183673,0.0,0.23760500,1.17378000,1.46623000,2.64001000,2.87761500,24,0,176,4.0,172.0,4,200,138.870684
20,0.9722222222222222,0.2857142857142857,0.0,0.19594700,1.06958000,1.46072000,2.53030000,2.72624700,56,0,144,4.0,140.0,4,200,154.876190
21,0.9722222222222222,0.2857142857142857,0.0,0.46579200,0.97028700,2.29105000,3.26133700,3.72712900,56,0,144,4.0,140.0,4,200,136.482742
22,0.9767441860465116,0.14285714285714285,0.0,0.21992200,1.25798000,1.45738000,2.71536000,2.93528200,28,0,172,4.0,168.0,4,200,132.620431
23,0.9534883720930233,0.14583333333333334,0.0,0.19957400,1.47226000,1.52192000,2.99418000,3.19375400,28,0,172,8.0,164.0,8,200,114.843938
24,0.9767441860465116,0.14285714285714285,0.0,0.33325400,1.57090000,2.32453000,3.89543000,4.22868400,28,0,172,4.0,168.0,4,200,102.932851
25,0.8571428571428571,0.6170212765957447,0.0,0.36385100,1.28893000,1.68994000,2.97887000,3.34272100,116,0,84,12.0,72.0,12,200,113.747677
26,0.9782608695652174,0.08163265306122448,0.0,0.40206200,1.35376000,5.50051000,6.85427000,7.25633200,16,0,184,4.0,180.0,4,200,111.628628
27,0.975609756097561,0.1836734693877551,0.0,0.17156100,1.33187000,1.65501000,2.98688000,3.15844100,36,0,164,4.0,160.0,4,200,130.368471
28,0.9696969696969697,0.3469387755102041,0.0,0.18027800,1.01958000,1.78648000,2.80606000,2.98633800,68,0,132,4.0,128.0,4,200,163.352663
29,0.9722222222222222,0.2857142857142857,0.0,0.27256100,1.25132000,1.63434000,2.88566000,3.15822100,56,0,144,4.0,140.0,4,200,128.618967
30,0.96875,0.3673469387755102,0.0,0.20652700,1.12363000,2.42761000,3.55124000,3.75776700,72,0,128,4.0,124.0,4,200,147.351027
31,0.9655172413793104,0.42857142857142855,0.0,0.19153900,1.18322000,1.82690000,3.01012000,3.20165900,84,0,116,4.0,112.0,4,200,142.570443
32,0.9705882352941176,0.32653061224489793,0.0,0.17019800,1.13555000,1.47464000,2.61019000,2.78038800,64,0,136,4.0,132.0,4,200,150.105533
33,0.9767441860465116,0.14285714285714285,0.0,0.30888800,1.22080000,1.59162000,2.81242000,3.12130800,28,0,172,4.0,168.0,4,200,128.130704
34,0.96875,0.3673469387755102,0.0,0.30185500,1.14676000,5.41663000,6.56339000,6.86524500,72,0,128,4.0,124.0,4,200,135.301650
35,0.9743589743589743,0.22448979591836735,0.0,0.16091100,1.43483000,7.37939000,8.81422000,8.97513100,44,0,156,4.0,152.0,4,200,122.826950
36,0.9722222222222222,0.2857142857142857,0.0,0.24078100,1.13761000,2.38937000,3.52698000,3.76776100,56,0,144,4.0,140.0,4,200,142.194776
37,0.9743589743589743,0.22448979591836735,0.0,0.24952700,1.06001000,1.61190000,2.67191000,2.92143700,44,0,156,4.0,152.0,4,200,149.671220
38,0.9736842105263158,0.24489795918367346,0.0,0.14116500,1.37010000,2.18100000,3.55110000,3.69226500,48,0,152,4.0,148.0,4,200,129.692675
39,0.9714285714285714,0.30612244897959184,0.0,0.12992300,0.85108400,0.98489400,1.83597800,1.96590100,60,0,140,4.0,136.0,4,200,199.794701
