query_id,FP_ratio,(G-C)/(G-A),SP,filtering_time(ms),filtering_time(ms)(VEQ),verification_time(ms)(VEQ),VEQs_time(ms),query_time(ms),filtering_num,inclusion_num,Candidate_num,VEQs_Candidate_num,VEQs_filtering_num,answer_num,|G|,filter_time/filter_num
0,0.18530701754385964,0.8170335618910141,0.0,0.17725100,182.95900000,36.08880000,219.04780000,219.22505100,2264,0,2736,2250.0,486.0,2229,5000,15.016142
1,0.11264822134387352,0.8516912402428447,0.0,0.23898800,198.20100000,30.75800000,228.95900000,229.19798800,1964,0,3036,2704.0,332.0,2694,5000,11.570249
2,0.4017235664567451,0.6206572769953052,0.0,0.16822500,161.78400000,32.65520000,194.43920000,194.60742500,1983,0,3017,1883.0,1134.0,1805,5000,19.246417
3,0.3297137216189536,0.6618292271346609,0.0,0.15164400,186.24100000,78.69850000,264.93950000,265.09114400,1961,0,3039,2103.0,936.0,2037,5000,15.542459
4,0.257784911717496,0.7012648809523809,0.0,0.21105500,194.91300000,35.10820000,230.02120000,230.23225500,1885,0,3115,2346.0,769.0,2312,5000,13.601603
5,0.35406140691799454,0.7270820850808868,0.0,0.15265600,169.74600000,6285.09000000,6454.83600000,6454.98865600,2427,0,2573,1748.0,825.0,1662,5000,19.140822
6,0.45971223021582736,0.6346483704974271,0.0,0.14256700,158.94400000,70.00920000,228.95320000,229.09576700,2220,0,2780,1599.0,1181.0,1502,5000,21.378298
7,0.4610498161150117,0.5929752066115702,0.0,0.14264700,168.45600000,12294.80000000,12463.25600000,12463.39864700,2009,0,2991,1660.0,1331.0,1612,5000,19.810361
8,0.5007462686567165,0.6335335882031676,0.0,0.14483200,161.97400000,1605.64000000,1767.61400000,1767.75883200,2320,0,2680,1392.0,1288.0,1338,5000,22.255280
9,0.4879948085658663,0.5604909409701929,0.0,0.14911900,174.68900000,38.47380000,213.16280000,213.31191900,1918,0,3082,1641.0,1441.0,1578,5000,19.212058
10,0.2707742197000405,0.7913152139956263,0.0,0.16140200,163.76600000,36.72160000,200.48760000,200.64900200,2533,0,2467,1830.0,637.0,1799,5000,19.337829
11,0.26474622770919065,0.7296918767507002,0.0,0.16316500,197.61900000,35.74770000,233.36670000,233.52986500,2084,0,2916,2174.0,742.0,2144,5000,14.288447
12,0.20036429872495445,0.803921568627451,0.0,0.15665300,182.47300000,33.14670000,215.61970000,215.77635300,2255,0,2745,2213.0,532.0,2195,5000,15.260391
13,0.23632091305807318,0.741651376146789,0.0,0.20540400,188.40200000,32.99900000,221.40100000,221.60640400,2021,0,2979,2290.0,689.0,2275,5000,14.368471
14,0.35327234342012664,0.6824794433902593,0.0,0.13697600,175.83700000,61162.60000000,61338.43700000,61338.57397600,2158,0,2842,1916.0,926.0,1838,5000,17.525319
15,0.34568345323741007,0.6978937441056272,0.0,0.21443100,171.96800000,34.16390000,206.13190000,206.34633100,2220,0,2780,1883.0,897.0,1819,5000,18.102892
16,0.4037460978147763,0.6452301127704968,0.0,0.23041100,143.55100000,26.11760000,169.66860000,169.89901100,2117,0,2883,1729.0,1154.0,1719,5000,22.749812
17,0.19595058339052848,0.7850959729017689,0.0,0.20024500,187.40800000,35.49640000,222.90440000,223.10464500,2086,0,2914,2361.0,553.0,2343,5000,14.066546
18,0.2779195915762604,0.6817683595177201,0.0,0.18199100,194.06700000,35.47370000,229.54070000,229.72269100,1866,0,3134,2294.0,840.0,2263,5000,13.930574
19,0.42351323478858716,0.629250677099007,0.0,0.14476100,174.24500000,58.34450000,232.58950000,232.73426100,2091,0,2909,1758.0,1151.0,1677,5000,18.590541
20,0.2113383566559024,0.7897930049964311,0.0,0.18563700,176.44000000,32.84920000,209.28920000,209.47483700,2213,0,2787,2209.0,578.0,2198,5000,15.801783
21,0.49037487335359675,0.5840733314236608,0.0,0.12726800,160.43400000,35.39940000,195.83340000,195.96066800,2039,0,2961,1628.0,1333.0,1509,5000,21.001329
22,0.2835767723548272,0.7336901973904316,0.0,0.13593400,182.32500000,35.81510000,218.14010000,218.27603400,2193,0,2807,2030.0,777.0,2011,5000,16.277457
23,0.3105747856462369,0.6542948038176034,0.0,0.18491600,195.14500000,38.38490000,233.52990000,233.71481600,1851,0,3149,2261.0,888.0,2171,5000,14.022430
24,0.14039323904794757,0.8377192982456141,0.0,0.19734000,180.64500000,33.04510000,213.69010000,213.88744000,2101,0,2899,2492.0,407.0,2492,5000,13.868434
25,0.34252955929774276,0.6979462875197472,0.0,0.16021000,176.56300000,43.09360000,219.65660000,219.81681000,2209,0,2791,1928.0,863.0,1835,5000,17.383116
26,0.14015802129852284,0.8366039247096516,0.0,0.24709200,184.93500000,33.69770000,218.63270000,218.87979200,2089,0,2911,2510.0,401.0,2503,5000,13.446225
27,0.26103077493511306,0.7658796142334553,0.0,0.13647600,174.65400000,260.74200000,435.39600000,435.53247600,2303,0,2697,2015.0,682.0,1993,5000,17.077590
28,0.1674641148325359,0.8338203067932798,0.0,0.22236600,184.56900000,26.82600000,211.39500000,211.61736600,2283,0,2717,2266.0,451.0,2262,5000,14.795064
29,0.38285714285714284,0.6723716381418093,0.0,0.17051900,162.54000000,99.45210000,261.99210000,262.16261900,2200,0,2800,1770.0,1030.0,1728,5000,19.851206
30,0.2631019830028329,0.7454607742377527,0.0,0.17407600,181.66200000,51.74940000,233.41140000,233.58547600,2176,0,2824,2124.0,700.0,2081,5000,15.816443
31,0.13354037267080746,0.8757225433526011,0.0,0.18087900,186.16800000,33.25890000,219.42690000,219.60777900,2424,0,2576,2240.0,336.0,2232,5000,14.810929
32,0.2689106044154904,0.7506711409395973,0.0,0.19738900,187.21200000,75.54110000,262.75310000,262.95048900,2237,0,2763,2052.0,711.0,2020,5000,15.730268
33,0.463623395149786,0.6281464530892449,0.0,0.13901000,158.17600000,74.33880000,232.51480000,232.65381000,2196,0,2804,1608.0,1196.0,1504,5000,21.425637
34,0.25749741468459153,0.7375263527758257,0.0,0.14975000,190.81900000,42.40280000,233.22180000,233.37155000,2099,0,2901,2179.0,722.0,2154,5000,14.772050
35,0.22897897897897898,0.7929395790902919,0.0,0.18605900,175.08500000,26.83350000,201.91850000,202.10455900,2336,0,2664,2089.0,575.0,2054,5000,16.608561
36,0.29679059421671433,0.6648726228919986,0.0,0.18532700,190.64900000,34.21350000,224.86250000,225.04782700,1853,0,3147,2263.0,884.0,2213,5000,14.342283
37,0.3128415300546448,0.6934404283801874,0.0,0.20092600,180.80300000,48.07190000,228.87490000,229.07582600,2072,0,2928,2080.0,848.0,2012,5000,16.132247
38,0.2828207051762941,0.7558290155440415,0.0,0.15426900,181.98000000,33.18270000,215.16270000,215.31696900,2334,0,2666,1955.0,711.0,1912,5000,16.718435
39,0.15282392026578073,0.8469500924214418,0.0,0.22016200,192.47000000,28.92710000,221.39710000,221.61726200,2291,0,2709,2306.0,403.0,2295,5000,13.980994
40,0.27158821537419575,0.7184977184977185,0.0,0.16294500,190.91300000,226.94800000,417.86100000,418.02394500,2047,0,2953,2193.0,760.0,2151,5000,14.690494
41,0.21624472573839662,0.7780584626488632,0.0,0.21503300,192.15200000,32.30420000,224.45620000,224.67123300,2156,0,2844,2251.0,593.0,2229,5000,14.290390
42,0.2206795761782974,0.7893268224625044,0.0,0.20738800,167.58200000,22.80810000,190.39010000,190.59748800,2263,0,2737,2150.0,587.0,2133,5000,16.985580
43,0.38480831243281977,0.6728601888516601,0.0,0.17953600,171.71600000,57.05500000,228.77100000,228.95053600,2209,0,2791,1819.0,972.0,1717,5000,18.505425
44,0.19062378922898102,0.8309859154929577,0.0,0.21290900,168.21400000,30.85710000,199.07110000,199.28400900,2419,0,2581,2102.0,479.0,2089,5000,17.206277
45,0.2627487562189055,0.6785850133130468,0.0,0.23293600,202.18400000,36.22260000,238.40660000,238.63953600,1784,0,3216,2418.0,798.0,2371,5000,12.755850
46,0.3333333333333333,0.637336093857833,0.0,0.19621700,200.48300000,35.81790000,236.30090000,236.49711700,1847,0,3153,2147.0,1006.0,2102,5000,14.216719
47,0.3152924082818743,0.7213483146067415,0.0,0.16801400,156.39800000,28.04910000,184.44710000,184.61511400,2247,0,2753,1896.0,857.0,1885,5000,19.825503
48,0.3110779559865722,0.7354900095147479,0.0,0.15290600,180.07300000,1212.96000000,1393.03300000,1393.18590600,2319,0,2681,1921.0,760.0,1847,5000,17.084114
49,0.2222222222222222,0.7919115105426893,0.0,0.18117000,182.22300000,30.01460000,212.23760000,212.41877000,2291,0,2709,2126.0,583.0,2107,5000,15.756219
50,0.35622179239200513,0.6320346320346321,0.0,0.13818900,179.97200000,43.68530000,223.65730000,223.79548900,1898,0,3102,2062.0,1040.0,1997,5000,16.312237
51,0.2768839966130398,0.8013365735115431,0.0,0.12543400,165.23800000,94.93020000,260.16820000,260.29363400,2638,0,2362,1751.0,611.0,1708,5000,19.647633
52,0.2162883845126836,0.755656108597285,0.0,0.24808500,190.45000000,33.64230000,224.09230000,224.34038500,2004,0,2996,2391.0,605.0,2348,5000,13.681312
53,0.4026981450252951,0.6302260761845773,0.0,0.16008900,174.66800000,54.11400000,228.78200000,228.94208900,2035,0,2965,1844.0,1121.0,1771,5000,18.052019
54,0.2675729442970822,0.7108563238982444,0.0,0.17130000,188.59900000,48.63020000,237.22920000,237.40050000,1984,0,3016,2259.0,757.0,2209,5000,14.520293
55,0.3414179104477612,0.7171561051004637,0.0,0.16173300,168.59000000,37.11630000,205.70630000,205.86803300,2320,0,2680,1826.0,854.0,1765,5000,18.808696
56,0.2097672894133071,0.7528003089996137,0.0,0.17191200,205.65100000,37.54000000,243.19100000,243.36291200,1949,0,3051,2428.0,623.0,2411,5000,12.496179
57,0.19518156424581007,0.7925788497217069,0.0,0.24572000,193.49900000,34.14710000,227.64610000,227.89182000,2136,0,2864,2318.0,546.0,2305,5000,13.842958
58,0.2583076396026036,0.7340388007054673,0.0,0.19835200,185.94300000,33.03450000,218.97750000,219.17585200,2081,0,2919,2190.0,729.0,2165,5000,15.096055
59,0.244216787838731,0.7276078142277921,0.0,0.17596900,194.21500000,34.43390000,228.64890000,228.82486900,1974,0,3026,2329.0,697.0,2287,5000,13.740350
60,0.21401515151515152,0.8068376068376069,0.0,0.15332700,179.56100000,38.81230000,218.37330000,218.52662700,2360,0,2640,2096.0,544.0,2075,5000,16.158979
61,0.25364316660102404,0.7925925925925926,0.0,0.16808400,159.26300000,80.51290000,239.77590000,239.94398400,2461,0,2539,1911.0,628.0,1895,5000,19.375143
62,0.21446746637586334,0.792180345191969,0.0,0.17661100,188.14600000,33.68470000,221.83070000,222.00731100,2249,0,2751,2187.0,564.0,2161,5000,14.937134
