query_id,FP_ratio,(G-C)/(G-A),SP,filtering_time(ms),filtering_time(ms)(VEQ),verification_time(ms)(VEQ),VEQs_time(ms),query_time(ms),filtering_num,inclusion_num,Candidate_num,VEQs_Candidate_num,VEQs_filtering_num,answer_num,|G|,filter_time/filter_num
0,0.462710250714059,0.5591170244934986,0.0,0.73720000,99.97230000,16.81180000,116.78410000,117.52130000,1849,0,3151,1693.0,1458.0,1693,5000,32.837021
1,0.24708879184861718,0.7683384510406005,0.0,0.99653000,141.97900000,26.37300000,168.35200000,169.34853000,2252,0,2748,2069.0,679.0,2069,5000,20.500011
2,0.2731535756154748,0.7773885350318471,0.0,0.72808300,119.97700000,18.28660000,138.26360000,138.99168300,2441,0,2559,1860.0,699.0,1860,5000,26.013817
3,0.042822884549503254,0.943336355394379,0.0,0.58825100,189.58700000,27.36730000,216.95430000,217.54255100,2081,0,2919,2794.0,125.0,2794,5000,11.599827
4,0.3141891891891892,0.736211786952411,0.0,0.84583300,109.56700000,17.38180000,126.94880000,127.79463300,2336,0,2664,1827.0,837.0,1827,5000,28.737602
5,0.14208346607199746,0.8066753359341136,0.0,0.79713200,172.20700000,25.15880000,197.36580000,198.16293200,1861,0,3139,2693.0,446.0,2693,5000,13.334942
6,0.18639175257731957,0.8506772381896267,0.0,1.07430100,123.61000000,22.08180000,145.69180000,146.76610100,2575,0,2425,1973.0,452.0,1973,5000,24.277315
7,0.34907670454545453,0.6896116198294916,0.0,0.79813400,119.94700000,16.76210000,136.70910000,137.50723400,2184,0,2816,1833.0,983.0,1833,5000,26.228800
8,0.411530094271211,0.6639028723719278,0.0,0.69010200,114.15300000,16.34340000,130.49640000,131.18650200,2242,0,2758,1623.0,1135.0,1623,5000,29.405336
9,0.1090686274509804,0.9052855622561192,0.0,0.86317500,152.06000000,24.82650000,176.88650000,177.74967500,2552,0,2448,2181.0,267.0,2181,5000,18.434093
10,0.04061677322301617,0.9559003674969375,0.0,0.51453300,182.76800000,25.56000000,208.32800000,208.84253300,2341,0,2659,2551.0,108.0,2551,5000,13.361884
11,0.27446483180428133,0.7685364281108962,0.0,0.91938100,100.83100000,16.56110000,117.39210000,118.31148100,2384,0,2616,1898.0,718.0,1898,5000,30.486372
12,0.13945460821539524,0.8388512165935381,0.0,0.54649200,178.54500000,29.49730000,208.04230000,208.58879200,2103,0,2897,2493.0,404.0,2493,5000,13.998432
13,0.31814483319772174,0.7647412755716004,0.0,0.50543600,97.24940000,13.25210000,110.50150000,111.00693600,2542,0,2458,1676.0,782.0,1676,5000,34.003433
