query_id,FP_ratio,(G-C)/(G-A),SP,filtering_time(ms),filtering_time(ms)(VEQ),verification_time(ms)(VEQ),VEQs_time(ms),query_time(ms),filtering_num,inclusion_num,Candidate_num,VEQs_Candidate_num,VEQs_filtering_num,answer_num,|G|,filter_time/filter_num
0,0.5814606741573034,0.7567567567567568,0.0,3.47337200,122.87800000,23.19430000,146.07230000,149.54567200,3220,0,1780,745.0,1035.0,745,5000,33.675930
1,0.5102774922918808,0.7546330615270571,0.0,4.39173000,100.45500000,16.83320000,117.28820000,121.67993000,3054,0,1946,953.0,993.0,953,5000,38.599201
2,0.6532976827094474,0.6527711984841308,0.0,3.50686400,100.67300000,16.71610000,117.38910000,120.89596400,2756,0,2244,778.0,1466.0,778,5000,40.526066
3,0.7798232695139912,0.5188550658791459,0.0,2.64654400,80.75030000,16.23530000,96.98560000,99.63214400,2284,0,2716,598.0,2118.0,598,5000,52.783772
4,0.6718889883616831,0.6482306069838294,0.0,3.75782400,97.40780000,15.45040000,112.85820000,116.61602400,2766,0,2234,733.0,1501.0,733,5000,42.178359
5,0.6204514048825426,0.6774425287356322,0.0,4.10250900,97.82940000,19.01480000,116.84420000,120.94670900,2829,0,2171,824.0,1347.0,824,5000,40.968525
6,0.672566371681416,0.6005733397037745,0.0,3.79972200,139.43900000,30.91750000,170.35650000,174.15622200,2514,0,2486,814.0,1672.0,814,5000,29.223941
7,0.5135135135135135,0.7274786109713135,0.0,4.00014800,103.77500000,17.64590000,121.42090000,125.42104800,2891,0,2109,1026.0,1083.0,1026,5000,36.873065
8,0.6927488734125359,0.6021176470588235,0.0,5.74176700,90.86740000,13.72760000,104.59500000,110.33676700,2559,0,2441,750.0,1691.0,750,5000,43.991685
9,0.4617577197149644,0.7486423584173778,0.0,3.49936000,141.71500000,24.99190000,166.70690000,170.20626000,2895,0,2105,1133.0,972.0,1133,5000,26.629598
10,0.6524822695035462,0.650853889943074,0.0,3.82054200,96.62050000,19.61180000,116.23230000,120.05284200,2744,0,2256,784.0,1472.0,784,5000,41.974873
11,0.4242999525391552,0.763929231581727,0.0,1.48471900,178.66900000,34.75040000,213.41940000,214.90411900,2893,0,2107,1213.0,894.0,1213,5000,21.020937
12,0.2087912087912088,0.8515625,0.0,0.67553500,218.27700000,33.66520000,251.94220000,252.61773500,2725,0,2275,1800.0,475.0,1800,5000,14.615040
13,0.3141923436041083,0.8094024355706598,0.0,1.59598700,210.07800000,34.07150000,244.14950000,245.74548700,2858,0,2142,1469.0,673.0,1469,5000,16.681313
14,0.2991967871485944,0.8346281908990011,0.0,1.63400900,197.39900000,30.90520000,228.30420000,229.93820900,3008,0,1992,1396.0,596.0,1396,5000,18.107549
15,0.5918467583497053,0.7109618613576397,0.0,4.87007600,100.10900000,20.27940000,120.38840000,125.25847600,2964,0,2036,831.0,1205.0,831,5000,39.712676
16,0.665788317962231,0.6423684831328144,0.0,3.56256800,88.41070000,17.84080000,106.25150000,109.81406800,2723,0,2277,761.0,1516.0,761,5000,46.089479
17,0.45530451866404714,0.761757902852737,0.0,2.40741600,166.99100000,27.92690000,194.91790000,197.32531600,2964,0,2036,1112.0,924.0,1109,5000,22.951808
18,0.6019924098671727,0.6950252343186734,0.0,4.34829900,98.35730000,16.64720000,115.00450000,119.35279900,2892,0,2108,839.0,1269.0,839,5000,40.513857
19,0.645580589254766,0.6437111429937828,0.0,4.11302800,98.92800000,16.79170000,115.71970000,119.83272800,2692,0,2308,818.0,1490.0,818,5000,40.585775
20,0.5189753320683111,0.7255393878575013,0.0,4.07769300,107.47400000,17.14060000,124.61460000,128.69229300,2892,0,2108,1014.0,1094.0,1014,5000,35.732313
21,0.5817610062893082,0.7358400761542123,0.0,4.26599600,96.39260000,15.60290000,111.99550000,116.26149600,3092,0,1908,798.0,1110.0,798,5000,41.745069
22,0.4075342465753425,0.8197879858657244,0.0,2.17292800,180.39400000,31.19870000,211.59270000,213.76562800,3248,0,1752,1038.0,714.0,1038,5000,21.701630
