query_id,FP_ratio,(G-C)/(G-A),SP,filtering_time(ms),filtering_time(ms)(VEQ),verification_time(ms)(VEQ),VEQs_time(ms),query_time(ms),filtering_num,inclusion_num,Candidate_num,VEQs_Candidate_num,VEQs_filtering_num,answer_num,|G|,filter_time/filter_num
0,0.7538461538461538,0.9669811320754716,0.0,0.06192500,0.30004400,1.07149000,1.37153400,1.43345900,1435,0,65,16.0,49.0,16,1500,4099.798602
1,0.8181818181818182,0.9637096774193549,0.0,0.06321900,0.26678400,0.64137800,0.90816200,0.97138100,1434,0,66,12.0,54.0,12,1500,4509.049918
2,0.8142857142857143,0.9616677874915938,0.0,0.05780800,0.26383600,0.65746800,0.92130400,0.97911200,1430,0,70,13.0,57.0,13,1500,4623.123702
3,0.6172839506172839,0.9659632402995235,0.0,0.05036400,0.49462300,0.28484500,0.77946800,0.82983200,1419,0,81,31.0,50.0,31,1500,2695.477140
4,0.75,0.9798657718120806,0.0,0.06069300,0.16380100,0.60760500,0.77140600,0.83209900,1460,0,40,10.0,30.0,10,1500,6637.148432
5,0.28846153846153844,0.9897470950102529,0.0,0.04531500,0.67075600,0.46582400,1.13658000,1.18189500,1448,0,52,37.0,15.0,37,1500,2043.093492
6,0.6935483870967742,0.9709655638082377,0.0,0.05354000,0.35955000,0.66120800,1.02075800,1.07429800,1438,0,62,19.0,43.0,19,1500,3585.175143
7,0.0196078431372549,0.9993103448275862,0.0,0.05030500,0.78721100,0.33138300,1.11859400,1.16889900,1449,0,51,50.0,1.0,50,1500,1731.310208
8,0.6851851851851852,0.9750505731625084,0.0,0.05912100,0.31792600,0.62115100,0.93907700,0.99819800,1446,0,54,17.0,37.0,17,1500,3933.196657
9,0.8653846153846154,0.9698593436034829,0.0,0.05733800,0.16151200,0.59551300,0.75702500,0.81436300,1448,0,52,7.0,45.0,7,1500,6822.024218
10,0.8095238095238095,0.9772117962466488,0.0,0.06470100,0.17592700,0.61654500,0.79247200,0.85717300,1458,0,42,8.0,34.0,8,1500,6200.442176
11,0.8095238095238095,0.9772117962466488,0.0,0.07145300,0.17915900,0.60728700,0.78644600,0.85789900,1458,0,42,8.0,34.0,8,1500,5953.426013
12,0.75,0.9737726967047747,0.0,0.06695500,0.26544900,0.63561000,0.90105900,0.96801400,1448,0,52,13.0,39.0,13,1500,4473.472040
13,0.5714285714285714,0.9755600814663951,0.0,0.04591500,0.45800000,0.24732400,0.70532400,0.75123900,1437,0,63,27.0,36.0,27,1500,2923.112033
14,0.4166666666666667,0.9864130434782609,0.0,0.03814100,0.66942100,0.40819900,1.07762000,1.11576100,1452,0,48,28.0,20.0,28,1500,2080.383062
15,0.5714285714285714,0.9700068166325835,0.0,0.04331100,0.62948600,0.61644200,1.24592800,1.28923900,1423,0,77,34.0,43.0,33,1500,2178.963343
16,0.9259259259259259,0.9665775401069518,0.0,0.05157700,0.14354700,0.43823000,0.58177700,0.63335400,1446,0,54,4.0,50.0,4,1500,7666.919497
17,0.6617647058823529,0.969532836831415,0.0,0.04400300,0.40288100,0.38322400,0.78610500,0.83010800,1432,0,68,23.0,45.0,23,1500,3305.108261
18,0.22448979591836735,0.9924760601915185,0.0,0.05724700,0.59120000,0.45063100,1.04183100,1.09907800,1451,0,49,38.0,11.0,38,1500,2254.617571
19,0.6410256410256411,0.9831763122476447,0.0,0.05499300,0.35845900,0.64823900,1.00669800,1.06169100,1461,0,39,14.0,25.0,14,1500,3594.129427
20,0.7291666666666666,0.976462676529926,0.0,0.07930800,0.21043300,0.62780500,0.83823800,0.91754600,1452,0,48,13.0,35.0,13,1500,5132.169765
21,0.8169014084507042,0.960995292535306,0.0,0.06654500,0.21707100,0.61620200,0.83327300,0.89981800,1429,0,71,13.0,58.0,13,1500,5243.004626
