query_id,FP_ratio,(G-C)/(G-A),SP,filtering_time(ms),filtering_time(ms)(VEQ),verification_time(ms)(VEQ),VEQs_time(ms),query_time(ms),filtering_num,inclusion_num,Candidate_num,VEQs_Candidate_num,VEQs_filtering_num,answer_num,|G|,filter_time/filter_num
0,0.8795986622073578,0.9934190771694525,0.0,0.44404100,1.68178000,0.68686200,2.36864200,2.81268300,39701,0,299,36.0,263.0,36,40000,18799.325061
1,0.9593023255813954,0.8880962548039486,0.0,0.29327900,26.60080000,1.58549000,28.18629000,28.47956900,35356,0,4644,365.0,4279.0,189,40000,1473.744462
2,0.9,0.8826136507534507,0.0,0.31024100,35.09570000,4.46973000,39.56543000,39.87567100,34850,0,5150,1170.0,3980.0,515,40000,1096.708600
3,0.7852760736196319,0.9967971975478543,0.0,0.32083000,0.41527300,0.52597500,0.94124800,1.26207800,39837,0,163,35.0,128.0,35,40000,54292.673715
4,0.9230769230769231,0.9996999924998125,0.0,0.33391500,0.05219900,0.33990600,0.39210500,0.72602000,39987,0,13,1.0,12.0,1,40000,103593.757284
5,0.9926017262638718,0.9798719807971196,0.0,0.26180000,2.20329000,0.46966800,2.67295800,2.93475800,39189,0,811,6.0,805.0,6,40000,16224.154088
6,0.7182718271827183,0.9176215546608857,0.0,0.24866600,34.88700000,7.51822000,42.40522000,42.65388600,35556,0,4444,2065.0,2379.0,1252,40000,1079.672149
7,0.8292079207920792,0.9916105281610779,0.0,0.28944100,1.97257000,0.56923100,2.54180100,2.83124200,39596,0,404,69.0,335.0,69,40000,17652.876135
8,0.889202762084118,0.9285444043685525,0.0,0.25733200,20.41360000,1.43340000,21.84700000,22.10433200,36814,0,3186,353.0,2833.0,353,40000,1918.007374
9,0.8707075192421552,0.6924424228165111,0.0,0.28688700,96.10460000,6.36820000,102.47280000,102.75968700,26488,0,13512,2246.0,11266.0,1747,40000,391.673593
10,0.36,0.9997749099639855,0.0,0.34409400,0.12180900,0.52826200,0.65007100,0.99416500,39975,0,25,16.0,9.0,16,40000,85820.439018
11,0.8881761739786643,0.2952367991290147,0.0,0.20028500,409.56500000,100.60400000,510.16900000,510.36928500,10847,0,29153,13163.0,15990.0,3260,40000,65.493591
12,0.675,0.9993247805536799,0.0,0.28782900,0.17443000,0.65399300,0.82842300,1.11625200,39960,0,40,13.0,27.0,13,40000,86503.453692
13,0.1559633027522936,0.999574020246567,0.0,0.21970100,0.65795600,0.91161800,1.56957400,1.78927500,39891,0,109,94.0,15.0,92,40000,45468.787921
14,0.9996493688639552,0.928723218080452,0.0,0.43164800,6.52007000,0.59609600,7.11616600,7.54781400,37148,0,2852,1.0,2851.0,1,40000,5753.829485
15,0.35714285714285715,0.9998749718686705,0.0,0.27737900,0.11338000,0.60589600,0.71927600,0.99665500,39986,0,14,9.0,5.0,9,40000,102341.852651
16,0.0,1.0,0.0,0.29878000,0.07000100,0.38895700,0.45895800,0.75773800,39989,0,11,11.0,0.0,11,40000,108435.629818
17,0.9607948442534908,0.9551932276404438,0.0,0.39182400,6.83621000,0.98880600,7.82501600,8.21684000,38138,0,1862,83.0,1779.0,73,40000,5522.525212
18,0.9346733668341709,0.9906939510681944,0.0,0.30618300,1.48669000,0.81249900,2.29918900,2.60537200,39602,0,398,26.0,372.0,26,40000,22296.057780
19,0.9745101162975944,0.8464608433734939,0.0,0.32039000,20.97850000,1.00989000,21.98839000,22.30878000,33723,0,6277,171.0,6106.0,160,40000,1870.003554
