query_id,FP_ratio,(G-C)/(G-A),SP,filtering_time(ms),filtering_time(ms)(VEQ),verification_time(ms)(VEQ),VEQs_time(ms),query_time(ms),filtering_num,inclusion_num,Candidate_num,VEQs_Candidate_num,VEQs_filtering_num,answer_num,|G|,filter_time/filter_num
0,0.0,1.0,0.0,1.22148600,0.06863900,3.56405000,3.63268900,4.85417500,39999,0,1,1.0,0.0,1,40000,31003.972483
1,0.0,1.0,0.0,1.50848400,0.05367100,2.23549000,2.28916100,3.79764500,39999,0,1,1.0,0.0,1,40000,25605.013587
2,0.9523809523809523,0.9994999874996875,0.0,1.28447400,0.11322200,2.51753000,2.63075200,3.91522600,39979,0,21,1.0,20.0,1,40000,28617.811026
3,0.0,1.0,0.0,1.22067400,0.18826100,2.52442000,2.71268100,3.93335500,39993,0,7,7.0,0.0,7,40000,28385.269725
4,0.75,0.9999249981249532,0.0,1.31907400,0.08935700,2.42471000,2.51406700,3.83314100,39996,0,4,1.0,3.0,1,40000,28399.687312
5,0.0,1.0,0.0,1.75699900,0.05506300,2.50653000,2.56159300,4.31859200,39999,0,1,1.0,0.0,1,40000,22073.748028
6,0.0,1.0,0.0,1.48779400,0.06255700,2.38159000,2.44414700,3.93194100,39999,0,1,1.0,0.0,1,40000,25799.964008
7,0.9807692307692307,0.9987249681242031,0.0,1.29878100,0.42595800,2.63647000,3.06242800,4.36120900,39948,0,52,1.0,51.0,1,40000,23191.335037
8,0.9958333333333333,0.9940248506212656,0.0,1.23365900,0.77538100,2.37980000,3.15518100,4.38884000,39760,0,240,1.0,239.0,1,40000,19909.509019
9,0.9714285714285714,0.9991499787494688,0.0,1.16686400,0.11725800,2.27900000,2.39625800,3.56312200,39965,0,35,1.0,34.0,1,40000,31148.909527
10,0.0,1.0,0.0,1.18381600,0.05576400,2.36095000,2.41671400,3.60053000,39999,0,1,1.0,0.0,1,40000,32268.187612
11,0.0,1.0,0.0,1.15251700,0.05268900,2.16289000,2.21557900,3.36809600,39999,0,1,1.0,0.0,1,40000,33188.517150
12,0.0,1.0,0.0,1.10137100,0.05404100,2.39027000,2.44431100,3.54568200,39999,0,1,1.0,0.0,1,40000,34618.819953
13,0.0,1.0,0.0,1.25345600,0.08012000,2.41871000,2.49883000,3.75228600,39999,0,1,1.0,0.0,1,40000,29993.791130
14,0.0,1.0,0.0,1.33615100,0.05570400,2.54592000,2.60162400,3.93777500,39999,0,1,1.0,0.0,1,40000,28737.907325
15,0.0,1.0,0.0,1.17355600,0.05082500,2.33433000,2.38515500,3.55871100,39999,0,1,1.0,0.0,1,40000,32668.752619
16,0.5,0.9999749993749844,0.0,1.22370100,0.04903300,2.35884000,2.40787300,3.63157400,39998,0,2,1.0,1.0,1,40000,31427.619597
17,0.0,1.0,0.0,1.17563100,0.06168600,2.26729000,2.32897600,3.50460700,39999,0,1,1.0,0.0,1,40000,32327.204750
18,0.5,0.9999749993749844,0.0,1.24073300,0.09614900,2.39941000,2.49555900,3.73629200,39998,0,2,1.0,1.0,1,40000,29919.618934
19,0.0,1.0,0.0,1.41988700,0.10016700,2.41348000,2.51364700,3.93353400,39999,0,1,1.0,0.0,1,40000,26314.196732
20,0.6666666666666666,0.9999499987499687,0.0,1.34745200,0.07070200,2.32697000,2.39767200,3.74512400,39997,0,3,1.0,2.0,1,40000,28204.976328
21,0.6666666666666666,0.99989999499975,0.0,1.21505500,0.15946800,2.22330000,2.38276800,3.59782300,39994,0,6,2.0,4.0,2,40000,29099.549444
22,0.875,0.9998249956248906,0.0,1.16629300,0.11469500,2.40961000,2.52430500,3.69059800,39992,0,8,1.0,7.0,1,40000,31225.116863
23,0.0,1.0,0.0,1.19395500,0.04525400,2.39610000,2.44135400,3.63530900,39999,0,1,1.0,0.0,1,40000,32277.848208
24,0.8333333333333334,0.9998749968749219,0.0,1.29683700,0.11843100,2.38900000,2.50743100,3.80426800,39994,0,6,1.0,5.0,1,40000,28262.491627
25,0.0,1.0,0.0,1.41254400,0.05279900,2.43627000,2.48906900,3.90161300,39999,0,1,1.0,0.0,1,40000,27296.680709
26,0.8909090909090909,0.9987748162224334,0.0,1.19321400,0.68838200,2.51521000,3.20359200,4.39680600,39945,0,55,6.0,49.0,6,40000,21255.359812
