query_id,FP_ratio,(G-C)/(G-A),SP,filtering_time(ms),filtering_time(ms)(VEQ),verification_time(ms)(VEQ),VEQs_time(ms),query_time(ms),filtering_num,inclusion_num,Candidate_num,VEQs_Candidate_num,VEQs_filtering_num,answer_num,|G|,filter_time/filter_num
0,0.5789473684210527,0.08333333333333333,0.0,0.01997700,2.63663000,0.40273400,3.03936400,3.05934100,1,0,19,8.0,11.0,8,20,4.517040
1,0.0,1.0,0.0,0.02800200,0.62945900,0.33072900,0.96018800,0.98819000,18,0,2,2.0,0.0,2,20,27.378050
2,0.25,0.0,0.0,0.04271000,21.06420000,1.98401000,23.04821000,23.09092000,0,0,20,15.0,5.0,15,20,0.236889
3,0.2,0.0,0.0,0.04686800,11.09040000,3.44747000,14.53787000,14.58473800,0,0,20,16.0,4.0,16,20,0.359155
4,0.2,0.625,0.0,0.03518500,5.06293000,0.97919100,6.04212100,6.07730600,5,0,15,12.0,3.0,12,20,1.569207
5,0.0,1.0,0.0,0.06342800,18.27260000,1.09980000,19.37240000,19.43582800,0,0,20,20.0,0.0,20,20,1.569207
6,0.6,0.0,0.0,0.03239100,2.02783000,0.37899900,2.40682900,2.43922000,0,0,20,8.0,12.0,8,20,5.824618
7,0.2,0.0,0.0,0.04991300,11.55710000,3.52917000,15.08627000,15.13618300,0,0,20,16.0,4.0,16,20,0.344619
8,0.65,0.0,0.0,0.02419500,2.96287000,0.40333500,3.36620500,3.39040000,0,0,20,7.0,13.0,7,20,4.352098
9,0.05,0.0,0.0,0.09163100,9.41393000,1.43659000,10.85052000,10.94215100,0,0,20,19.0,1.0,19,20,0.105202
10,0.3,0.0,0.0,0.03048700,11.90710000,0.64729300,12.55439300,12.58488000,0,0,20,14.0,6.0,14,20,0.502614
11,0.15,0.0,0.0,0.03801200,22.61620000,1.72110000,24.33730000,24.37531200,0,0,20,17.0,3.0,17,20,0.132426
12,0.4,0.0,0.0,0.03079800,8.15524000,1.24600000,9.40124000,9.43203800,0,0,20,12.0,8.0,12,20,0.977274
13,0.05,0.0,0.0,0.02837300,10.41570000,0.68336800,11.09906800,11.12744100,0,0,20,19.0,1.0,19,20,0.095748
14,0.35,0.0,0.0,0.03024700,7.19456000,0.67805100,7.87261100,7.90285800,0,0,20,13.0,7.0,13,20,0.968884
15,0.45,0.0,0.0,0.02751100,9.07925000,1.35156000,10.43081000,10.45832100,0,0,20,11.0,9.0,11,20,0.988277
16,0.42105263157894735,0.1111111111111111,0.0,0.02882400,6.14929000,0.51524400,6.66453400,6.69335800,1,0,19,11.0,8.0,11,20,1.456755
17,0.25,0.0,0.0,0.03643800,9.70394000,0.66061700,10.36455700,10.40099500,0,0,20,15.0,5.0,15,20,0.513327
18,0.42105263157894735,0.1111111111111111,0.0,0.02823200,9.48935000,0.71911600,10.20846600,10.23669800,1,0,19,11.0,8.0,11,20,0.945618
19,0.5,0.0,0.0,0.02827300,6.31733000,0.51163800,6.82896800,6.85724100,0,0,20,10.0,10.0,10,20,1.575894
20,0.25,0.0,0.0,0.02473700,6.53933000,0.46796600,7.00729600,7.03203300,0,0,20,15.0,5.0,15,20,0.761723
21,0.625,0.7058823529411765,0.0,0.03210000,0.60570500,0.37693500,0.98264000,1.01474000,12,0,8,3.0,5.0,3,20,26.653915
22,0.45,0.0,0.0,0.02811200,3.30484000,0.42177900,3.72661900,3.75473100,0,0,20,11.0,9.0,11,20,2.700309
23,0.2,0.0,0.0,0.03375300,7.72260000,0.46568000,8.18828000,8.22203300,0,0,20,16.0,4.0,16,20,0.515706
24,0.2,0.0,0.0,0.04667800,11.16420000,3.89601000,15.06021000,15.10688800,0,0,20,16.0,4.0,16,20,0.356796
25,0.15,0.0,0.0,0.03326200,12.04700000,0.63808200,12.68508200,12.71834400,0,0,20,17.0,3.0,17,20,0.248339
26,0.2,0.0,0.0,0.02533800,5.56877000,0.50361300,6.07238300,6.09772100,0,0,20,16.0,4.0,16,20,0.715038
27,0.2,0.0,0.0,0.03571700,14.28020000,2.02756000,16.30776000,16.34347700,0,0,20,17.0,3.0,16,20,0.209557
