0,26
1,41
2,56
3,70
4,84
5,99
6,114
7,127
8,142
9,155
10,169
11,183
12,198
13,207
14,208
15,217
16,228
17,242
18,257
19,267
20,279
21,290
22,303
23,314
24,328
25,341
26,352
27,361
28,375
29,380
30,383
31,397
32,410
33,423
34,428
35,438
36,438
37,453
38,461
39,476
40,490
41,503
42,515
43,527
44,541
45,553
46,553
47,559
48,565
49,579
50,592
51,607
52,618
53,626
54,631
55,642
56,652
57,652
58,662
59,676
60,681
61,686
62,690
63,693
64,697
65,701
66,714
67,714
68,720
69,728
70,731
71,745
72,745
73,758
74,770
75,775
76,775
77,789
78,799
79,812
80,826
81,836
82,841
83,856
84,863
85,878
86,878
87,891
88,906
89,919
90,931
91,941
92,946
93,953
94,957
95,957
96,963
97,974
98,982
99,982
100,986
101,996
102,1005
103,1019
104,1032
105,1046
106,1061
107,1065
108,1077
109,1088
110,1093
111,1100
112,1113
113,1122
114,1132
115,1145
116,1158
117,1171
118,1180
119,1193
120,1193
121,1198
122,1212
123,1224
124,1230
125,1230
126,1231
127,1243
128,1243
129,1252
130,1259
131,1259
132,1267
133,1267
134,1280
135,1283
136,1296
137,1296
138,1307
139,1316
140,1329
141,1335
142,1340
143,1340
144,1344
145,1357
146,1359
147,1367
148,1367
149,1372
150,1375
151,1375
152,1380
153,1392
154,1392
155,1392
156,1392
157,1406
158,1418
159,1427
160,1436
161,1436
162,1443
163,1457
164,1472
165,1472
166,1481
167,1481
168,1487
169,1497
170,1500
171,1505
172,1505
173,1518
174,1526
175,1528
176,1532
177,1534
178,1536
179,1539
180,1548
181,1552
182,1557
183,1561
184,1568
185,1582
186,1582
187,1582
188,1593
189,1606
190,1614
191,1629
192,1641
193,1641
194,1641
195,1645
196,1652
197,1665
198,1672
199,1679
200,1692
201,1698
202,1705
203,1718
204,1725
205,1734
206,1747
207,1752
208,1755
209,1768
210,1780
211,1794
212,1802
213,1811
214,1816
215,1816
216,1820
217,1825
218,1833
219,1834
220,1848
221,1861
222,1873
223,1887
224,1894
225,1901
226,1912
227,1912
228,1918
229,1927
230,1929
231,1942
232,1955
233,1955
234,1961
235,1965
236,1965
237,1975
238,1977
239,1983
240,1990
241,1993
242,1993
243,1993
244,1995
245,1995
246,2002
247,2002
248,2013
249,2018
250,2018
251,2027
252,2027
253,2041
254,2049
255,2063
256,2077
257,2086
258,2099
259,2111
260,2116
261,2116
262,2127
263,2129
264,2132
265,2138
266,2142
267,2147
268,2160
269,2169
270,2171
271,2171
272,2179
273,2181
274,2188
275,2198
276,2207
277,2209
278,2223
279,2225
280,2226
281,2226
282,2239
283,2250
284,2258
285,2269
286,2278
287,2283
288,2283
289,2295
290,2298
291,2300
292,2303
293,2316
294,2318
295,2324
296,2327
297,2335
298,2335
299,2345
300,2352
301,2352
302,2365
303,2377
304,2380
305,2393
306,2404
307,2406
308,2413
309,2421
310,2421
311,2421
312,2421
313,2422
314,2422
315,2422
316,2437
317,2437
318,2437
319,2442
320,2451
321,2451
322,2462
323,2462
324,2466
325,2473
326,2484
327,2488
328,2501
329,2501
330,2505
331,2508
332,2511
333,2511
334,2523
335,2523
336,2523
337,2523
338,2536
339,2536
340,2536
341,2536
342,2550
343,2565
344,2565
345,2565
346,2578
347,2580
348,2592
349,2593
350,2593
351,2596
352,2596
353,2599
354,2604
355,2616
356,2618
357,2618
358,2627
359,2629
360,2640
361,2650
362,2650
363,2650
364,2659
365,2659
366,2659
367,2671
368,2679
369,2679
370,2679
371,2679
372,2682
373,2689
374,2700
375,2712
376,2719
377,2719
378,2724
379,2727
380,2732
381,2741
382,2741
383,2746
384,2746
385,2752
386,2755
387,2755
388,2755
389,2758
390,2762
391,2775
392,2775
393,2775
394,2779
395,2785
396,2785
397,2785
398,2785
399,2792
400,2800
401,2800
402,2800
403,2808
404,2808
405,2823
406,2833
407,2833
408,2833
409,2837
410,2849
411,2856
412,2862
413,2862
414,2868
415,2872
416,2874
417,2880
418,2880
419,2881
420,2885
421,2885
422,2885
423,2885
424,2885
425,2885
426,2894
427,2894
428,2894
429,2894
430,2895
431,2898
432,2912
433,2912
434,2924
435,2926
436,2929
437,2937
438,2937
439,2937
440,2940
441,2940
442,2940
443,2940
444,2940
445,2947
446,2947
447,2950
448,2954
449,2954
450,2956
451,2956
452,2956
453,2961
454,2969
455,2976
456,2989
457,2989
458,2989
459,2989
460,2989
461,2989
462,3002
463,3005
464,3005
465,3005
466,3005
467,3020
468,3031
469,3032
470,3032
471,3046
472,3046
473,3048
474,3054
475,3066
476,3068
477,3081
478,3084
479,3084
480,3084
481,3095
482,3095
483,3097
484,3107
485,3107
486,3107
487,3116
488,3120
489,3120
490,3128
491,3128
492,3140
493,3152
494,3159
495,3159
496,3159
497,3168
498,3173
499,3175
500,3175
501,3175
502,3175
503,3180
504,3184
505,3184
506,3184
507,3195
508,3197
509,3206
510,3209
511,3219
512,3228
513,3230
514,3234
515,3234
516,3244
517,3251
518,3259
519,3259
520,3259
521,3264
522,3273
523,3279
524,3282
525,3289
526,3289
527,3293
528,3293
529,3297
530,3305
531,3309
532,3309
533,3309
534,3311
535,3311
536,3313
537,3313
538,3313
539,3313
540,3313
