query_id,FP_ratio,(G-C)/(G-A),SP,filtering_time(ms),filtering_time(ms)(VEQ),verification_time(ms)(VEQ),VEQs_time(ms),query_time(ms),filtering_num,inclusion_num,Candidate_num,VEQs_Candidate_num,VEQs_filtering_num,answer_num,|G|,filter_time/filter_num
0,0.6666666666666666,0.3333333333333333,0.0,0.03940400,22.57030000,5.29555000,27.86585000,27.90525400,5,0,15,5.0,10.0,5,20,0.663432
1,0.7894736842105263,0.0625,0.0,0.06655500,20.05900000,2.93682000,22.99582000,23.06237500,1,0,19,4.0,15.0,4,20,0.795009
2,0.6842105263157895,0.07142857142857142,0.0,0.03916300,34.02970000,2.36710000,36.39680000,36.43596300,1,0,19,7.0,12.0,6,20,0.381580
3,0.875,0.631578947368421,0.0,0.05119600,1.44199000,1.16463000,2.60662000,2.65781600,12,0,8,1.0,7.0,1,20,12.724470
4,0.5263157894736842,0.09090909090909091,0.0,0.05319900,33.85340000,49.76590000,83.61930000,83.67249900,1,0,19,9.0,10.0,9,20,0.324421
5,0.6470588235294118,0.21428571428571427,0.0,0.09159200,15.88650000,2.43736000,18.32386000,18.41545200,3,0,17,6.0,11.0,6,20,0.876200
6,0.8,0.0,0.0,0.03818100,29.58070000,1.99736000,31.57806000,31.61624100,0,0,20,4.0,16.0,4,20,0.540196
7,0.5,0.0,0.0,0.05226800,55.80000000,4.95189000,60.75189000,60.80415800,0,0,20,11.0,9.0,10,20,0.161139
8,0.6,0.0,0.0,0.04795000,32.34030000,1.99343000,34.33373000,34.38168000,0,0,20,8.0,12.0,8,20,0.370505
9,0.85,0.0,0.0,0.05120500,28.38840000,2.12370000,30.51210000,30.56330500,0,0,20,3.0,17.0,3,20,0.597758
10,0.0,0.0,0.0,0.00000000,0.00000000,0.00000000,0.00000000,600000.00000000,8,0,12,0.0,12.0,0,20,0.000000
11,0.6842105263157895,0.07142857142857142,0.0,0.04618700,36.56150000,3.22372000,39.78522000,39.83140700,1,0,19,6.0,13.0,6,20,0.382433
12,0.35,0.0,0.0,0.08219400,89.32320000,8.95172000,98.27492000,98.35711400,0,0,20,15.0,5.0,13,20,0.055925
13,0.7368421052631579,0.06666666666666667,0.0,0.06045300,10.10110000,598.30600000,608.40710000,608.46755300,1,0,19,5.0,14.0,5,20,1.476152
14,0.5,0.0,0.0,0.05469200,38.59010000,5.69559000,44.28569000,44.34038200,0,0,20,10.0,10.0,10,20,0.258767
15,0.7058823529411765,0.2,0.0,0.09176200,12.07840000,1.90488000,13.98328000,14.07504200,3,0,17,6.0,11.0,5,20,1.150354
16,0.5,0.0,0.0,0.05249800,61.37130000,4.41736000,65.78866000,65.84115800,0,0,20,11.0,9.0,10,20,0.146523
17,0.8,0.0,0.0,0.04785000,22.39730000,5.86058000,28.25788000,28.30573000,0,0,20,5.0,15.0,4,20,0.668296
18,0.75,0.0,0.0,0.03758000,27.20110000,1.75247000,28.95357000,28.99115000,0,0,20,5.0,15.0,5,20,0.550687
19,0.9473684210526315,0.05263157894736842,0.0,0.03700000,11.51020000,1.51281000,13.02301000,13.06001000,1,0,19,1.0,18.0,1,20,1.645421
20,0.5,0.6666666666666666,0.0,0.06441100,27.00190000,3.41683000,30.41873000,30.48314100,10,0,10,5.0,5.0,5,20,0.554194
21,0.5,0.0,0.0,0.05673600,68.69210000,809.45400000,878.14610000,878.20283600,0,0,20,10.0,10.0,10,20,0.145457
22,0.4444444444444444,0.7333333333333333,0.0,0.05390100,41.03350000,2.70299000,43.73649000,43.79039100,11,0,9,6.0,3.0,5,20,0.340737
23,0.75,0.0,0.0,0.03863200,31.42010000,2.38555000,33.80565000,33.84428200,0,0,20,5.0,15.0,5,20,0.476815
24,0.7894736842105263,0.0625,0.0,0.03578700,27.01840000,5.24208000,32.26048000,32.29626700,1,0,19,4.0,15.0,4,20,0.591406
25,0.65,0.0,0.0,0.04541500,58.40670000,2.88317000,61.28987000,61.33528500,0,0,20,7.0,13.0,7,20,0.222404
26,0.55,0.0,0.0,0.06431100,76.12720000,5.03575000,81.16295000,81.22726100,0,0,20,13.0,7.0,9,20,0.091874
27,0.65,0.0,0.0,0.05708700,31.74790000,1.90219000,33.65009000,33.70717700,0,0,20,9.0,11.0,7,20,0.345858
28,0.875,0.631578947368421,0.0,0.04354100,4.12221000,1.22080000,5.34301000,5.38655100,12,0,8,1.0,7.0,1,20,4.561002
29,0.631578947368421,0.07692307692307693,0.0,0.04493400,27.40940000,1.69609000,29.10549000,29.15042400,1,0,19,7.0,12.0,7,20,0.473514
30,0.3,0.0,0.0,0.07406900,97.75490000,789.18100000,886.93590000,887.00996900,0,0,20,15.0,5.0,14,20,0.051110
31,0.3684210526315789,0.125,0.0,0.04724900,51.37390000,3.01949000,54.39339000,54.44063900,1,0,19,14.0,5.0,12,20,0.116684
32,0.8666666666666667,0.2777777777777778,0.0,0.04392200,1.28624000,1.03928000,2.32552000,2.36944200,5,0,15,2.0,13.0,2,20,13.532186
33,0.45,0.0,0.0,0.09191200,84.92180000,151.12200000,236.04380000,236.13571200,0,0,20,13.0,7.0,11,20,0.082340
34,0.5555555555555556,0.16666666666666666,0.0,0.04537500,38.87030000,2.74364000,41.61394000,41.65931500,2,0,18,8.0,10.0,8,20,0.308359
35,0.75,0.0,0.0,0.03791100,23.87710000,2.08058000,25.95768000,25.99559100,0,0,20,5.0,15.0,5,20,0.627221
36,0.7222222222222222,0.13333333333333333,0.0,0.04462400,31.71140000,4.33898000,36.05038000,36.09500400,2,0,18,5.0,13.0,5,20,0.472351
37,0.7058823529411765,0.2,0.0,0.04191800,23.68480000,2.05103000,25.73583000,25.77774800,3,0,17,5.0,12.0,5,20,0.632199
38,0.4,0.0,0.0,0.05475300,52.67860000,3.33405000,56.01265000,56.06740300,0,0,20,14.0,6.0,12,20,0.113780
39,0.631578947368421,0.07692307692307693,0.0,0.04019500,40.05020000,6.60217000,46.65237000,46.69256500,1,0,19,7.0,12.0,7,20,0.324267
40,0.6842105263157895,0.07142857142857142,0.0,0.04375200,31.09370000,6.11907000,37.21277000,37.25652200,1,0,19,6.0,13.0,6,20,0.449619
41,0.7368421052631579,0.06666666666666667,0.0,0.04259000,28.00090000,1.91571000,29.91661000,29.95920000,1,0,19,5.0,14.0,5,20,0.534883
42,0.3333333333333333,0.25,0.0,0.05169700,31.80440000,1.90682000,33.71122000,33.76291700,2,0,18,12.0,6.0,12,20,0.251129
43,0.55,0.0,0.0,0.06817800,50.89010000,2157.36000000,2208.25010000,2208.31827800,0,0,20,9.0,11.0,9,20,0.215863
44,0.75,0.0,0.0,0.05192700,30.34020000,1.92369000,32.26389000,32.31581700,0,0,20,5.0,15.0,5,20,0.493549
45,0.8,0.0,0.0,0.09222200,9.88216000,2.03889000,11.92105000,12.01327200,0,0,20,4.0,16.0,4,20,1.604109
46,0.5789473684210527,0.08333333333333333,0.0,0.06536200,24.99440000,1.71393000,26.70833000,26.77369200,1,0,19,8.0,11.0,8,20,0.478855
47,0.35,0.0,0.0,0.14519200,69.34820000,5.77008000,75.11828000,75.26347200,0,0,20,13.0,7.0,13,20,0.100729
48,0.5789473684210527,0.08333333333333333,0.0,0.04300000,42.45580000,2.29189000,44.74769000,44.79069000,1,0,19,8.0,11.0,8,20,0.282361
49,0.9166666666666666,0.42105263157894735,0.0,0.04481400,0.88042800,1.38568000,2.26610800,2.31092200,8,0,12,1.0,11.0,1,20,20.535168
50,0.7368421052631579,0.06666666666666667,0.0,0.04436300,27.72450000,3.50266000,31.22716000,31.27152300,1,0,19,5.0,14.0,5,20,0.540173
51,0.6,0.0,0.0,0.05169600,51.58230000,3.23725000,54.81955000,54.87124600,0,0,20,9.0,11.0,8,20,0.213038
52,0.95,0.0,0.0,0.04846100,0.86651400,1.14890000,2.01541400,2.06387500,0,0,20,1.0,19.0,1,20,20.765595
53,0.4666666666666667,0.4166666666666667,0.0,0.05713700,59.70630000,17.48720000,77.19350000,77.25063700,5,0,15,9.0,6.0,8,20,0.184059
