query_id,FP_ratio,(G-C)/(G-A),SP,filtering_time(ms),filtering_time(ms)(VEQ),verification_time(ms)(VEQ),VEQs_time(ms),query_time(ms),filtering_num,inclusion_num,Candidate_num,VEQs_Candidate_num,VEQs_filtering_num,answer_num,|G|,filter_time/filter_num
0,0.9714285714285714,0.30612244897959184,0.0,0.10571800,1.24099000,3.00923000,4.25022000,4.35593800,60,0,140,4.0,136.0,4,200,145.540087
1,0.9743589743589743,0.22448979591836735,0.0,0.10037800,2.29658000,2.20761000,4.50419000,4.60456800,44,0,156,4.0,152.0,4,200,81.770311
2,0.9512195121951219,0.1875,0.0,0.10132000,9.11428000,7.73850000,16.85278000,16.95410000,36,0,164,8.0,156.0,8,200,20.834238
3,0.972972972972973,0.2653061224489796,0.0,0.09980700,1.81344000,2.34572000,4.15916000,4.25896700,52,0,148,4.0,144.0,4,200,102.443647
4,0.9736842105263158,0.24489795918367346,0.0,0.10762200,2.87406000,2.21865000,5.09271000,5.20033200,48,0,152,4.0,148.0,4,200,65.734709
5,0.9761904761904762,0.16326530612244897,0.0,0.12580500,8.37744000,3.02813000,11.40557000,11.53137500,32,0,168,4.0,164.0,4,200,23.050024
6,0.9736842105263158,0.24489795918367346,0.0,0.11131800,7.39864000,3.66352000,11.06216000,11.17347800,48,0,152,8.0,144.0,4,200,25.566055
7,0.9743589743589743,0.22448979591836735,0.0,0.10102900,6.31218000,2.22451000,8.53669000,8.63771900,44,0,156,4.0,152.0,4,200,30.561923
8,0.9772727272727273,0.12244897959183673,0.0,0.11302200,5.09740000,2.28049000,7.37789000,7.49091200,24,0,176,4.0,172.0,4,200,37.616915
9,0.9767441860465116,0.14285714285714285,0.0,0.10482600,14.11680000,2.42040000,16.53720000,16.64202600,28,0,172,4.0,168.0,4,200,13.781828
10,0.9777777777777777,0.10204081632653061,0.0,0.11409400,11.76460000,6.87872000,18.64332000,18.75741400,20,0,180,4.0,176.0,4,200,16.500130
