query_id,FP_ratio,(G-C)/(G-A),SP,filtering_time(ms),filtering_time(ms)(VEQ),verification_time(ms)(VEQ),VEQs_time(ms),query_time(ms),filtering_num,inclusion_num,Candidate_num,VEQs_Candidate_num,VEQs_filtering_num,answer_num,|G|,filter_time/filter_num
0,0.13793103448275862,0.2,0.0,0.13325900,223.13900000,5.50376000,228.64276000,228.77601900,20,0,580,540.0,40.0,500,600,0.268730
1,0.0,1.0,0.0,0.26281200,400.42000000,55.10720000,455.52720000,455.79001200,0,0,600,600.0,0.0,600,600,0.268730
2,0.16666666666666666,0.9,0.0,0.15601200,21.74710000,1.16832000,22.91542000,23.07143200,360,0,240,200.0,40.0,200,600,18.262245
3,0.06896551724137931,0.3333333333333333,0.0,0.12227900,345.56400000,78.08740000,423.65140000,423.77367900,20,0,580,560.0,20.0,540,600,0.115712
4,0.0,1.0,0.0,0.11889200,460.07800000,94.50480000,554.58280000,554.70169200,0,0,600,600.0,0.0,600,600,0.115712
5,0.25,0.2222222222222222,0.0,0.15151400,172.61700000,6.36037000,178.97737000,179.12888400,40,0,560,460.0,100.0,420,600,0.810333
6,0.0,1.0,0.0,0.23789600,165.25700000,3.85407000,169.11107000,169.34896600,60,0,540,540.0,0.0,540,600,0.362549
7,0.0,1.0,0.0,0.15835600,48.75840000,2.83765000,51.59605000,51.75440600,320,0,280,280.0,0.0,280,600,6.541726
8,0.0,1.0,0.0,0.17356400,45.97450000,2.50488000,48.47938000,48.65294400,320,0,280,280.0,0.0,280,600,6.934202
9,0.0,1.0,0.0,0.22406900,25.96610000,1.53035000,27.49645000,27.72051900,360,0,240,240.0,0.0,240,600,13.745616
10,0.07407407407407407,0.6,0.0,0.17247300,324.38200000,31.68200000,356.06400000,356.23647300,60,0,540,540.0,0.0,500,600,0.184869
11,0.0,1.0,0.0,0.20015400,9.55912000,1.18505000,10.74417000,10.94432400,380,0,220,220.0,0.0,220,600,38.937323
12,0.3333333333333333,0.25,0.0,0.30781600,137.71700000,4.13971000,141.85671000,142.16452600,60,0,540,400.0,140.0,360,600,1.449015
13,0.0,1.0,0.0,0.27765900,365.12700000,54.66430000,419.79130000,420.06895900,0,0,600,600.0,0.0,600,600,1.449015
14,0.45454545454545453,0.7916666666666666,0.0,0.20583500,2.34084000,0.87895800,3.21979800,3.42563300,380,0,220,120.0,100.0,120,600,188.481059
15,0.0,1.0,0.0,0.18975600,50.59850000,2.78319000,53.38169000,53.57144600,320,0,280,280.0,0.0,280,600,6.300669
16,0.8571428571428571,0.5714285714285714,0.0,0.13686600,1.29921000,0.70622000,2.00543000,2.14229600,320,0,280,40.0,240.0,40,600,389.951507
17,0.0,1.0,0.0,0.21856900,410.57200000,93.45030000,504.02230000,504.24086900,0,0,600,600.0,0.0,600,600,389.951507
18,0.8461538461538461,0.6071428571428571,0.0,0.13834900,24.96120000,1.63529000,26.59649000,26.73483900,340,0,260,40.0,220.0,40,600,22.311158
19,0.0,1.0,0.0,0.43833100,24.88460000,3.43967000,28.32427000,28.76260100,340,0,260,260.0,0.0,260,600,13.426566
20,0.034482758620689655,0.5,0.0,0.21112500,182.04900000,5.82810000,187.87710000,188.08822500,20,0,580,560.0,20.0,560,600,0.219467
21,0.2222222222222222,0.3333333333333333,0.0,0.32607100,133.79900000,3.33058000,137.12958000,137.45565100,60,0,540,420.0,120.0,420,600,1.342031
