query_id,FP_ratio,(G-C)/(G-A),SP,filtering_time(ms),filtering_time(ms)(VEQ),verification_time(ms)(VEQ),VEQs_time(ms),query_time(ms),filtering_num,inclusion_num,Candidate_num,VEQs_Candidate_num,VEQs_filtering_num,answer_num,|G|,filter_time/filter_num
0,0.0,1.0,0.0,0.02267300,12.27490000,0.50015600,12.77505600,12.79772900,12,0,188,188.0,0.0,188,200,0.975802
1,0.0425531914893617,0.6,0.0,0.02154000,8.62746000,0.42581100,9.05327100,9.07481100,12,0,188,180.0,8.0,180,200,2.312406
2,0.0,1.0,0.0,0.02599800,12.40920000,0.59031700,12.99951700,13.02551500,12,0,188,188.0,0.0,188,200,0.965003
3,0.02127659574468085,0.75,0.0,0.02128000,8.34481000,0.37843600,8.72324600,8.74452600,12,0,188,184.0,4.0,184,200,1.912482
4,0.0,1.0,0.0,0.02752200,15.07710000,0.39738600,15.47448600,15.50200800,8,0,192,192.0,0.0,192,200,0.529639
5,0.18421052631578946,0.631578947368421,0.0,0.03381400,3.39496000,0.11286700,3.50782700,3.54164100,48,0,152,124.0,28.0,124,200,22.165357
6,0.02127659574468085,0.75,0.0,0.02581900,12.51220000,0.25217300,12.76437300,12.79019200,12,0,188,184.0,4.0,184,200,1.276119
7,0.1,0.7142857142857143,0.0,0.02446500,3.35066000,0.12348800,3.47414800,3.49861300,40,0,160,144.0,16.0,144,200,16.591978
8,0.02127659574468085,0.75,0.0,0.02974600,11.90770000,0.61991200,12.52761200,12.55735800,12,0,188,184.0,4.0,184,200,1.340320
9,0.1,0.7142857142857143,0.0,0.02286300,5.69926000,0.12528200,5.82454200,5.84740500,40,0,160,144.0,16.0,144,200,9.786577
10,0.0,1.0,0.0,0.02588900,10.39490000,0.40447200,10.79937200,10.82526100,12,0,188,188.0,0.0,188,200,1.151544
11,0.0,1.0,0.0,0.02395500,12.02200000,0.42047300,12.44247300,12.46642800,12,0,188,188.0,0.0,188,200,0.996185
12,0.0,1.0,0.0,0.02717100,9.19440000,0.34811400,9.54251400,9.56968500,12,0,188,188.0,0.0,188,200,1.301297
13,0.1,0.7142857142857143,0.0,0.02443600,5.77965000,0.16926900,5.94891900,5.97335500,40,0,160,144.0,16.0,144,200,9.648375
14,0.0,1.0,0.0,0.02802200,16.28320000,0.34493100,16.62813100,16.65615300,12,0,188,188.0,0.0,188,200,0.735690
