query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.04035,0.9865328756271455,268.85800000,13611.40000000,13880.20000000,5000,1264.0,1213.0
1,1.0,0.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
1,1.0,1.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
2,0.05547,0.9819607843137255,320.86300000,18260.30000000,18581.20000000,5000,1244.0,1175.0
3,0.06323,0.9803820340733093,260.85000000,22089.30000000,22350.20000000,5000,1202.0,1126.0
4,0.03517,0.9876939539860888,239.56900000,69.93160000,309.50000000,5000,1308.0,1262.0
5,0.0117,0.995230078563412,241.87000000,51.22700000,293.09700000,5000,1453.0,1436.0
6,0.03634,0.9848654708520179,278.61500000,2715.91000000,2994.52000000,5000,1486.0,1432.0
7,1.0,0.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
7,1.0,1.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
8,0.01132,0.994311377245509,278.21300000,56.66140000,334.87500000,5000,1679.0,1660.0
9,1.0,0.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
9,1.0,1.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
10,0.0463,0.9840595111583422,326.59400000,226.56800000,553.16300000,5000,1296.0,1236.0
11,1.0,0.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
11,1.0,1.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
12,0.03172,0.9860159817351598,269.42700000,699.35800000,968.78400000,5000,1545.0,1496.0
13,0.02472,0.9891459582976293,266.76500000,1175.04000000,1441.81000000,5000,1537.0,1499.0
14,0.0438,0.9862086911267239,234.34100000,625.30400000,859.64500000,5000,1210.0,1157.0
15,1.0,0.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
15,1.0,1.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
16,0.06593,0.9799743260590501,259.43900000,9717.66000000,9977.10000000,5000,1183.0,1105.0
17,0.06501,0.9760752688172043,273.15300000,325.00900000,598.16300000,5000,1369.0,1280.0
18,0.05695,0.9800425758382119,260.82900000,653.33900000,914.16800000,5000,1317.0,1242.0
19,1.0,0.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
19,1.0,1.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
20,0.08213,0.9752298263534218,258.35000000,34395.70000000,34654.10000000,5000,1181.0,1084.0
21,0.05467,0.9832301341589267,263.44600000,1182.81000000,1446.25000000,5000,1189.0,1124.0
22,0.01304,0.9934032983508246,279.09500000,57.13480000,336.23000000,5000,1687.0,1665.0
23,0.03522,0.9838430467397576,276.01500000,177.08200000,453.09800000,5000,1590.0,1534.0
24,1.0,0.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
24,1.0,1.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
25,0.03204,0.9883815185085112,307.60000000,51395.40000000,51703.00000000,5000,1342.0,1299.0
26,0.01069,0.993128272251309,261.43900000,52.77630000,314.21500000,5000,1965.0,1944.0
27,0.06717,0.9794291591668809,266.01000000,1053.99000000,1320.00000000,5000,1191.0,1111.0
28,0.05334,0.9810160427807486,277.42500000,7908.12000000,8185.54000000,5000,1331.0,1260.0
29,1.0,0.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
29,1.0,1.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
30,0.04709,0.9844981607987389,264.44300000,339.23500000,603.67800000,5000,1253.0,1194.0
31,0.05285,0.9791094007696537,282.02700000,383.48100000,665.50800000,5000,1438.0,1362.0
32,1.0,0.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
32,1.0,1.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
33,0.04294,0.9824805339265851,285.53200000,28187.90000000,28473.40000000,5000,1467.0,1404.0
34,0.07378,0.9844646271510517,224.54700000,50067.10000000,50291.60000000,5000,881.0,816.0
35,0.03352,0.9871056241426612,271.02000000,1216.13000000,1487.15000000,5000,1402.0,1355.0
36,0.02871,0.9886520896761694,275.76700000,8704.25000000,8980.02000000,5000,1428.0,1387.0
37,0.06377,0.9836268915901761,250.38800000,38622.90000000,38873.30000000,5000,1035.0,969.0
38,1.0,0.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
38,1.0,1.0,0.00000000,0.00000000,600000.00000000,5000,0.0,0.0
