query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.05263,0.5,17.92310000,2.12500000,20.04810000,20,19.0,18.0
1,0.0,1.0,25.32000000,2.42651000,27.74650000,20,19.0,19.0
2,0.0,1.0,11.93090000,0.85831100,12.78920000,20,14.0,14.0
3,0.0,1.0,27.63160000,2.27158000,29.90320000,20,20.0,20.0
4,0.0,1.0,7.27123000,0.57000800,7.84124000,20,10.0,10.0
5,0.0,1.0,6.80778000,0.43433400,7.24212000,20,5.0,5.0
6,0.0,1.0,2.92538000,0.57096800,3.49634000,20,11.0,11.0
7,0.0,1.0,15.43810000,0.82378600,16.26190000,20,16.0,16.0
8,0.0,1.0,17.35340000,1.28230000,18.63570000,20,16.0,16.0
9,0.0,1.0,41.19250000,5.92695000,47.11950000,20,19.0,19.0
10,0.0,1.0,27.75300000,1.98670000,29.73970000,20,19.0,19.0
11,0.0625,0.8,18.96890000,1.34926000,20.31820000,20,16.0,15.0
12,0.0,1.0,19.69530000,0.64830700,20.34360000,20,13.0,13.0
13,0.0,1.0,21.59900000,1.41561000,23.01460000,20,16.0,16.0
14,0.0,1.0,28.07350000,3.72716000,31.80070000,20,20.0,20.0
15,0.0,1.0,9.69789000,0.49238200,10.19030000,20,10.0,10.0
16,0.0,1.0,0.66858400,0.28344100,0.95202500,20,1.0,1.0
17,0.0,1.0,12.07290000,0.68738800,12.76030000,20,9.0,9.0
18,0.0,1.0,16.94250000,0.77518400,17.71770000,20,15.0,15.0
19,0.0,1.0,5.27626000,0.46213500,5.73840000,20,10.0,10.0
20,0.0,1.0,22.28540000,1.55666000,23.84210000,20,18.0,18.0
21,0.05556,0.6666666666666666,20.12860000,1.12189000,21.25050000,20,18.0,17.0
22,0.0,1.0,11.90110000,0.83429500,12.73540000,20,10.0,10.0
23,0.0,1.0,10.60110000,0.64261500,11.24370000,20,8.0,8.0
24,0.0,1.0,25.10110000,2.78146000,27.88250000,20,20.0,20.0
25,0.0,1.0,14.17010000,1.56638000,15.73640000,20,16.0,16.0
26,0.0,1.0,8.21772000,0.87299600,9.09071000,20,14.0,14.0
27,0.0,1.0,12.60230000,0.73176000,13.33410000,20,9.0,9.0
28,0.0625,0.8,17.30510000,0.93989000,18.24500000,20,16.0,15.0
29,0.0,1.0,14.36190000,0.69358200,15.05550000,20,11.0,11.0
30,0.0,1.0,18.17340000,1.27936000,19.45280000,20,15.0,15.0
31,0.0,1.0,20.44820000,1.50321000,21.95140000,20,18.0,18.0
32,0.0,1.0,7.66974000,0.57272300,8.24247000,20,15.0,15.0
33,0.0,1.0,13.23130000,0.74145000,13.97280000,20,8.0,8.0
34,0.05882,0.75,38.22100000,9.10449000,47.32550000,20,17.0,16.0
35,0.0,1.0,19.79530000,1.10266000,20.89790000,20,16.0,16.0
36,0.0,1.0,7.46500000,0.60770900,8.07271000,20,8.0,8.0
37,0.0,1.0,14.46090000,0.82638900,15.28730000,20,9.0,9.0
38,0.0,1.0,15.63580000,1.22368000,16.85950000,20,16.0,16.0
39,0.16667,0.9333333333333333,5.65377000,1.44863000,7.10240000,20,6.0,5.0
40,0.0,1.0,5.90245000,0.69562200,6.59807000,20,7.0,7.0
41,0.0,1.0,2.37344000,0.60020500,2.97365000,20,4.0,4.0
42,0.05882,0.75,10.15140000,1.37383000,11.52520000,20,17.0,16.0
43,0.0,1.0,9.54162000,0.68352200,10.22510000,20,7.0,7.0
44,0.0,1.0,11.74000000,0.79465000,12.53460000,20,8.0,8.0
45,0.0,1.0,3.32502000,0.24671300,3.57174000,20,6.0,6.0
46,0.0,1.0,19.46510000,1.02964000,20.49470000,20,12.0,12.0
47,0.0,1.0,11.72690000,0.69082500,12.41770000,20,5.0,5.0
48,0.11111,0.5,15.13010000,0.95922700,16.08930000,20,18.0,16.0
49,0.0,1.0,17.31120000,1.29048000,18.60170000,20,15.0,15.0
50,0.0,1.0,6.98382000,0.40006800,7.38389000,20,5.0,5.0
51,0.07143,0.8571428571428571,7.02169000,0.98045800,8.00215000,20,14.0,13.0
52,0.05882,0.75,14.85790000,0.86157200,15.71950000,20,17.0,16.0
53,0.0,1.0,17.47910000,3.70470000,21.18380000,20,16.0,16.0
54,0.0,1.0,12.81020000,0.62461300,13.43480000,20,11.0,11.0
55,0.0,1.0,1.46225000,0.26763100,1.72988000,20,5.0,5.0
56,0.0,1.0,13.17240000,1.32275000,14.49510000,20,11.0,11.0
57,0.0,1.0,25.76590000,1.36391000,27.12980000,20,20.0,20.0
58,0.0,1.0,16.17750000,3.50008000,19.67760000,20,15.0,15.0
59,0.0,1.0,3.30907000,0.43073800,3.73980000,20,3.0,3.0
60,0.0,1.0,7.60022000,0.51189000,8.11211000,20,12.0,12.0
61,0.0,1.0,11.18800000,0.93759700,12.12560000,20,9.0,9.0
62,0.0,1.0,21.67310000,1.96111000,23.63420000,20,19.0,19.0
63,0.05,0.0,30.23160000,2.36439000,32.59600000,20,20.0,19.0
64,0.05882,0.75,19.26710000,1.32891000,20.59600000,20,17.0,16.0
65,0.0,1.0,17.41610000,1.17258000,18.58870000,20,20.0,20.0
66,0.0,1.0,6.28324000,0.44317200,6.72642000,20,5.0,5.0
67,0.0,1.0,15.37580000,1.85774000,17.23350000,20,16.0,16.0
68,0.0,1.0,16.69480000,1.88552000,18.58030000,20,14.0,14.0
69,0.0,1.0,26.47530000,2.75282000,29.22810000,20,20.0,20.0
70,0.0,1.0,15.03640000,2.64110000,17.67750000,20,16.0,16.0
71,0.0,1.0,29.59250000,2.16069000,31.75320000,20,20.0,20.0
72,0.0,1.0,20.45100000,0.91708900,21.36810000,20,16.0,16.0
73,0.0,1.0,10.95090000,0.68440300,11.63530000,20,5.0,5.0
74,0.0,1.0,20.73440000,1.23108000,21.96550000,20,20.0,20.0
75,0.08333,0.8888888888888888,4.98185000,0.77965100,5.76150000,20,12.0,11.0
76,0.0,1.0,25.40130000,1.52670000,26.92800000,20,20.0,20.0
77,0.0,1.0,14.89570000,0.94866100,15.84440000,20,13.0,13.0
78,0.0,1.0,8.54872000,0.47084300,9.01956000,20,9.0,9.0
79,0.0,1.0,11.59370000,0.87763500,12.47130000,20,17.0,17.0
80,0.0,1.0,4.46648000,0.78471300,5.25120000,20,9.0,9.0
81,0.0,1.0,9.91951000,0.95944000,10.87890000,20,18.0,18.0
82,0.0,1.0,27.38550000,3.41887000,30.80440000,20,20.0,20.0
83,0.0,1.0,22.63540000,1.25730000,23.89270000,20,18.0,18.0
84,0.0,1.0,10.31440000,0.62708600,10.94150000,20,8.0,8.0
85,0.0,1.0,26.73140000,2.14050000,28.87190000,20,20.0,20.0
86,0.05556,0.6666666666666666,15.74760000,1.56824000,17.31590000,20,18.0,17.0
87,0.0,1.0,14.46140000,0.74050100,15.20190000,20,13.0,13.0
88,0.0,1.0,10.91550000,0.57353300,11.48900000,20,16.0,16.0
89,0.0,1.0,15.48750000,0.87607400,16.36360000,20,16.0,16.0
90,0.22222,0.8461538461538461,6.08607000,0.66560800,6.75168000,20,9.0,7.0
91,0.0,1.0,32.22780000,3.37685000,35.60470000,20,19.0,19.0
92,0.0,1.0,8.18044000,0.61229900,8.79274000,20,6.0,6.0
93,0.0,1.0,11.72850000,0.53965100,12.26810000,20,13.0,13.0
94,0.0,1.0,14.12510000,1.27558000,15.40070000,20,13.0,13.0
95,0.0,1.0,15.48270000,0.98064700,16.46330000,20,10.0,10.0
96,0.0,1.0,9.79516000,0.51184000,10.30700000,20,7.0,7.0
97,0.0,1.0,17.54050000,2.02378000,19.56430000,20,17.0,17.0
98,0.0,1.0,10.39190000,1.05171000,11.44360000,20,9.0,9.0
99,0.0,1.0,23.09130000,1.48437000,24.57570000,20,19.0,19.0
