query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,0.44046900,1.74621000,2.18668000,1500,5.0,5.0
1,0.0,1.0,0.38755200,1.46353000,1.85109000,1500,2.0,2.0
2,0.0,1.0,0.25704300,0.81745200,1.07449000,1500,2.0,2.0
3,0.0,1.0,0.86216100,0.61950100,1.48166000,1500,17.0,17.0
4,0.0,1.0,0.29384000,1.09952000,1.39336000,1500,2.0,2.0
5,0.0,1.0,0.22533200,1.11434000,1.33967000,1500,1.0,1.0
6,0.0,1.0,0.43150100,1.23400000,1.66550000,1500,3.0,3.0
7,0.0,1.0,0.24927800,1.11267000,1.36194000,1500,3.0,3.0
8,0.0,1.0,0.17941800,1.26331000,1.44273000,1500,1.0,1.0
9,0.0,1.0,0.32187100,0.78980100,1.11167000,1500,4.0,4.0
10,0.0,1.0,0.29770600,1.16845000,1.46616000,1500,2.0,2.0
11,0.0,1.0,0.29443400,1.11433000,1.40876000,1500,3.0,3.0
12,0.0,1.0,0.32471800,1.07942000,1.40414000,1500,2.0,2.0
13,0.07692,0.9993279569892473,0.96322900,1.07637000,2.03960000,1500,13.0,12.0
14,0.0,1.0,0.25643800,0.63727400,0.89371200,1500,2.0,2.0
15,0.0,1.0,0.14795100,0.80624100,0.95419200,1500,1.0,1.0
16,0.0,1.0,0.18331100,1.23368000,1.41699000,1500,1.0,1.0
17,0.0,1.0,0.33155100,1.22512000,1.55667000,1500,2.0,2.0
18,0.0,1.0,0.37050500,1.09702000,1.46752000,1500,3.0,3.0
19,0.0,1.0,0.46909500,0.67459500,1.14369000,1500,6.0,6.0
20,0.0,1.0,0.16645000,0.93049400,1.09694000,1500,1.0,1.0
21,0.0,1.0,0.41305100,0.65643100,1.06948000,1500,3.0,3.0
22,0.0,1.0,0.48182000,1.00220000,1.48402000,1500,4.0,4.0
23,0.0,1.0,0.29342500,1.27750000,1.57093000,1500,1.0,1.0
24,0.0,1.0,1.04774000,0.51797200,1.56571000,1500,24.0,24.0
25,0.0,1.0,1.04774000,0.51797200,1.56571000,1500,2.0,2.0
26,0.0,1.0,0.48696000,0.82388400,1.31084000,1500,6.0,6.0
27,0.0,1.0,0.33949500,1.09357000,1.43307000,1500,2.0,2.0
28,0.0,1.0,0.52549500,0.71385900,1.23935000,1500,8.0,8.0
29,0.0,1.0,0.25590400,0.85788800,1.11379000,1500,1.0,1.0
30,0.0,1.0,0.21485400,1.40668000,1.62153000,1500,2.0,2.0
31,0.0,1.0,0.21680100,1.05875000,1.27556000,1500,1.0,1.0
32,0.0,1.0,0.36562000,1.55437000,1.91999000,1500,3.0,3.0
33,0.0,1.0,0.17929900,1.06671000,1.24601000,1500,1.0,1.0
34,0.0,1.0,1.36084000,0.59888000,1.95972000,1500,33.0,33.0
35,0.0,1.0,0.33556500,1.12196000,1.45753000,1500,2.0,2.0
36,0.0,1.0,0.33451400,1.01204000,1.34655000,1500,3.0,3.0
37,0.0,1.0,0.42147400,1.10991000,1.53138000,1500,3.0,3.0
38,0.0,1.0,0.33700800,1.18543000,1.52244000,1500,2.0,2.0
39,0.0,1.0,1.10224000,0.51880100,1.62104000,1500,27.0,27.0
40,0.0,1.0,0.31969900,1.10538000,1.42508000,1500,2.0,2.0
41,0.0,1.0,0.36442200,1.15127000,1.51569000,1500,2.0,2.0
42,0.0,1.0,0.27215500,0.68140800,0.95356300,1500,3.0,3.0
43,0.0,1.0,0.29315200,0.95529000,1.24844000,1500,2.0,2.0
44,0.0,1.0,0.29315200,0.95529000,1.24844000,1500,4.0,4.0
45,0.0,1.0,0.26725300,0.97980700,1.24706000,1500,2.0,2.0
46,0.0,1.0,0.14600100,1.04808000,1.19408000,1500,1.0,1.0
47,0.0,1.0,0.33961300,0.88280600,1.22242000,1500,4.0,4.0
48,0.0,1.0,0.49268600,0.57124200,1.06393000,1500,8.0,8.0
49,0.0,1.0,0.84093600,0.50231100,1.34325000,1500,18.0,18.0
50,0.0,1.0,0.40216400,1.58352000,1.98568000,1500,3.0,3.0
51,0.0,1.0,0.27239600,1.12777000,1.40017000,1500,1.0,1.0
52,0.0,1.0,0.33836400,1.12886000,1.46722000,1500,1.0,1.0
53,0.0,1.0,0.27783500,1.29647000,1.57431000,1500,1.0,1.0
54,0.0,1.0,0.33368600,1.00127000,1.33495000,1500,2.0,2.0
55,0.0,1.0,0.31613900,1.25293000,1.56907000,1500,1.0,1.0
56,0.0,1.0,0.31407700,0.95469900,1.26878000,1500,2.0,2.0
57,0.0,1.0,0.29228200,1.13844000,1.43072000,1500,3.0,3.0
58,0.0,1.0,0.61224300,0.60854100,1.22078000,1500,8.0,8.0
