query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,13.76390000,1.52535000,15.28930000,20,9.0,9.0
1,0.06667,0.8333333333333334,29.54050000,26.61990000,56.16040000,20,15.0,14.0
2,0.13333,0.7142857142857143,32.49750000,4.72018000,37.21760000,20,15.0,13.0
3,0.0,1.0,24.78650000,1.31947000,26.10600000,20,9.0,9.0
4,0.0,1.0,10.28470000,1.34128000,11.62600000,20,6.0,6.0
5,0.0,1.0,13.09570000,0.86941000,13.96510000,20,4.0,4.0
6,0.0,1.0,15.25980000,1.74335000,17.00310000,20,5.0,5.0
7,0.0,1.0,19.32930000,1.43028000,20.75950000,20,14.0,14.0
8,0.0,1.0,14.96500000,2.39415000,17.35920000,20,4.0,4.0
9,0.125,0.6666666666666666,34.41460000,1.93740000,36.35200000,20,16.0,14.0
10,0.0,1.0,22.95500000,0.97732300,23.93230000,20,13.0,13.0
11,0.06667,0.8333333333333334,41.87110000,3.25225000,45.12330000,20,15.0,14.0
12,0.0,1.0,6.49272000,0.74512800,7.23784000,20,2.0,2.0
13,1.0,0.0,0.00000000,0.00000000,600000.00000000,20,0.0,0.0
13,1.0,1.0,0.00000000,0.00000000,600000.00000000,20,0.0,0.0
14,0.13333,0.7142857142857143,32.41550000,3.56447000,35.98000000,20,15.0,13.0
15,0.0,1.0,1.20021000,0.68725900,1.88747000,20,1.0,1.0
16,0.0,1.0,12.96650000,0.82027000,13.78680000,20,5.0,5.0
17,0.0,1.0,39.11180000,2.05052000,41.16230000,20,20.0,20.0
18,0.0,1.0,30.41030000,3.24859000,33.65890000,20,12.0,12.0
19,0.0,1.0,20.81910000,1.15700000,21.97610000,20,7.0,7.0
20,0.0,1.0,25.02600000,3.08607000,28.11200000,20,12.0,12.0
21,0.11111,0.9166666666666666,19.39330000,1.40560000,20.79890000,20,9.0,8.0
22,0.0,1.0,13.18180000,0.84966200,14.03150000,20,5.0,5.0
23,0.0,1.0,25.20170000,2.00055000,27.20220000,20,9.0,9.0
24,0.11111,0.9166666666666666,10.19200000,1.30014000,11.49210000,20,9.0,8.0
25,0.0625,0.8,29.45690000,1.66582000,31.12270000,20,16.0,15.0
26,0.11111,0.5,49.58090000,3.55497000,53.13580000,20,18.0,16.0
27,0.07143,0.8571428571428571,27.06400000,2.43327000,29.49720000,20,14.0,13.0
