query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,99.38720000,17.59640000,116.98400000,5000,1693.0,1693.0
1,0.0,1.0,141.56700000,27.29090000,168.85800000,5000,2069.0,2069.0
2,0.0,1.0,116.29300000,19.61640000,135.90900000,5000,1860.0,1860.0
3,0.0,1.0,185.63200000,26.82470000,212.45600000,5000,2794.0,2794.0
4,0.0,1.0,108.40800000,18.23030000,126.63900000,5000,1827.0,1827.0
5,0.0,1.0,169.83600000,25.16140000,194.99700000,5000,2693.0,2693.0
6,0.0,1.0,118.07200000,21.71510000,139.78700000,5000,1973.0,1973.0
7,0.0,1.0,114.83700000,16.35740000,131.19500000,5000,1833.0,1833.0
8,0.0,1.0,113.74400000,16.58340000,130.32700000,5000,1623.0,1623.0
9,0.0,1.0,152.06700000,24.96470000,177.03200000,5000,2181.0,2181.0
10,0.0,1.0,182.98200000,26.00550000,208.98800000,5000,2551.0,2551.0
11,0.0,1.0,99.84040000,17.00760000,116.84800000,5000,1898.0,1898.0
12,0.0,1.0,179.83200000,29.30600000,209.13800000,5000,2493.0,2493.0
13,0.0,1.0,95.32200000,13.38660000,108.70900000,5000,1676.0,1676.0
14,0.0,1.0,100.28100000,13.73290000,114.01400000,5000,1558.0,1558.0
15,0.0,1.0,104.92300000,18.33450000,123.25800000,5000,1820.0,1820.0
16,0.0,1.0,113.35700000,20.10420000,133.46200000,5000,1991.0,1991.0
17,0.0,1.0,112.23300000,19.57690000,131.81000000,5000,1971.0,1971.0
18,0.00112,0.9993794601303134,150.36500000,25.17240000,175.53800000,5000,1779.0,1777.0
19,0.0,1.0,106.50500000,19.00520000,125.51000000,5000,1772.0,1772.0
20,0.0,1.0,89.30140000,13.96020000,103.26200000,5000,1231.0,1231.0
21,0.0,1.0,104.24600000,16.27610000,120.52200000,5000,1605.0,1605.0
22,0.0,1.0,103.85400000,18.53930000,122.39300000,5000,1652.0,1652.0
23,0.0,1.0,111.49300000,20.18890000,131.68200000,5000,1930.0,1930.0
24,0.0,1.0,101.29700000,16.96710000,118.26400000,5000,1370.0,1370.0
25,0.0,1.0,119.49700000,18.59340000,138.09100000,5000,1969.0,1969.0
26,0.0,1.0,124.35000000,21.44950000,145.80000000,5000,2117.0,2117.0
27,0.0,1.0,96.92040000,13.74510000,110.66500000,5000,1651.0,1651.0
28,0.0,1.0,133.69200000,22.93250000,156.62500000,5000,2153.0,2153.0
29,0.0,1.0,116.86700000,17.88750000,134.75400000,5000,1872.0,1872.0
30,0.0,1.0,133.39600000,17.85580000,151.25200000,5000,1913.0,1913.0
31,0.0,1.0,147.27400000,28.87530000,176.15000000,5000,2284.0,2284.0
32,0.0,1.0,124.25400000,19.81550000,144.06900000,5000,2117.0,2117.0
33,0.0,1.0,111.04200000,15.68470000,126.72700000,5000,1921.0,1921.0
34,0.0,1.0,119.02300000,21.95410000,140.97700000,5000,1919.0,1919.0
35,3.8E-4,0.9995829858215179,181.78800000,30.64880000,212.43700000,5000,2603.0,2602.0
