query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.06667,0.9722222222222222,9.48026000,2.05796000,11.53820000,200,60.0,56.0
1,0.0,1.0,16.44410000,1.65678000,18.10080000,200,100.0,100.0
2,0.0,1.0,12.60600000,0.94537100,13.55140000,200,76.0,76.0
3,0.0,1.0,12.40450000,1.00412000,13.40860000,200,72.0,72.0
4,0.0,1.0,13.18950000,0.96521200,14.15470000,200,80.0,80.0
5,0.0,1.0,12.87390000,1.17921000,14.05310000,200,112.0,112.0
6,0.0,1.0,5.89101000,1.83918000,7.73019000,200,40.0,40.0
7,0.0,1.0,16.31780000,1.56262000,17.88040000,200,112.0,112.0
8,0.08333,0.9743589743589743,9.02706000,0.85899000,9.88605000,200,48.0,44.0
9,0.14286,0.90625,13.18550000,0.99554500,14.18110000,200,84.0,72.0
10,0.0,1.0,16.44030000,1.64389000,18.08420000,200,124.0,124.0
11,0.0,1.0,5.38590000,1.13438000,6.52028000,200,32.0,32.0
12,0.0,1.0,11.67210000,1.02957000,12.70160000,200,84.0,84.0
13,0.0,1.0,7.08421000,0.67656400,7.76077000,200,44.0,44.0
14,0.07692,0.9230769230769231,15.93800000,1.19374000,17.13170000,200,104.0,96.0
15,0.125,0.8181818181818182,16.84390000,3.41010000,20.25400000,200,128.0,112.0
16,0.17143,0.7142857142857143,17.96010000,1.68322000,19.64330000,200,140.0,116.0
17,0.0,1.0,15.96130000,1.40388000,17.36510000,200,140.0,140.0
18,0.0,1.0,12.57640000,0.95613100,13.53250000,200,76.0,76.0
19,0.09524,0.9354838709677419,15.40580000,1.05439000,16.46020000,200,84.0,76.0
20,0.03571,0.9565217391304348,16.23490000,1.46386000,17.69880000,200,112.0,108.0
21,0.0,1.0,5.92114000,0.83375600,6.75489000,200,52.0,52.0
22,0.0,1.0,25.76060000,1.63400000,27.39460000,200,160.0,160.0
23,0.0,1.0,2.37437000,0.50987500,2.88424000,200,4.0,4.0
24,0.0,1.0,2.83001000,1.26383000,4.09384000,200,4.0,4.0
