query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,0.53710000,0.64414900,1.18125000,1500,32.0,32.0
1,0.0,1.0,1.05568000,0.37201800,1.42770000,1500,73.0,73.0
2,0.0,1.0,0.90660000,0.37524000,1.28184000,1500,69.0,69.0
3,0.0,1.0,0.71074300,0.48328600,1.19403000,1500,47.0,47.0
4,0.0,1.0,0.50986900,0.38432100,0.89419000,1500,39.0,39.0
5,0.0,1.0,0.57870800,0.37655700,0.95526500,1500,28.0,28.0
6,0.0,1.0,0.26536500,0.33067900,0.59604400,1500,15.0,15.0
7,0.0,1.0,0.66826800,0.39754800,1.06582000,1500,41.0,41.0
8,0.0,1.0,0.48826900,0.80166600,1.28993000,1500,26.0,26.0
9,0.0,1.0,0.69291300,0.44805600,1.14097000,1500,58.0,58.0
10,0.0,1.0,0.65147000,0.28762600,0.93909600,1500,49.0,49.0
11,0.0,1.0,0.65090700,0.26560000,0.91650700,1500,37.0,37.0
12,0.0,1.0,0.88667000,0.32671300,1.21338000,1500,72.0,72.0
13,0.0,1.0,0.43694600,0.38091600,0.81786200,1500,32.0,32.0
14,0.0,1.0,0.57127500,0.39662500,0.96790000,1500,25.0,25.0
15,0.0,1.0,0.48050700,0.40674400,0.88725100,1500,33.0,33.0
16,0.0,1.0,0.57291200,0.40931600,0.98222800,1500,49.0,49.0
17,0.0,1.0,0.30660700,0.33605900,0.64266600,1500,17.0,17.0
18,0.0,1.0,0.71726500,0.48771200,1.20498000,1500,55.0,55.0
19,0.0,1.0,0.53404500,0.41691300,0.95095800,1500,29.0,29.0
20,0.0,1.0,0.71294200,0.29052000,1.00346000,1500,58.0,58.0
21,0.0,1.0,0.52337000,0.42803400,0.95140400,1500,36.0,36.0
22,0.0,1.0,1.44202000,0.41874300,1.86076000,1500,111.0,111.0
23,0.0,1.0,0.71924800,0.30478400,1.02403000,1500,38.0,38.0
24,0.0,1.0,0.83316500,0.34065900,1.17382000,1500,71.0,71.0
25,0.0,1.0,0.95896600,0.87785300,1.83682000,1500,47.0,47.0
26,0.0,1.0,0.81088800,0.49214100,1.30303000,1500,48.0,48.0
27,0.0,1.0,0.53724500,0.40303500,0.94028000,1500,28.0,28.0
28,0.0,1.0,0.67560100,0.45131100,1.12691000,1500,50.0,50.0
29,0.0,1.0,1.01348000,0.36448600,1.37797000,1500,90.0,90.0
30,0.0,1.0,0.68444200,0.44490300,1.12934000,1500,49.0,49.0
31,0.0,1.0,0.40734200,0.36331000,0.77065200,1500,25.0,25.0
32,0.0,1.0,0.45516500,0.40620500,0.86137000,1500,31.0,31.0
33,0.0,1.0,0.67056200,0.49002200,1.16058000,1500,47.0,47.0
34,0.0,1.0,0.39060000,0.24194400,0.63254400,1500,25.0,25.0
35,0.0,1.0,0.72607100,0.42600100,1.15207000,1500,42.0,42.0
36,0.0,1.0,0.70551200,0.33679200,1.04230000,1500,55.0,55.0
37,0.0,1.0,0.46266700,0.37663900,0.83930600,1500,32.0,32.0
38,0.0,1.0,0.52407600,0.39659900,0.92067500,1500,38.0,38.0
39,0.0,1.0,0.95333000,0.64919200,1.60252000,1500,48.0,48.0
40,0.0,1.0,0.85949800,0.48696300,1.34646000,1500,63.0,63.0
41,0.0,1.0,0.66729400,0.41136500,1.07866000,1500,40.0,40.0
42,0.0,1.0,0.74437300,0.30215800,1.04653000,1500,56.0,56.0
43,0.0,1.0,0.67739500,0.42103000,1.09842000,1500,50.0,50.0
44,0.0,1.0,0.43746400,0.73052700,1.16799000,1500,23.0,23.0
45,0.0,1.0,1.03467000,0.44297900,1.47765000,1500,97.0,97.0
46,0.0,1.0,0.99109400,0.38661700,1.37771000,1500,102.0,102.0
47,0.0,1.0,0.74579000,0.47873600,1.22453000,1500,52.0,52.0
48,0.0,1.0,0.74016700,0.28208900,1.02226000,1500,57.0,57.0
49,0.0,1.0,1.03623000,0.50518800,1.54142000,1500,59.0,59.0
50,0.0,1.0,0.56576500,0.44335100,1.00912000,1500,46.0,46.0
51,0.0,1.0,0.54186800,0.41222300,0.95409100,1500,33.0,33.0
