query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,297.46400000,121.94900000,419.41300000,600,600.0,600.0
1,0.0,1.0,120.12200000,3.10571000,123.22800000,600,540.0,540.0
2,0.0,1.0,280.90000000,141.63800000,422.53800000,600,600.0,600.0
3,0.0,1.0,35.98350000,2.54365000,38.52710000,600,280.0,280.0
4,0.0,1.0,253.26900000,101.42100000,354.69000000,600,600.0,600.0
5,0.0,1.0,103.36700000,2.58436000,105.95200000,600,540.0,540.0
6,0.0,1.0,241.03400000,98.93720000,339.97100000,600,600.0,600.0
7,0.0,1.0,12.39670000,1.78370000,14.18040000,600,280.0,280.0
8,0.0,1.0,179.67100000,7.29038000,186.96100000,600,540.0,540.0
9,0.0,1.0,21.60240000,1.49672000,23.09910000,600,260.0,260.0
10,0.0,1.0,3.51810000,0.73652300,4.25462000,600,240.0,240.0
11,0.0,1.0,248.84000000,71.42370000,320.26400000,600,600.0,600.0
12,0.0,1.0,32.40130000,2.64194000,35.04320000,600,280.0,280.0
13,0.0,1.0,298.77200000,199.51100000,498.28400000,600,600.0,600.0
14,0.0,1.0,14.18270000,2.68950000,16.87230000,600,280.0,280.0
15,0.0,1.0,384.76500000,235.32500000,620.09000000,600,600.0,600.0
16,0.0,1.0,334.14100000,119.90100000,454.04200000,600,600.0,600.0
17,0.0,1.0,42.25950000,2.64341000,44.90290000,600,280.0,280.0
18,0.0,1.0,21.34920000,1.73359000,23.08280000,600,280.0,280.0
19,0.0,1.0,198.40300000,82.33360000,280.73700000,600,580.0,580.0
20,0.0,1.0,338.69000000,122.81900000,461.51000000,600,600.0,600.0
21,0.0,1.0,237.08900000,196.59000000,433.67800000,600,600.0,600.0
22,0.0,1.0,88.20600000,5.19894000,93.40500000,600,540.0,540.0
23,0.0,1.0,94.33440000,4.21029000,98.54470000,600,560.0,560.0
24,0.0,1.0,115.79200000,6.32227000,122.11500000,600,580.0,580.0
25,0.0,1.0,101.68800000,2.43783000,104.12600000,600,540.0,540.0
26,0.0,1.0,168.32400000,100.56700000,268.89000000,600,560.0,560.0
27,0.0,1.0,14.07690000,2.47433000,16.55120000,600,280.0,280.0
28,0.0,1.0,122.69400000,8.97113000,131.66500000,600,580.0,580.0
29,0.0,1.0,356.65200000,292.69900000,649.35100000,600,600.0,600.0
30,0.0,1.0,247.69300000,120.58100000,368.27400000,600,600.0,600.0
31,0.0,1.0,310.54300000,91.16730000,401.71000000,600,600.0,600.0
32,0.0,1.0,116.92600000,3.59359000,120.51900000,600,560.0,560.0
33,0.0,1.0,161.10500000,2.37235000,163.47800000,600,520.0,520.0
34,0.0,1.0,32.67250000,2.53824000,35.21080000,600,280.0,280.0
35,0.0,1.0,15.52520000,1.34586000,16.87100000,600,260.0,260.0
36,0.0,1.0,88.89360000,4.74754000,93.64120000,600,540.0,540.0
37,0.0,1.0,11.08930000,1.85020000,12.93950000,600,280.0,280.0
38,0.0,1.0,48.96080000,4.81139000,53.77220000,600,280.0,280.0
39,0.0,1.0,120.88600000,9.87069000,130.75600000,600,600.0,600.0
40,0.0,1.0,21.74080000,1.92611000,23.66690000,600,560.0,560.0
41,0.0,1.0,100.43900000,3.77781000,104.21700000,600,560.0,560.0
42,0.0,1.0,6.60795000,0.65256400,7.26051000,600,260.0,260.0
43,0.0,1.0,92.98500000,3.35979000,96.34480000,600,540.0,540.0
44,0.0,1.0,231.23100000,68.75930000,299.99000000,600,600.0,600.0
45,0.0,1.0,324.80100000,126.49800000,451.29900000,600,600.0,600.0
46,0.0,1.0,17.19730000,1.38774000,18.58510000,600,260.0,260.0
47,0.0,1.0,5.05331000,0.74221800,5.79553000,600,220.0,220.0
48,0.03333,0.0,152.04100000,7.16049000,159.20100000,600,600.0,580.0
49,0.0,1.0,11.58890000,2.06196000,13.65080000,600,280.0,280.0
50,0.0,1.0,301.75900000,120.32200000,422.08200000,600,600.0,600.0
51,0.0,1.0,19.92350000,1.16096000,21.08440000,600,280.0,280.0
52,0.0,1.0,253.93500000,99.18450000,353.11900000,600,600.0,600.0
53,0.07143,0.9411764705882353,32.96360000,3.62689000,36.59050000,600,280.0,260.0
54,0.0,1.0,16.90040000,1.44595000,18.34640000,600,260.0,260.0
55,0.0,1.0,88.73140000,4.71451000,93.44590000,600,540.0,540.0
56,0.0,1.0,317.05200000,107.53600000,424.58900000,600,600.0,600.0
57,0.0,1.0,19.15560000,1.53224000,20.68780000,600,200.0,200.0
58,0.0,1.0,122.64600000,5.72040000,128.36600000,600,580.0,580.0
59,0.0,1.0,101.08800000,2.69739000,103.78600000,600,560.0,560.0
60,0.0,1.0,146.98000000,6.55933000,153.54000000,600,580.0,580.0
61,0.07143,0.9411764705882353,55.61900000,18.20490000,73.82380000,600,280.0,260.0
62,0.0,1.0,123.20900000,8.99363000,132.20300000,600,580.0,580.0
63,0.06667,0.0,125.93900000,6.42842000,132.36700000,600,600.0,560.0
64,0.0,1.0,21.09300000,1.36502000,22.45800000,600,280.0,280.0
65,0.0,1.0,11.95400000,2.05822000,14.01230000,600,280.0,280.0
66,0.0,1.0,13.41440000,1.06384000,14.47820000,600,220.0,220.0
67,0.0,1.0,15.30710000,2.34394000,17.65110000,600,280.0,280.0
68,0.0,1.0,240.04900000,97.68500000,337.73400000,600,600.0,600.0
69,0.0,1.0,326.07800000,126.93500000,453.01300000,600,600.0,600.0
70,0.03333,0.0,163.79100000,10.07950000,173.87000000,600,600.0,580.0
71,0.0,1.0,2.70362000,0.71039800,3.41402000,600,220.0,220.0
72,0.0,1.0,35.37090000,2.93093000,38.30190000,600,280.0,280.0
73,0.0,1.0,14.27110000,1.29216000,15.56320000,600,260.0,260.0
