query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,8.32073000,5.68491000,14.00560000,40000,1.0,1.0
1,0.0,1.0,7.05414000,7.03702000,14.09120000,40000,1.0,1.0
2,0.0,1.0,12.46460000,3.22184000,15.68640000,40000,1.0,1.0
3,0.0,1.0,8.18753000,3.20599000,11.39350000,40000,7.0,7.0
4,0.0,1.0,12.44880000,2.98400000,15.43280000,40000,2.0,2.0
5,0.0,1.0,14.30230000,7.55734000,21.85960000,40000,1.0,1.0
6,0.0,1.0,21.31920000,2.68056000,23.99980000,40000,5.0,5.0
7,0.0,1.0,16.77300000,2.88292000,19.65590000,40000,2.0,2.0
8,0.0,1.0,18.04420000,3.16436000,21.20860000,40000,1.0,1.0
9,0.0,1.0,13.43110000,7.31735000,20.74840000,40000,1.0,1.0
10,0.0,1.0,8.47212000,2.93802000,11.41010000,40000,1.0,1.0
11,0.0,1.0,12.76460000,2.54469000,15.30920000,40000,1.0,1.0
12,0.0,1.0,10.36770000,2.50916000,12.87690000,40000,1.0,1.0
13,0.0,1.0,12.11850000,7.15920000,19.27770000,40000,1.0,1.0
14,0.0,1.0,12.31730000,3.02295000,15.34030000,40000,2.0,2.0
15,0.0,1.0,10.72350000,2.59055000,13.31400000,40000,1.0,1.0
16,0.0,1.0,8.99400000,3.22938000,12.22340000,40000,1.0,1.0
17,0.0,1.0,9.08157000,7.13813000,16.21970000,40000,1.0,1.0
18,0.0,1.0,14.54550000,2.52581000,17.07130000,40000,1.0,1.0
19,0.0,1.0,9.63807000,2.55720000,12.19530000,40000,1.0,1.0
20,0.0,1.0,8.59729000,3.02353000,11.62080000,40000,2.0,2.0
21,0.0,1.0,10.93830000,6.83408000,17.77240000,40000,2.0,2.0
22,0.0,1.0,8.94710000,2.68525000,11.63240000,40000,14.0,14.0
23,0.0,1.0,9.68145000,2.76977000,12.45120000,40000,1.0,1.0
24,0.0,1.0,12.55690000,2.75453000,15.31150000,40000,1.0,1.0
25,0.0,1.0,13.02290000,7.86162000,20.88450000,40000,1.0,1.0
26,0.0,1.0,13.19900000,2.77282000,15.97180000,40000,1.0,1.0
27,0.0,1.0,13.77050000,2.78088000,16.55140000,40000,1.0,1.0
28,0.0,1.0,16.02590000,2.78881000,18.81470000,40000,1.0,1.0
29,0.0,1.0,8.63224000,7.06596000,15.69820000,40000,4.0,4.0
30,0.0,1.0,7.68671000,3.52064000,11.20730000,40000,1.0,1.0
31,0.0,1.0,6.87327000,2.72489000,9.59816000,40000,2.0,2.0
32,0.0,1.0,13.31620000,2.73593000,16.05210000,40000,1.0,1.0
33,0.0,1.0,12.37230000,6.96699000,19.33930000,40000,1.0,1.0
34,0.0,1.0,7.55050000,2.85871000,10.40920000,40000,1.0,1.0
35,0.0,1.0,7.87352000,3.24372000,11.11720000,40000,1.0,1.0
36,0.0,1.0,11.17360000,2.82552000,13.99910000,40000,1.0,1.0
37,0.0,1.0,9.54887000,6.83211000,16.38100000,40000,1.0,1.0
38,0.0,1.0,8.04978000,3.08168000,11.13150000,40000,5.0,5.0
39,0.0,1.0,13.73290000,2.58140000,16.31430000,40000,1.0,1.0
40,0.0,1.0,18.31980000,2.82625000,21.14610000,40000,1.0,1.0
41,0.0,1.0,19.53150000,7.28996000,26.82150000,40000,1.0,1.0
42,0.0,1.0,14.22470000,2.91535000,17.14000000,40000,1.0,1.0
43,0.0,1.0,7.81320000,2.72510000,10.53830000,40000,1.0,1.0
44,0.0,1.0,15.04060000,2.54532000,17.58590000,40000,1.0,1.0
45,0.0,1.0,8.12708000,8.10415000,16.23120000,40000,1.0,1.0
46,0.0,1.0,26.99750000,3.30736000,30.30480000,40000,6.0,6.0
