query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,22.90440000,2.93861000,25.84300000,20,5.0,5.0
1,0.0,1.0,20.35980000,3.14968000,23.50940000,20,4.0,4.0
2,0.14286,0.9285714285714286,34.68040000,2.75713000,37.43760000,20,7.0,6.0
3,0.0,1.0,1.36438000,2.39499000,3.75937000,20,1.0,1.0
4,0.0,1.0,34.62490000,52.54820000,87.17310000,20,9.0,9.0
5,0.0,1.0,15.96530000,2.83299000,18.79830000,20,6.0,6.0
6,0.0,1.0,30.07560000,5.49704000,35.57270000,20,4.0,4.0
7,0.09091,0.9,57.60540000,5.22278000,62.82810000,20,11.0,10.0
8,0.0,1.0,32.05000000,2.07794000,34.12790000,20,8.0,8.0
9,0.0,1.0,29.06260000,3.00817000,32.07080000,20,3.0,3.0
10,1.0,0.0,0.00000000,0.00000000,600000.00000000,20,0.0,0.0
10,1.0,1.0,0.00000000,0.00000000,600000.00000000,20,0.0,0.0
11,0.0,1.0,36.44410000,2.93748000,39.38150000,20,6.0,6.0
12,0.13333,0.7142857142857143,95.99740000,9.43551000,105.43300000,20,15.0,13.0
13,0.0,1.0,10.71050000,628.96800000,639.67900000,20,5.0,5.0
14,0.0,1.0,38.99670000,6.05661000,45.05330000,20,10.0,10.0
15,0.16667,0.9333333333333333,12.31750000,2.03412000,14.35170000,20,6.0,5.0
16,0.09091,0.9,63.37520000,4.79418000,68.16930000,20,11.0,10.0
17,0.2,0.9375,22.98240000,2.29911000,25.28150000,20,5.0,4.0
18,0.0,1.0,31.60020000,4.12431000,35.72450000,20,5.0,5.0
19,0.0,1.0,11.64950000,1.45573000,13.10530000,20,1.0,1.0
20,0.0,1.0,26.46190000,3.21109000,29.67300000,20,5.0,5.0
21,0.0,1.0,66.38850000,857.42300000,923.81100000,20,10.0,10.0
22,0.16667,0.9333333333333333,40.55460000,2.39773000,42.95230000,20,6.0,5.0
23,0.0,1.0,31.84630000,2.60196000,34.44830000,20,5.0,5.0
24,0.0,1.0,27.65790000,1.97707000,29.63490000,20,4.0,4.0
25,0.0,1.0,62.70230000,3.26213000,65.96450000,20,7.0,7.0
26,0.30769,0.6363636363636364,78.75500000,5.47742000,84.23240000,20,13.0,9.0
27,0.22222,0.8461538461538461,32.60140000,2.21778000,34.81920000,20,9.0,7.0
28,0.0,1.0,4.18802000,1.35375000,5.54176000,20,1.0,1.0
29,0.0,1.0,27.84510000,1.86070000,29.70580000,20,7.0,7.0
30,0.06667,0.8333333333333334,103.54200000,840.85600000,944.39700000,20,15.0,14.0
31,0.14286,0.75,52.54590000,3.27459000,55.82050000,20,14.0,12.0
32,0.0,1.0,1.34487000,2.60568000,3.95056000,20,2.0,2.0
33,0.15385,0.7777777777777778,88.35960000,160.11900000,248.47800000,20,13.0,11.0
