query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,2.50936000,0.62061300,3.12997000,20,8.0,8.0
1,0.0,1.0,0.75001900,0.33767300,1.08769000,20,2.0,2.0
2,0.0,1.0,21.58940000,2.44040000,24.02980000,20,15.0,15.0
3,0.0,1.0,10.91400000,3.60355000,14.51750000,20,16.0,16.0
4,0.0,1.0,4.68519000,0.98694200,5.67214000,20,12.0,12.0
5,0.0,1.0,17.62780000,1.08366000,18.71140000,20,20.0,20.0
6,0.0,1.0,1.78353000,0.40456800,2.18810000,20,8.0,8.0
7,0.0,1.0,11.35830000,3.55791000,14.91620000,20,16.0,16.0
8,0.0,1.0,2.84766000,0.37666500,3.22432000,20,7.0,7.0
9,0.0,1.0,9.55590000,1.29827000,10.85420000,20,19.0,19.0
10,0.0,1.0,12.03660000,0.69304800,12.72960000,20,14.0,14.0
11,0.0,1.0,23.49250000,1.83525000,25.32770000,20,17.0,17.0
12,0.0,1.0,8.27580000,0.52840900,8.80420000,20,12.0,12.0
13,0.0,1.0,10.15550000,0.69212600,10.84760000,20,19.0,19.0
14,0.0,1.0,6.89855000,0.69403100,7.59259000,20,13.0,13.0
15,0.0,1.0,8.94928000,0.51825200,9.46753000,20,11.0,11.0
16,0.0,1.0,5.97677000,0.53233700,6.50910000,20,11.0,11.0
17,0.0,1.0,9.32394000,1.11330000,10.43720000,20,15.0,15.0
18,0.0,1.0,9.20446000,0.64539900,9.84986000,20,11.0,11.0
19,0.0,1.0,6.29919000,0.46072200,6.75991000,20,10.0,10.0
20,0.0,1.0,6.41948000,0.47510100,6.89458000,20,15.0,15.0
21,0.0,1.0,0.66143800,0.37024400,1.03168000,20,3.0,3.0
22,0.0,1.0,3.15199000,0.41602000,3.56801000,20,11.0,11.0
23,0.0,1.0,7.71904000,0.46637300,8.18541000,20,16.0,16.0
24,0.0,1.0,11.16660000,3.43320000,14.59980000,20,16.0,16.0
25,0.0,1.0,12.29420000,0.55800400,12.85230000,20,17.0,17.0
26,0.0,1.0,5.27192000,0.46445700,5.73638000,20,16.0,16.0
27,0.05882,0.75,14.80810000,1.98239000,16.79050000,20,17.0,16.0
28,0.0,1.0,1.23345000,0.38848900,1.62194000,20,7.0,7.0
29,0.0,1.0,6.91064000,0.42442500,7.33506000,20,5.0,5.0
30,0.0,1.0,12.18260000,1.28587000,13.46840000,20,17.0,17.0
31,0.0,1.0,4.86594000,0.42787300,5.29381000,20,7.0,7.0
32,0.0,1.0,7.50983000,1.38659000,8.89642000,20,13.0,13.0
33,0.0,1.0,3.72655000,0.54475300,4.27131000,20,15.0,15.0
34,0.0,1.0,6.64269000,0.69210600,7.33480000,20,15.0,15.0
35,0.0,1.0,0.07352900,0.31747500,0.39100400,20,1.0,1.0
36,0.0,1.0,20.31130000,2.51829000,22.82960000,20,20.0,20.0
37,0.0,1.0,5.89790000,0.48772200,6.38562000,20,14.0,14.0
38,0.0,1.0,9.86052000,1.10307000,10.96360000,20,20.0,20.0
39,0.0,1.0,0.88392100,0.37395100,1.25787000,20,8.0,8.0
40,0.0,1.0,7.68599000,0.44851000,8.13450000,20,13.0,13.0
41,0.0,1.0,9.07328000,0.68466200,9.75794000,20,18.0,18.0
42,0.0,1.0,8.85392000,0.60706900,9.46099000,20,6.0,6.0
43,0.0,1.0,12.71790000,0.96510100,13.68300000,20,19.0,19.0
44,0.0,1.0,3.68978000,0.39219500,4.08197000,20,8.0,8.0
45,0.0,1.0,9.53670000,0.57384500,10.11050000,20,17.0,17.0
46,0.0,1.0,8.71452000,0.66383400,9.37836000,20,15.0,15.0
47,0.0,1.0,8.52210000,1.47772000,9.99983000,20,14.0,14.0
48,0.0,1.0,10.25950000,0.79697500,11.05650000,20,8.0,8.0
49,0.0,1.0,19.28020000,1.19875000,20.47890000,20,16.0,16.0
50,0.0,1.0,2.45818000,0.48504900,2.94323000,20,8.0,8.0
51,0.0,1.0,5.03720000,0.58861600,5.62582000,20,17.0,17.0
52,0.0,1.0,12.07290000,1.20400000,13.27690000,20,17.0,17.0
53,0.0,1.0,2.08450000,0.37522400,2.45972000,20,8.0,8.0
54,0.0,1.0,2.60456000,0.36455300,2.96912000,20,5.0,5.0
55,0.05263,0.5,18.85420000,0.98081700,19.83500000,20,19.0,18.0
56,0.0,1.0,0.14763600,0.19738000,0.34501600,20,1.0,1.0
57,0.0,1.0,12.58910000,0.69301900,13.28210000,20,11.0,11.0
58,0.0,1.0,21.80660000,1.32156000,23.12820000,20,19.0,19.0
59,0.0,1.0,8.12970000,0.97304500,9.10275000,20,17.0,17.0
60,0.0,1.0,3.64288000,0.40718500,4.05007000,20,6.0,6.0
61,0.0,1.0,8.36170000,0.56350500,8.92520000,20,16.0,16.0
62,0.0,1.0,9.83350000,1.32426000,11.15780000,20,14.0,14.0
63,0.0,1.0,10.64890000,1.74025000,12.38920000,20,18.0,18.0
64,0.0,1.0,5.07858000,0.75726200,5.83584000,20,10.0,10.0
65,0.0,1.0,8.82727000,0.57463600,9.40191000,20,17.0,17.0
66,0.0,1.0,5.09355000,0.41351200,5.50706000,20,14.0,14.0
67,0.0,1.0,7.22255000,1.40660000,8.62915000,20,16.0,16.0
68,0.0,1.0,12.25610000,0.94923100,13.20530000,20,17.0,17.0
69,0.0,1.0,11.45400000,0.56697300,12.02100000,20,15.0,15.0
70,0.0,1.0,10.27770000,0.55630200,10.83400000,20,18.0,18.0
71,0.0,1.0,7.11329000,0.52629600,7.63959000,20,8.0,8.0
72,0.0,1.0,15.79170000,1.31971000,17.11140000,20,15.0,15.0
73,0.0,1.0,0.64842600,0.35707000,1.00550000,20,5.0,5.0
74,0.0,1.0,17.34260000,1.09116000,18.43370000,20,18.0,18.0
75,0.0,1.0,7.70467000,0.47183000,8.17650000,20,17.0,17.0
76,0.0,1.0,10.95410000,1.20212000,12.15620000,20,15.0,15.0
77,0.0,1.0,6.78621000,1.19890000,7.98510000,20,8.0,8.0
78,0.0,1.0,0.11992300,0.17526800,0.29519100,20,1.0,1.0
79,0.0,1.0,1.86672000,0.39672400,2.26345000,20,8.0,8.0
80,0.0,1.0,4.94436000,0.48901600,5.43337000,20,13.0,13.0
81,0.0,1.0,8.09388000,0.58141100,8.67529000,20,8.0,8.0
82,0.0,1.0,7.62877000,0.43319100,8.06196000,20,6.0,6.0
83,0.0,1.0,8.47804000,0.68270100,9.16075000,20,7.0,7.0
84,0.0,1.0,18.18420000,1.51075000,19.69490000,20,20.0,20.0
85,0.0,1.0,10.62930000,0.96374700,11.59310000,20,17.0,17.0
86,0.0,1.0,6.78606000,0.47713400,7.26320000,20,16.0,16.0
87,0.0,1.0,1.90904000,0.40216200,2.31120000,20,6.0,6.0
88,0.0,1.0,10.86090000,1.68768000,12.54860000,20,18.0,18.0
89,0.0,1.0,9.50274000,0.52702800,10.02980000,20,10.0,10.0
90,0.0,1.0,9.11144000,0.70770700,9.81915000,20,15.0,15.0
91,0.0,1.0,8.56248000,0.61084800,9.17333000,20,11.0,11.0
92,0.0,1.0,3.44487000,0.89648200,4.34135000,20,14.0,14.0
93,0.0,1.0,9.41785000,0.90021800,10.31810000,20,10.0,10.0
94,0.0,1.0,4.36581000,0.41010900,4.77592000,20,5.0,5.0
95,0.0,1.0,11.05410000,0.63051200,11.68460000,20,13.0,13.0
96,0.0,1.0,0.84026600,0.19085800,1.03112000,20,2.0,2.0
97,0.0,1.0,9.09227000,0.58074800,9.67301000,20,14.0,14.0
98,0.0,1.0,8.28472000,0.55109100,8.83581000,20,12.0,12.0
99,0.125,0.9230769230769231,2.57453000,0.37736700,2.95190000,20,8.0,7.0
