query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,10.51700000,0.87813800,11.39520000,20,16.0,16.0
1,0.0,1.0,7.59037000,0.35397300,7.94434000,20,17.0,17.0
2,0.0,1.0,7.26123000,0.59281000,7.85404000,20,16.0,16.0
3,0.0,1.0,16.00940000,2.53528000,18.54460000,20,20.0,20.0
4,0.0,1.0,2.76292000,0.27833200,3.04125000,20,5.0,5.0
5,0.0,1.0,8.03612000,0.57436800,8.61049000,20,20.0,20.0
6,0.0,1.0,3.63052000,0.26914400,3.89966000,20,10.0,10.0
7,0.0,1.0,12.66660000,1.42234000,14.08900000,20,20.0,20.0
8,0.0,1.0,4.27540000,0.25967600,4.53507000,20,12.0,12.0
9,0.0,1.0,12.10980000,1.25824000,13.36810000,20,20.0,20.0
10,0.0,1.0,7.31701000,0.55531000,7.87232000,20,18.0,18.0
11,0.0,1.0,9.26518000,0.79118400,10.05640000,20,16.0,16.0
12,0.0,1.0,13.95040000,0.59502500,14.54540000,20,20.0,20.0
13,0.0,1.0,7.80859000,1.41942000,9.22801000,20,17.0,17.0
14,0.0,1.0,14.46630000,2.48575000,16.95200000,20,20.0,20.0
15,0.0,1.0,5.14497000,0.23380700,5.37878000,20,19.0,19.0
16,0.0,1.0,14.06200000,1.50312000,15.56510000,20,20.0,20.0
17,0.0,1.0,15.60860000,1.21931000,16.82790000,20,20.0,20.0
18,0.05263,0.5,20.32160000,4.28690000,24.60850000,20,19.0,18.0
19,0.0,1.0,8.68659000,0.47281500,9.15940000,20,18.0,18.0
20,0.05556,0.6666666666666666,19.40310000,3.87157000,23.27470000,20,18.0,17.0
21,0.0,1.0,19.05540000,3.08434000,22.13970000,20,20.0,20.0
22,0.0,1.0,9.54214000,0.82078000,10.36290000,20,13.0,13.0
23,0.0,1.0,7.68387000,0.35682900,8.04069000,20,20.0,20.0
24,0.0,1.0,10.31930000,0.69193700,11.01120000,20,20.0,20.0
25,0.0,1.0,7.88446000,0.35051700,8.23498000,20,18.0,18.0
26,0.0,1.0,8.13887000,2.63778000,10.77660000,20,17.0,17.0
27,0.0,1.0,6.82006000,0.81848500,7.63854000,20,18.0,18.0
28,0.0,1.0,7.43121000,0.39007900,7.82129000,20,20.0,20.0
29,0.0,1.0,3.16696000,0.23376900,3.40073000,20,10.0,10.0
30,0.0,1.0,2.76315000,0.32834600,3.09150000,20,16.0,16.0
31,0.0,1.0,0.59183000,0.20618600,0.79801600,20,13.0,13.0
32,0.0,1.0,3.50197000,0.26243300,3.76441000,20,12.0,12.0
33,0.0,1.0,13.44680000,0.94479900,14.39160000,20,20.0,20.0
34,0.0,1.0,13.46090000,0.81729400,14.27820000,20,18.0,18.0
35,0.0,1.0,5.38585000,0.43715000,5.82300000,20,9.0,9.0
36,0.0,1.0,7.60642000,1.84416000,9.45058000,20,20.0,20.0
37,0.0,1.0,6.07776000,0.24769700,6.32546000,20,16.0,16.0
38,0.0,1.0,2.85625000,0.47881800,3.33507000,20,5.0,5.0
39,0.0,1.0,7.11910000,0.69279800,7.81190000,20,16.0,16.0
40,0.0,1.0,5.36690000,0.26872100,5.63562000,20,11.0,11.0
41,0.0,1.0,6.50654000,0.42831200,6.93485000,20,20.0,20.0
42,0.0,1.0,14.29860000,1.77454000,16.07310000,20,20.0,20.0
43,0.0,1.0,5.82124000,0.35027700,6.17152000,20,17.0,17.0
44,0.0,1.0,7.68302000,0.28364300,7.96667000,20,16.0,16.0
45,0.0,1.0,13.42230000,0.94604400,14.36830000,20,20.0,20.0
46,0.0,1.0,6.32606000,0.61885100,6.94491000,20,16.0,16.0
47,0.0,1.0,9.08261000,0.62720700,9.70981000,20,14.0,14.0
48,0.0,1.0,6.85905000,0.47005200,7.32910000,20,19.0,19.0
49,0.0,1.0,1.65864000,0.16695300,1.82559000,20,5.0,5.0
50,0.0,1.0,8.97691000,0.45035400,9.42726000,20,17.0,17.0
51,0.0,1.0,0.22150400,0.03152800,0.25303200,20,2.0,2.0
52,0.0,1.0,12.50800000,0.41162200,12.91960000,20,18.0,18.0
53,0.0,1.0,13.66020000,1.52064000,15.18090000,20,20.0,20.0
54,0.0,1.0,19.92060000,3.82130000,23.74190000,20,20.0,20.0
