query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,10.45210000,5.66495000,16.11710000,600,20.0,20.0
1,0.0,1.0,378.69200000,5.72879000,384.42100000,600,20.0,20.0
2,0.0,1.0,299.76800000,4.26430000,304.03200000,600,20.0,20.0
3,0.0,1.0,1.30381000,2.64136000,3.94517000,600,20.0,20.0
4,0.0,1.0,7.56022000,2.75339000,10.31360000,600,20.0,20.0
5,0.0,1.0,7.53678000,8.28787000,15.82460000,600,80.0,80.0
6,0.0,1.0,8.00748000,3.29823000,11.30570000,600,40.0,40.0
7,0.0,1.0,11.34970000,3.07973000,14.42950000,600,20.0,20.0
8,0.0,1.0,27.22790000,9.41383000,36.64180000,600,20.0,20.0
9,0.0,1.0,5.56094000,3.93751000,9.49845000,600,20.0,20.0
10,0.0,1.0,62.26210000,3.43838000,65.70050000,600,20.0,20.0
11,0.0,1.0,2.37489000,3.78880000,6.16370000,600,20.0,20.0
12,0.0,1.0,27.91570000,8.01798000,35.93360000,600,20.0,20.0
13,0.0,1.0,303.58100000,4.25213000,307.83300000,600,20.0,20.0
14,0.0,1.0,8.31487000,3.43963000,11.75450000,600,20.0,20.0
15,0.0,1.0,404.62100000,4.31166000,408.93300000,600,20.0,20.0
16,0.25,0.9629629629629629,8.97473000,4.43128000,13.40600000,600,80.0,60.0
17,0.0,1.0,5.68494000,3.56617000,9.25111000,600,20.0,20.0
18,0.0,1.0,422.40800000,4.13785000,426.54600000,600,20.0,20.0
19,0.0,1.0,27.77550000,4.08803000,31.86350000,600,60.0,60.0
20,0.0,1.0,3.83089000,3.29118000,7.12207000,600,20.0,20.0
21,0.0,1.0,7.43889000,3.08314000,10.52200000,600,20.0,20.0
22,0.0,1.0,324.40500000,8.79777000,333.20300000,600,60.0,60.0
23,0.0,1.0,10.06230000,3.19148000,13.25380000,600,20.0,20.0
24,0.0,1.0,8.40364000,3.37785000,11.78150000,600,20.0,20.0
25,0.0,1.0,3.62380000,2.86472000,6.48852000,600,20.0,20.0
26,0.0,1.0,4.93718000,7.94734000,12.88450000,600,20.0,20.0
27,0.0,1.0,337.39600000,4.15854000,341.55500000,600,20.0,20.0
28,0.0,1.0,4.20634000,3.35875000,7.56508000,600,20.0,20.0
29,0.0,1.0,2.45313000,2.69495000,5.14808000,600,20.0,20.0
30,0.0,1.0,435.14500000,18.99430000,454.13900000,600,20.0,20.0
31,0.0,1.0,25.76790000,3.41692000,29.18480000,600,20.0,20.0
32,0.0,1.0,367.33900000,4.56030000,371.90000000,600,60.0,60.0
33,0.0,1.0,9.29348000,3.95588000,13.24940000,600,40.0,40.0
34,0.0,1.0,24.26400000,8.00009000,32.26410000,600,20.0,20.0
35,0.0,1.0,9.95381000,3.38998000,13.34380000,600,20.0,20.0
36,0.0,1.0,316.02900000,3.87807000,319.90700000,600,20.0,20.0
37,0.0,1.0,9.30355000,3.17375000,12.47730000,600,20.0,20.0
38,0.0,1.0,44.17230000,7.86316000,52.03550000,600,20.0,20.0
39,0.0,1.0,8.50359000,3.64253000,12.14610000,600,20.0,20.0
40,0.0,1.0,23.67690000,4.48968000,28.16650000,600,40.0,40.0
41,0.0,1.0,22.43190000,3.59662000,26.02850000,600,20.0,20.0
42,0.0,1.0,56.95290000,8.34591000,65.29880000,600,20.0,20.0
43,0.0,1.0,79.87520000,3.97435000,83.84950000,600,20.0,20.0
44,0.0,1.0,8.58526000,3.29820000,11.88350000,600,20.0,20.0
45,0.0,1.0,10.48260000,3.16983000,13.65250000,600,20.0,20.0
46,0.0,1.0,40.69850000,9.66522000,50.36370000,600,20.0,20.0
47,0.0,1.0,4.59681000,3.30691000,7.90372000,600,20.0,20.0
48,0.0,1.0,77.67660000,3.64374000,81.32030000,600,20.0,20.0
49,0.0,1.0,14.40300000,3.62702000,18.03000000,600,40.0,40.0
50,0.0,1.0,304.32000000,8.62281000,312.94300000,600,20.0,20.0
51,0.0,1.0,31.65020000,3.54541000,35.19560000,600,20.0,20.0
52,0.0,1.0,8.98622000,2.91113000,11.89740000,600,40.0,40.0
53,0.0,1.0,5.63483000,3.66335000,9.29817000,600,20.0,20.0
54,0.0,1.0,30.37500000,8.13650000,38.51150000,600,20.0,20.0
55,0.0,1.0,3.01579000,3.50223000,6.51802000,600,20.0,20.0
56,0.0,1.0,395.96200000,4.03699000,399.99900000,600,20.0,20.0
57,0.0,1.0,4.14789000,3.31499000,7.46287000,600,20.0,20.0
58,0.0,1.0,237.34000000,4.11402000,241.45400000,600,20.0,20.0
59,0.0,1.0,6.75716000,3.52501000,10.28220000,600,20.0,20.0
60,0.0,1.0,66.37670000,6.06836000,72.44500000,600,20.0,20.0
61,0.0,1.0,4.75922000,8.77685000,13.53610000,600,20.0,20.0
62,0.0,1.0,24.75660000,4.26757000,29.02410000,600,60.0,60.0
