query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,1.50996000,2.09913000,3.60910000,200,4.0,4.0
1,0.0,1.0,1.09547000,1.71591000,2.81137000,200,4.0,4.0
2,0.5,0.9795918367346939,2.13582000,1.99741000,4.13323000,200,8.0,4.0
3,0.0,1.0,1.45719000,2.45323000,3.91042000,200,4.0,4.0
4,0.0,1.0,1.10809000,1.19804000,2.30613000,200,4.0,4.0
5,0.0,1.0,1.78054000,5.92005000,7.70058000,200,8.0,8.0
6,0.0,1.0,1.29166000,2.51354000,3.80520000,200,4.0,4.0
7,0.0,1.0,1.29717000,2.33328000,3.63046000,200,4.0,4.0
8,0.0,1.0,1.31622000,2.25052000,3.56674000,200,4.0,4.0
9,0.0,1.0,1.19551000,1.20088000,2.39639000,200,4.0,4.0
10,0.0,1.0,1.70723000,2.52966000,4.23690000,200,8.0,8.0
11,0.0,1.0,1.45838000,2.28496000,3.74335000,200,4.0,4.0
12,0.0,1.0,1.73578000,1.88044000,3.61622000,200,8.0,8.0
13,0.0,1.0,1.13577000,1.76508000,2.90085000,200,4.0,4.0
14,0.0,1.0,1.59405000,1.46377000,3.05782000,200,12.0,12.0
15,0.0,1.0,1.46035000,4.54658000,6.00693000,200,4.0,4.0
16,0.0,1.0,1.22361000,1.38670000,2.61031000,200,4.0,4.0
17,0.0,1.0,1.42180000,2.44172000,3.86352000,200,4.0,4.0
18,0.0,1.0,1.77519000,3.22256000,4.99775000,200,4.0,4.0
19,0.0,1.0,1.27953000,1.56782000,2.84735000,200,4.0,4.0
20,0.0,1.0,1.18891000,1.49480000,2.68372000,200,4.0,4.0
21,0.0,1.0,1.05787000,3.27497000,4.33284000,200,4.0,4.0
22,0.0,1.0,1.42552000,1.95175000,3.37727000,200,4.0,4.0
23,0.0,1.0,1.60016000,1.62996000,3.23011000,200,8.0,8.0
24,0.0,1.0,1.67568000,2.94506000,4.62074000,200,4.0,4.0
25,0.0,1.0,1.79441000,4.57860000,6.37301000,200,12.0,12.0
26,0.0,1.0,1.43402000,2.37314000,3.80716000,200,4.0,4.0
27,0.0,1.0,1.41168000,1.85696000,3.26864000,200,4.0,4.0
28,0.0,1.0,1.33438000,2.07571000,3.41009000,200,4.0,4.0
29,0.0,1.0,1.63908000,1.80462000,3.44370000,200,4.0,4.0
30,0.0,1.0,1.45479000,2.60559000,4.06038000,200,4.0,4.0
31,0.0,1.0,1.21844000,2.10729000,3.32573000,200,4.0,4.0
32,0.0,1.0,1.31250000,1.70184000,3.01435000,200,4.0,4.0
33,0.0,1.0,1.39165000,1.56026000,2.95192000,200,4.0,4.0
34,0.0,1.0,1.29863000,2.85539000,4.15402000,200,4.0,4.0
35,0.0,1.0,1.54026000,7.81147000,9.35172000,200,4.0,4.0
36,0.0,1.0,1.23143000,2.21059000,3.44201000,200,4.0,4.0
37,0.0,1.0,1.24722000,1.63813000,2.88536000,200,4.0,4.0
38,0.0,1.0,1.56704000,2.28103000,3.84806000,200,4.0,4.0
39,0.0,1.0,1.00565000,1.02737000,2.03302000,200,4.0,4.0
40,0.0,1.0,1.19879000,1.73422000,2.93301000,200,4.0,4.0
41,0.0,1.0,1.50249000,2.12515000,3.62765000,200,4.0,4.0
42,0.0,1.0,1.42071000,2.50183000,3.92254000,200,4.0,4.0
43,0.0,1.0,1.52892000,2.06444000,3.59336000,200,4.0,4.0
44,0.0,1.0,1.43249000,2.36701000,3.79950000,200,4.0,4.0
45,0.0,1.0,1.22956000,6.19728000,7.42684000,200,4.0,4.0
46,0.0,1.0,1.51302000,2.53852000,4.05154000,200,4.0,4.0
47,0.0,1.0,1.58146000,3.32141000,4.90287000,200,4.0,4.0
48,0.0,1.0,1.30106000,1.82407000,3.12513000,200,4.0,4.0
49,0.0,1.0,1.41775000,1.98004000,3.39779000,200,4.0,4.0
50,0.0,1.0,1.58903000,2.21384000,3.80287000,200,4.0,4.0
51,0.0,1.0,1.61239000,1.85151000,3.46390000,200,8.0,8.0
52,0.0,1.0,1.49038000,1.81963000,3.31001000,200,4.0,4.0
53,0.0,1.0,1.22455000,1.20822000,2.43277000,200,4.0,4.0
54,0.0,1.0,1.30234000,1.46612000,2.76846000,200,4.0,4.0
55,0.0,1.0,1.52800000,15.50690000,17.03490000,200,4.0,4.0
56,0.0,1.0,1.35138000,3.17495000,4.52633000,200,4.0,4.0
57,0.0,1.0,1.47561000,2.11372000,3.58933000,200,4.0,4.0
58,0.0,1.0,1.47050000,1.84442000,3.31492000,200,4.0,4.0
59,0.0,1.0,1.35957000,1.85632000,3.21589000,200,4.0,4.0
60,0.0,1.0,1.45607000,2.06123000,3.51730000,200,4.0,4.0
61,0.0,1.0,1.56672000,2.47073000,4.03745000,200,4.0,4.0
62,0.0,1.0,1.31425000,1.83030000,3.14456000,200,4.0,4.0
63,0.0,1.0,2.02977000,2.47739000,4.50716000,200,8.0,8.0
64,0.0,1.0,1.48492000,2.58658000,4.07150000,200,4.0,4.0
65,0.0,1.0,1.20968000,5.16209000,6.37177000,200,4.0,4.0
66,0.0,1.0,1.40431000,2.66569000,4.07000000,200,4.0,4.0
67,0.0,1.0,1.22642000,1.63899000,2.86542000,200,4.0,4.0
68,0.0,1.0,1.21855000,1.59872000,2.81727000,200,4.0,4.0
69,0.0,1.0,1.19076000,1.85349000,3.04424000,200,4.0,4.0
70,0.0,1.0,1.65764000,2.23884000,3.89648000,200,4.0,4.0
71,0.0,1.0,1.39931000,2.38778000,3.78708000,200,4.0,4.0
72,0.0,1.0,1.42191000,2.38787000,3.80978000,200,4.0,4.0
73,0.0,1.0,1.43327000,1.85102000,3.28429000,200,4.0,4.0
74,0.0,1.0,1.60925000,2.68572000,4.29497000,200,4.0,4.0
75,0.0,1.0,1.39296000,2.08231000,3.47527000,200,4.0,4.0
76,0.0,1.0,1.54725000,2.10454000,3.65179000,200,4.0,4.0
77,0.0,1.0,1.89286000,2.46905000,4.36191000,200,8.0,8.0
78,0.0,1.0,1.18487000,1.30030000,2.48517000,200,4.0,4.0
79,0.0,1.0,1.30447000,1.85125000,3.15572000,200,4.0,4.0
80,0.0,1.0,0.92990700,1.20227000,2.13218000,200,4.0,4.0
81,0.0,1.0,1.71633000,2.22233000,3.93865000,200,4.0,4.0
82,0.0,1.0,1.42349000,2.45376000,3.87725000,200,4.0,4.0
83,0.0,1.0,1.70958000,2.09611000,3.80569000,200,8.0,8.0
84,0.0,1.0,1.19700000,6.88268000,8.07968000,200,4.0,4.0
85,0.0,1.0,1.88682000,2.61590000,4.50272000,200,4.0,4.0
86,0.0,1.0,1.28529000,1.60627000,2.89157000,200,4.0,4.0
87,0.0,1.0,1.88573000,2.24032000,4.12605000,200,4.0,4.0
88,0.0,1.0,1.78385000,3.01500000,4.79885000,200,8.0,8.0
89,0.0,1.0,2.04146000,2.52518000,4.56664000,200,12.0,12.0
90,0.0,1.0,1.57720000,2.71345000,4.29065000,200,4.0,4.0
91,0.0,1.0,1.41586000,2.27571000,3.69157000,200,4.0,4.0
92,0.0,1.0,1.80667000,2.54553000,4.35220000,200,8.0,8.0
93,0.0,1.0,1.49032000,6.26236000,7.75268000,200,4.0,4.0
94,0.0,1.0,1.53228000,2.08498000,3.61726000,200,8.0,8.0
95,0.0,1.0,1.85674000,2.12107000,3.97780000,200,8.0,8.0
96,0.0,1.0,1.39376000,1.61784000,3.01160000,200,4.0,4.0
97,0.0,1.0,1.45041000,1.77238000,3.22279000,200,4.0,4.0
98,0.0,1.0,1.19987000,1.62197000,2.82184000,200,4.0,4.0
99,0.0,1.0,1.32011000,2.30895000,3.62906000,200,4.0,4.0
