query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,6.95342000,0.64529600,7.59872000,600,280.0,280.0
1,0.0,1.0,145.89800000,109.97600000,255.87400000,600,600.0,600.0
2,0.0,1.0,146.04600000,120.91200000,266.95800000,600,600.0,600.0
3,0.0,1.0,157.01800000,121.75100000,278.76900000,600,600.0,600.0
4,0.0,1.0,157.69900000,121.41800000,279.11800000,600,600.0,600.0
5,0.0,1.0,158.95900000,84.01910000,242.97800000,600,600.0,600.0
6,0.0,1.0,31.44080000,1.76617000,33.20690000,600,540.0,540.0
7,0.0,1.0,27.41020000,4.76049000,32.17060000,600,300.0,300.0
8,0.0,1.0,144.88900000,119.98400000,264.87300000,600,600.0,600.0
9,0.0,1.0,145.67300000,115.71700000,261.39000000,600,600.0,600.0
10,0.0,1.0,163.63000000,192.60600000,356.23500000,600,600.0,600.0
11,0.0,1.0,27.71420000,4.38122000,32.09540000,600,300.0,300.0
12,0.0,1.0,155.66200000,111.39800000,267.06000000,600,600.0,600.0
13,0.0,1.0,0.93107900,0.04707000,0.97814900,600,60.0,60.0
14,0.0,1.0,145.19700000,115.90900000,261.10600000,600,600.0,600.0
15,0.0,1.0,145.57800000,116.08900000,261.66700000,600,600.0,600.0
16,0.0,1.0,27.73220000,2.62507000,30.35730000,600,300.0,300.0
17,0.0,1.0,32.06000000,3.73315000,35.79320000,600,580.0,580.0
18,0.0,1.0,75.52410000,24.56260000,100.08700000,600,600.0,600.0
19,0.0,1.0,46.57090000,12.66180000,59.23260000,600,280.0,280.0
20,0.0,1.0,323.18400000,1252.13000000,1575.31000000,600,600.0,600.0
21,0.0,1.0,10.36220000,2.18876000,12.55100000,600,280.0,280.0
22,0.0,1.0,143.47100000,108.56800000,252.03900000,600,600.0,600.0
23,0.0,1.0,15.78930000,3.63088000,19.42020000,600,280.0,280.0
24,0.0,1.0,18.62710000,2.54594000,21.17310000,600,280.0,280.0
25,0.0,1.0,157.76000000,121.54200000,279.30200000,600,600.0,600.0
26,0.0,1.0,1.26579000,0.29295600,1.55875000,600,80.0,80.0
27,0.0,1.0,144.69100000,120.03600000,264.72600000,600,600.0,600.0
28,0.0,1.0,27.37780000,4.33315000,31.71090000,600,300.0,300.0
29,0.0,1.0,144.36600000,115.80200000,260.16800000,600,600.0,600.0
30,0.0,1.0,18.52280000,2.11715000,20.64000000,600,560.0,560.0
31,0.0,1.0,144.75300000,120.28300000,265.03600000,600,600.0,600.0
32,0.0,1.0,24.70950000,0.76352900,25.47310000,600,440.0,440.0
33,0.0,1.0,144.68600000,116.11500000,260.80100000,600,600.0,600.0
34,0.0,1.0,15.90970000,3.65281000,19.56260000,600,280.0,280.0
35,0.0,1.0,3.43425000,0.73483700,4.16908000,600,280.0,280.0
36,0.0,1.0,76.10870000,24.28020000,100.38900000,600,600.0,600.0
37,0.0,1.0,322.58300000,1242.49000000,1565.08000000,600,600.0,600.0
38,0.0,1.0,143.72300000,108.25100000,251.97400000,600,600.0,600.0
39,0.0,1.0,15.78050000,3.62809000,19.40860000,600,280.0,280.0
40,0.0,1.0,321.49300000,1248.86000000,1570.35000000,600,600.0,600.0
41,0.0,1.0,5.96479000,0.51610300,6.48090000,600,280.0,280.0
42,0.0,1.0,18.82450000,2.15080000,20.97530000,600,280.0,280.0
43,0.0,1.0,10.49410000,1.85556000,12.34960000,600,280.0,280.0
44,0.0,1.0,144.58900000,116.22000000,260.80900000,600,600.0,600.0
45,0.0,1.0,18.77860000,2.20877000,20.98740000,600,280.0,280.0
46,0.0,1.0,18.60060000,2.14943000,20.75000000,600,280.0,280.0
47,0.0,1.0,27.28170000,2.87430000,30.15600000,600,300.0,300.0
48,0.0,1.0,76.62600000,24.95710000,101.58300000,600,600.0,600.0
49,0.0,1.0,18.75030000,2.24212000,20.99240000,600,280.0,280.0
50,0.0,1.0,2.27615000,0.22191700,2.49806000,600,240.0,240.0
51,0.0,1.0,15.80470000,3.60676000,19.41140000,600,280.0,280.0
52,0.0,1.0,156.94400000,122.20900000,279.15300000,600,600.0,600.0
53,0.0,1.0,170.59700000,120.00200000,290.59900000,600,600.0,600.0
54,0.0,1.0,143.93000000,108.60600000,252.53600000,600,600.0,600.0
55,0.0,1.0,6.07284000,0.76827100,6.84111000,600,280.0,280.0
56,0.0,1.0,324.01500000,1245.24000000,1569.25000000,600,600.0,600.0
57,0.0,1.0,144.81700000,119.97500000,264.79200000,600,600.0,600.0
58,0.0,1.0,2.01510000,0.39541600,2.41052000,600,260.0,260.0
59,0.0,1.0,157.39500000,116.27900000,273.67400000,600,600.0,600.0
60,0.0,1.0,144.15300000,115.45100000,259.60400000,600,600.0,600.0
61,0.0,1.0,27.41230000,2.86726000,30.27950000,600,300.0,300.0
62,0.0,1.0,15.52960000,3.59625000,19.12580000,600,280.0,280.0
63,0.0,1.0,157.76000000,117.56400000,275.32400000,600,600.0,600.0
64,0.0,1.0,144.56900000,119.90500000,264.47400000,600,600.0,600.0
65,0.0,1.0,144.08000000,108.55800000,252.63800000,600,600.0,600.0
66,0.0,1.0,20.02410000,2.68072000,22.70480000,600,300.0,300.0
67,0.0,1.0,157.27800000,121.95000000,279.22800000,600,600.0,600.0
68,0.0,1.0,18.85320000,2.21562000,21.06880000,600,280.0,280.0
69,0.0,1.0,10.50120000,2.21494000,12.71610000,600,280.0,280.0
70,0.0,1.0,56.10540000,6.36874000,62.47420000,600,600.0,600.0
71,0.0,1.0,10.45930000,1.87338000,12.33270000,600,280.0,280.0
72,0.0,1.0,6.92124000,0.66643000,7.58767000,600,280.0,280.0
73,0.0,1.0,27.29820000,2.56623000,29.86440000,600,300.0,300.0
74,0.0,1.0,145.22400000,109.82200000,255.04700000,600,600.0,600.0
75,0.0,1.0,27.38280000,2.56855000,29.95140000,600,300.0,300.0
76,0.0,1.0,155.92800000,112.36500000,268.29200000,600,600.0,600.0
77,0.0,1.0,27.44640000,4.64120000,32.08760000,600,300.0,300.0
