query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,6.42667000,0.22992000,6.65659000,40000,6.0,6.0
1,0.0,1.0,8.47978000,0.49330400,8.97309000,40000,27.0,27.0
2,0.0,1.0,6.81972000,0.34572700,7.16544000,40000,62.0,62.0
3,0.0,1.0,10.73890000,0.19059800,10.92950000,40000,7.0,7.0
4,0.0,1.0,6.24673000,0.51680900,6.76354000,40000,9.0,9.0
5,0.0,1.0,6.32900000,0.51959300,6.84860000,40000,11.0,11.0
6,0.0,1.0,11.06400000,0.20974300,11.27380000,40000,13.0,13.0
7,0.0,1.0,6.71890000,0.34848100,7.06738000,40000,68.0,68.0
8,0.0,1.0,11.25380000,0.36746800,11.62130000,40000,68.0,68.0
9,0.0,1.0,11.14750000,0.54332700,11.69080000,40000,15.0,15.0
10,0.0,1.0,6.29409000,0.19036600,6.48446000,40000,5.0,5.0
11,0.0,1.0,6.94130000,0.17983800,7.12114000,40000,1.0,1.0
12,0.0,1.0,8.22922000,0.22925700,8.45848000,40000,27.0,27.0
13,0.0,1.0,6.86589000,0.63036200,7.49625000,40000,68.0,68.0
14,0.0,1.0,11.22490000,0.32115800,11.54600000,40000,68.0,68.0
15,0.0,1.0,11.00680000,0.27013800,11.27690000,40000,40.0,40.0
16,0.0,1.0,11.23150000,0.33252200,11.56410000,40000,68.0,68.0
17,0.0,1.0,10.22790000,0.57417500,10.80210000,40000,11.0,11.0
18,0.0,1.0,8.06554000,0.17481700,8.24036000,40000,1.0,1.0
19,0.0,1.0,10.90680000,0.28570500,11.19250000,40000,40.0,40.0
20,0.0,1.0,11.32960000,0.32483700,11.65440000,40000,68.0,68.0
21,0.0,1.0,6.36865000,0.59992500,6.96858000,40000,6.0,6.0
22,0.0,1.0,11.21890000,0.33029200,11.54920000,40000,68.0,68.0
23,0.0,1.0,6.67038000,0.34221400,7.01259000,40000,68.0,68.0
24,0.0,1.0,6.28895000,0.18661000,6.47556000,40000,1.0,1.0
25,0.0,1.0,6.23888000,0.59626700,6.83515000,40000,9.0,9.0
26,0.0,1.0,11.28520000,0.32470700,11.60990000,40000,68.0,68.0
27,0.0,1.0,8.21701000,0.22423200,8.44124000,40000,27.0,27.0
28,0.0,1.0,6.15249000,0.19323200,6.34572000,40000,9.0,9.0
29,0.0,1.0,6.14998000,0.63059400,6.78057000,40000,15.0,15.0
30,0.0,1.0,6.23189000,0.58053800,6.81243000,40000,9.0,9.0
31,0.0,1.0,6.19150000,0.18198100,6.37348000,40000,1.0,1.0
32,0.0,1.0,10.96110000,0.25803200,11.21910000,40000,40.0,40.0
33,0.0,1.0,6.74595000,0.76557700,7.51153000,40000,68.0,68.0
34,0.0,1.0,11.30540000,0.32680500,11.63220000,40000,68.0,68.0
35,0.0,1.0,6.10480000,0.19496600,6.29977000,40000,2.0,2.0
