query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,16.08310000,1.23339000,17.31650000,200,164.0,164.0
1,0.0,1.0,16.79950000,1.32540000,18.12490000,200,180.0,180.0
2,0.0,1.0,16.73880000,0.99184700,17.73070000,200,188.0,188.0
3,0.02381,0.8888888888888888,16.29120000,0.77641000,17.06760000,200,168.0,164.0
4,0.0,1.0,5.93971000,0.54704800,6.48676000,200,100.0,100.0
5,0.0,1.0,16.59040000,0.75355500,17.34390000,200,152.0,152.0
6,0.03571,0.9565217391304348,6.01047000,1.30721000,7.31768000,200,112.0,108.0
7,0.0,1.0,3.21787000,0.25232400,3.47019000,200,44.0,44.0
8,0.0,1.0,2.27148000,0.24510600,2.51658000,200,48.0,48.0
9,0.0,1.0,0.15515800,0.19187900,0.34703700,200,8.0,8.0
10,0.07407,0.92,9.99289000,0.61445200,10.60730000,200,108.0,100.0
11,0.0,1.0,15.12100000,1.23013000,16.35110000,200,164.0,164.0
12,0.0,1.0,14.67440000,1.15934000,15.83370000,200,164.0,164.0
13,0.0,1.0,11.32220000,0.83634400,12.15850000,200,156.0,156.0
14,0.0,1.0,6.32474000,0.53972500,6.86446000,200,84.0,84.0
15,0.0,1.0,9.95974000,1.94232000,11.90210000,200,136.0,136.0
16,0.0,1.0,10.56460000,1.37119000,11.93580000,200,136.0,136.0
17,0.02222,0.8333333333333334,18.33800000,1.00392000,19.34190000,200,180.0,176.0
18,0.0,1.0,21.95520000,0.92226800,22.87740000,200,180.0,180.0
19,0.0,1.0,11.81970000,0.80927800,12.62900000,200,152.0,152.0
20,0.0,1.0,12.07660000,0.82726200,12.90380000,200,132.0,132.0
21,0.0,1.0,12.79490000,0.60938500,13.40430000,200,156.0,156.0
22,0.0,1.0,14.08730000,0.76047700,14.84780000,200,172.0,172.0
23,0.0,1.0,0.14862000,0.17108000,0.31970000,200,4.0,4.0
24,0.0,1.0,3.70898000,0.49498900,4.20397000,200,76.0,76.0
25,0.0,1.0,14.96240000,1.32342000,16.28580000,200,176.0,176.0
26,0.0,1.0,12.22960000,0.81136000,13.04090000,200,156.0,156.0
27,0.0,1.0,13.64270000,0.47728600,14.12000000,200,132.0,132.0
28,0.0,1.0,0.25476900,1.07194000,1.32671000,200,4.0,4.0
29,0.0,1.0,21.12260000,1.28637000,22.40900000,200,184.0,184.0
30,0.0,1.0,7.37682000,0.87694600,8.25377000,200,108.0,108.0
31,0.0,1.0,13.51440000,0.62686300,14.14130000,200,148.0,148.0
32,0.0,1.0,19.15570000,0.86555900,20.02120000,200,184.0,184.0
33,0.0,1.0,10.96280000,0.83772800,11.80060000,200,144.0,144.0
34,0.0,1.0,17.01000000,0.78564200,17.79560000,200,180.0,180.0
35,0.0,1.0,11.29820000,0.48462200,11.78280000,200,176.0,176.0
36,0.0,1.0,0.13495700,0.18001800,0.31497500,200,8.0,8.0
37,0.0,1.0,4.71377000,0.65176000,5.36553000,200,76.0,76.0
38,0.0,1.0,21.59210000,0.99385100,22.58600000,200,188.0,188.0
39,0.0,1.0,9.87481000,0.66070900,10.53550000,200,164.0,164.0
40,0.0,1.0,17.56680000,0.89478700,18.46150000,200,176.0,176.0
41,0.0,1.0,18.34740000,1.05774000,19.40520000,200,176.0,176.0
42,0.0,1.0,9.10184000,0.75607200,9.85791000,200,120.0,120.0
43,0.0,1.0,5.75286000,0.95397000,6.70683000,200,100.0,100.0
44,0.0,1.0,16.87120000,0.75250800,17.62380000,200,176.0,176.0
45,0.0,1.0,17.39920000,0.90453500,18.30370000,200,168.0,168.0
46,0.0,1.0,17.20950000,0.74366200,17.95320000,200,176.0,176.0
47,0.0,1.0,12.72180000,0.82525700,13.54700000,200,148.0,148.0
48,0.0,1.0,9.95124000,0.63919500,10.59040000,200,152.0,152.0
49,0.0,1.0,10.02560000,0.82387100,10.84950000,200,160.0,160.0
50,0.0,1.0,19.08690000,0.81064900,19.89760000,200,188.0,188.0
51,0.03571,0.9565217391304348,9.35628000,1.35099000,10.70730000,200,112.0,108.0
52,0.0,1.0,15.37800000,1.24408000,16.62210000,200,176.0,176.0
53,0.08333,0.8235294117647058,9.90010000,0.62840900,10.52850000,200,144.0,132.0
54,0.02381,0.8888888888888888,12.58720000,0.72265000,13.30990000,200,168.0,164.0
55,0.0,1.0,10.69790000,0.53766100,11.23550000,200,152.0,152.0
56,0.0,1.0,6.92413000,1.12546000,8.04959000,200,136.0,136.0
57,0.0,1.0,13.49770000,0.68342500,14.18110000,200,164.0,164.0
58,0.0,1.0,15.86590000,0.90954000,16.77540000,200,160.0,160.0
59,0.0,1.0,12.81310000,0.63246600,13.44560000,200,136.0,136.0
60,0.0,1.0,11.45390000,0.80549800,12.25940000,200,148.0,148.0
61,0.0,1.0,6.12488000,0.54472800,6.66961000,200,116.0,116.0
62,0.0,1.0,11.23620000,0.86670300,12.10290000,200,148.0,148.0
63,0.02174,0.8,16.88850000,0.95750400,17.84600000,200,184.0,180.0
64,0.0,1.0,20.89150000,0.97370400,21.86520000,200,188.0,188.0
65,0.02174,0.8,19.76770000,0.98899800,20.75670000,200,184.0,180.0
66,0.0,1.0,0.13175000,0.17855500,0.31030500,200,8.0,8.0
67,0.0,1.0,18.93230000,0.98331700,19.91560000,200,188.0,188.0
68,0.0,1.0,7.04928000,0.53344600,7.58273000,200,128.0,128.0
69,0.0,1.0,13.12930000,0.39313400,13.52240000,200,120.0,120.0
70,0.0,1.0,10.28240000,1.84668000,12.12900000,200,156.0,156.0
71,0.0,1.0,21.71360000,1.52178000,23.23530000,200,184.0,184.0
72,0.0,1.0,5.82673000,0.63171000,6.45844000,200,64.0,64.0
73,0.0,1.0,12.98920000,0.85392200,13.84310000,200,140.0,140.0
74,0.0,1.0,6.03222000,0.53426800,6.56649000,200,88.0,88.0
75,0.0,1.0,12.81720000,0.67537300,13.49250000,200,180.0,180.0
76,0.02174,0.8,18.13930000,0.79563300,18.93490000,200,184.0,180.0
77,0.02857,0.9375,11.94410000,0.70964200,12.65370000,200,140.0,136.0
78,0.0,1.0,18.74830000,0.97419200,19.72250000,200,180.0,180.0
79,0.0,1.0,7.72844000,1.68423000,9.41268000,200,104.0,104.0
80,0.0,1.0,13.50560000,1.21991000,14.72550000,200,144.0,144.0
81,0.0,1.0,14.12730000,0.70259800,14.82990000,200,156.0,156.0
82,0.0,1.0,19.54070000,0.99100900,20.53170000,200,180.0,180.0
83,0.0,1.0,15.14960000,0.80935400,15.95900000,200,164.0,164.0
84,0.0,1.0,13.59850000,0.68225700,14.28080000,200,164.0,164.0
85,0.0,1.0,17.52100000,0.87385500,18.39480000,200,168.0,168.0
86,0.0,1.0,7.42853000,0.71683700,8.14537000,200,112.0,112.0
87,0.0,1.0,16.50320000,0.73264700,17.23580000,200,184.0,184.0
88,0.0,1.0,10.60050000,1.33199000,11.93250000,200,140.0,140.0
89,0.0,1.0,19.33540000,1.29825000,20.63360000,200,188.0,188.0
90,0.0,1.0,13.24880000,1.16693000,14.41570000,200,152.0,152.0
91,0.0,1.0,10.39170000,0.60107600,10.99280000,200,128.0,128.0
92,0.0,1.0,8.95666000,0.58946100,9.54612000,200,108.0,108.0
93,0.0,1.0,14.54050000,0.90411300,15.44460000,200,176.0,176.0
94,0.03333,0.9523809523809523,8.40795000,0.67946700,9.08742000,200,120.0,116.0
95,0.0,1.0,4.00402000,0.33769700,4.34172000,200,104.0,104.0
96,0.0,1.0,21.50280000,0.91029300,22.41310000,200,184.0,184.0
97,0.02222,0.8333333333333334,15.02590000,1.49245000,16.51830000,200,180.0,176.0
98,0.0,1.0,13.83960000,0.75375000,14.59340000,200,160.0,160.0
99,0.0,1.0,6.28376000,0.54816400,6.83193000,200,108.0,108.0
