query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,0.19518400,2.16165000,2.35684000,1500,1.0,1.0
1,0.0,1.0,0.19457000,2.08889000,2.28346000,1500,1.0,1.0
2,0.0,1.0,0.33546200,1.13086000,1.46632000,1500,1.0,1.0
3,0.0,1.0,0.33546200,1.13086000,1.46632000,1500,1.0,1.0
4,0.0,1.0,0.27766500,1.16403000,1.44170000,1500,1.0,1.0
5,0.0,1.0,0.29445100,1.65768000,1.95213000,1500,1.0,1.0
6,0.0,1.0,0.30613100,1.71102000,2.01715000,1500,1.0,1.0
7,0.0,1.0,0.21848900,2.30467000,2.52316000,1500,1.0,1.0
8,0.0,1.0,0.26217600,1.19079000,1.45297000,1500,1.0,1.0
9,0.0,1.0,0.28897200,1.99182000,2.28079000,1500,1.0,1.0
10,0.0,1.0,0.28753100,1.48328000,1.77081000,1500,1.0,1.0
11,0.0,1.0,0.28753100,1.48328000,1.77081000,1500,1.0,1.0
12,0.0,1.0,0.20473200,1.65766000,1.86239000,1500,1.0,1.0
13,0.0,1.0,0.20086300,1.11553000,1.31639000,1500,1.0,1.0
14,0.0,1.0,0.29986600,1.14495000,1.44481000,1500,1.0,1.0
15,0.0,1.0,0.30033000,1.44743000,1.74776000,1500,1.0,1.0
16,0.0,1.0,0.34687700,2.00021000,2.34709000,1500,1.0,1.0
17,0.0,1.0,0.28436200,3.07540000,3.35976000,1500,1.0,1.0
18,0.0,1.0,0.26395400,1.43196000,1.69592000,1500,1.0,1.0
19,0.0,1.0,0.33932100,1.15902000,1.49834000,1500,1.0,1.0
20,0.0,1.0,0.33442600,1.18113000,1.51556000,1500,1.0,1.0
21,0.0,1.0,0.44751500,1.22244000,1.66996000,1500,1.0,1.0
22,0.0,1.0,0.27258600,1.15433000,1.42692000,1500,1.0,1.0
23,0.0,1.0,0.32430100,1.17962000,1.50392000,1500,1.0,1.0
24,0.0,1.0,0.30361700,1.14887000,1.45249000,1500,1.0,1.0
25,0.0,1.0,0.20240600,1.70572000,1.90812000,1500,1.0,1.0
26,0.0,1.0,0.31013300,1.23966000,1.54980000,1500,1.0,1.0
27,0.0,1.0,0.24167000,1.96871000,2.21038000,1500,1.0,1.0
28,0.0,1.0,0.36796900,1.98880000,2.35677000,1500,1.0,1.0
29,0.0,1.0,0.28652800,1.62841000,1.91494000,1500,1.0,1.0
30,0.0,1.0,0.26680600,1.84079000,2.10760000,1500,1.0,1.0
31,0.0,1.0,0.22279400,1.98973000,2.21252000,1500,1.0,1.0
32,0.0,1.0,0.21775300,2.26382000,2.48157000,1500,1.0,1.0
33,0.0,1.0,0.20193700,1.66431000,1.86625000,1500,1.0,1.0
34,0.0,1.0,0.26833700,1.47449000,1.74282000,1500,1.0,1.0
35,0.0,1.0,0.19389300,1.11464000,1.30853000,1500,1.0,1.0
36,0.0,1.0,0.19389300,1.11464000,1.30853000,1500,1.0,1.0
37,0.0,1.0,0.23471400,1.61340000,1.84811000,1500,1.0,1.0
38,0.0,1.0,0.23471400,1.61340000,1.84811000,1500,2.0,2.0
39,0.0,1.0,0.30981100,1.13034000,1.44015000,1500,1.0,1.0
40,0.0,1.0,0.27213300,1.24437000,1.51651000,1500,1.0,1.0
41,0.0,1.0,0.38609300,1.18458000,1.57067000,1500,1.0,1.0
42,0.0,1.0,0.31981900,2.89618000,3.21600000,1500,1.0,1.0
43,0.0,1.0,0.31139400,1.49403000,1.80542000,1500,1.0,1.0
44,0.0,1.0,0.29027700,1.57008000,1.86036000,1500,1.0,1.0
45,0.0,1.0,0.30154400,1.17907000,1.48061000,1500,1.0,1.0
46,0.0,1.0,0.26732900,1.20736000,1.47469000,1500,1.0,1.0
47,0.0,1.0,0.19614900,1.43727000,1.63342000,1500,1.0,1.0
48,0.0,1.0,0.26645100,1.17111000,1.43756000,1500,1.0,1.0
49,0.0,1.0,0.30426400,1.44967000,1.75393000,1500,1.0,1.0
50,0.0,1.0,0.34767200,1.19377000,1.54144000,1500,1.0,1.0
51,0.0,1.0,0.26911700,1.14345000,1.41257000,1500,1.0,1.0
52,0.0,1.0,0.26911700,1.14345000,1.41257000,1500,1.0,1.0
53,0.0,1.0,0.26911700,1.14345000,1.41257000,1500,2.0,2.0
54,0.0,1.0,0.21313700,2.12962000,2.34276000,1500,1.0,1.0
55,0.0,1.0,0.24618200,2.40367000,2.64985000,1500,1.0,1.0
56,0.0,1.0,0.23212100,1.50751000,1.73963000,1500,1.0,1.0
57,0.0,1.0,0.19227000,1.25414000,1.44641000,1500,1.0,1.0
58,0.0,1.0,0.24016200,2.35639000,2.59655000,1500,1.0,1.0
59,0.0,1.0,0.31620100,2.08414000,2.40034000,1500,1.0,1.0
60,0.0,1.0,0.27584900,2.98230000,3.25815000,1500,1.0,1.0
61,0.0,1.0,0.31123700,1.16582000,1.47705000,1500,1.0,1.0
62,0.0,1.0,0.34484100,1.75738000,2.10222000,1500,1.0,1.0
63,0.0,1.0,0.34484100,1.75738000,2.10222000,1500,1.0,1.0
64,0.0,1.0,0.34112700,1.99927000,2.34039000,1500,1.0,1.0
65,0.0,1.0,0.34112700,1.99927000,2.34039000,1500,1.0,1.0
66,0.0,1.0,0.33849400,1.97953000,2.31803000,1500,1.0,1.0
