query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,1.25041000,2.37027000,3.62068000,200,8.0,8.0
1,0.0,1.0,1.03809000,1.44264000,2.48073000,200,4.0,4.0
2,0.0,1.0,1.28142000,1.44004000,2.72146000,200,4.0,4.0
3,0.0,1.0,1.07584000,1.19819000,2.27403000,200,4.0,4.0
4,0.0,1.0,1.40202000,1.39908000,2.80110000,200,8.0,8.0
5,0.0,1.0,1.06925000,3.46202000,4.53127000,200,4.0,4.0
6,0.0,1.0,1.47302000,1.75511000,3.22813000,200,8.0,8.0
7,0.0,1.0,1.19833000,1.40130000,2.59962000,200,4.0,4.0
8,0.0,1.0,0.78489500,0.99755000,1.78244000,200,4.0,4.0
9,0.0,1.0,1.14085000,1.48150000,2.62234000,200,4.0,4.0
10,0.0,1.0,1.64550000,1.41872000,3.06421000,200,16.0,16.0
11,0.0,1.0,0.82733800,1.36176000,2.18910000,200,4.0,4.0
12,0.0,1.0,0.78324900,0.66968500,1.45293000,200,4.0,4.0
13,0.0,1.0,1.38033000,1.37455000,2.75487000,200,4.0,4.0
14,0.0,1.0,1.16536000,1.35640000,2.52176000,200,4.0,4.0
15,0.0,1.0,1.33671000,3.69157000,5.02827000,200,8.0,8.0
16,0.0,1.0,1.05426000,2.06115000,3.11541000,200,4.0,4.0
17,0.0,1.0,1.36196000,1.37928000,2.74124000,200,4.0,4.0
18,0.0,1.0,1.18230000,1.55644000,2.73874000,200,4.0,4.0
19,0.0,1.0,1.07436000,0.99784100,2.07220000,200,4.0,4.0
20,0.0,1.0,1.10243000,1.39643000,2.49886000,200,4.0,4.0
21,0.0,1.0,1.12367000,1.48898000,2.61265000,200,4.0,4.0
22,0.0,1.0,1.15438000,1.36207000,2.51644000,200,8.0,8.0
23,0.0,1.0,0.81594300,1.02632000,1.84227000,200,4.0,4.0
24,0.0,1.0,1.10715000,1.18045000,2.28760000,200,4.0,4.0
25,0.0,1.0,1.41369000,3.76864000,5.18233000,200,8.0,8.0
26,0.0,1.0,1.26620000,2.10164000,3.36784000,200,8.0,8.0
27,0.0,1.0,1.04122000,1.39008000,2.43130000,200,4.0,4.0
28,0.0,1.0,0.93506500,1.21005000,2.14511000,200,4.0,4.0
29,0.0,1.0,0.95424500,1.10910000,2.06335000,200,4.0,4.0
30,0.0,1.0,1.21145000,1.48980000,2.70126000,200,8.0,8.0
31,0.0,1.0,1.29825000,1.20135000,2.49960000,200,8.0,8.0
32,0.0,1.0,1.58837000,1.07682000,2.66519000,200,8.0,8.0
33,0.0,1.0,1.24990000,1.81063000,3.06054000,200,4.0,4.0
34,0.0,1.0,1.10270000,1.45366000,2.55635000,200,4.0,4.0
35,0.0,1.0,1.44748000,3.57746000,5.02494000,200,8.0,8.0
36,0.0,1.0,0.31611100,1.79708000,2.11319000,200,4.0,4.0
37,0.0,1.0,1.14202000,1.50267000,2.64469000,200,4.0,4.0
38,0.0,1.0,1.07816000,1.33317000,2.41133000,200,4.0,4.0
39,0.0,1.0,1.05124000,1.35962000,2.41086000,200,4.0,4.0
40,0.0,1.0,1.09781000,1.35724000,2.45505000,200,4.0,4.0
41,0.0,1.0,1.02300000,1.16726000,2.19026000,200,4.0,4.0
42,0.0,1.0,1.01422000,1.24360000,2.25783000,200,8.0,8.0
43,0.0,1.0,1.06331000,1.18986000,2.25317000,200,8.0,8.0
44,0.0,1.0,1.32173000,1.22937000,2.55110000,200,12.0,12.0
45,0.0,1.0,1.24772000,3.65798000,4.90570000,200,4.0,4.0
46,0.0,1.0,1.34620000,2.11422000,3.46042000,200,4.0,4.0
47,0.0,1.0,1.05056000,1.20558000,2.25614000,200,4.0,4.0
48,0.0,1.0,1.27770000,1.40488000,2.68259000,200,8.0,8.0
49,0.0,1.0,0.97666200,1.15025000,2.12691000,200,4.0,4.0
50,0.0,1.0,1.61752000,1.39318000,3.01070000,200,16.0,16.0
51,0.0,1.0,1.07214000,1.39322000,2.46536000,200,4.0,4.0
52,0.0,1.0,1.39677000,0.99347200,2.39024000,200,4.0,4.0
53,0.0,1.0,1.31379000,1.50856000,2.82235000,200,8.0,8.0
54,0.0,1.0,1.07627000,1.37555000,2.45181000,200,4.0,4.0
55,0.0,1.0,1.13296000,2.81663000,3.94959000,200,4.0,4.0
56,0.0,1.0,0.94547600,0.91745000,1.86293000,200,4.0,4.0
57,0.0,1.0,1.29856000,1.31137000,2.60993000,200,8.0,8.0
58,0.0,1.0,0.75121300,0.86044300,1.61166000,200,4.0,4.0
59,0.0,1.0,1.37689000,1.34131000,2.71820000,200,12.0,12.0
60,0.0,1.0,1.39090000,1.28484000,2.67574000,200,12.0,12.0
61,0.0,1.0,1.49473000,0.90084100,2.39557000,200,16.0,16.0
62,0.0,1.0,1.30968000,1.72322000,3.03290000,200,8.0,8.0
