query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,121.63400000,23.49500000,145.12900000,5000,745.0,745.0
1,0.0,1.0,100.23700000,18.73930000,118.97600000,5000,953.0,953.0
2,0.0,1.0,94.79210000,17.27380000,112.06600000,5000,778.0,778.0
3,0.0,1.0,77.15730000,14.40430000,91.56160000,5000,598.0,598.0
4,0.0,1.0,94.31310000,13.36180000,107.67500000,5000,733.0,733.0
5,0.0,1.0,97.48330000,17.63470000,115.11800000,5000,824.0,824.0
6,0.0,1.0,139.75000000,30.25930000,170.00900000,5000,814.0,814.0
7,0.0,1.0,102.18800000,20.12770000,122.31500000,5000,1026.0,1026.0
8,0.0,1.0,87.74960000,12.84150000,100.59100000,5000,750.0,750.0
9,0.0,1.0,140.31200000,24.22010000,164.53200000,5000,1133.0,1133.0
10,0.0,1.0,94.90680000,20.85700000,115.76400000,5000,784.0,784.0
11,0.0,1.0,181.77300000,35.65010000,217.42300000,5000,1213.0,1213.0
12,0.0,1.0,219.92800000,34.12490000,254.05300000,5000,1800.0,1800.0
13,0.0,1.0,210.67700000,34.60370000,245.28100000,5000,1469.0,1469.0
14,0.0,1.0,196.85800000,30.29270000,227.15100000,5000,1396.0,1396.0
15,0.0,1.0,100.33500000,20.39130000,120.72700000,5000,831.0,831.0
16,0.0,1.0,87.61440000,17.26570000,104.88000000,5000,761.0,761.0
17,0.0027,0.9992289899768697,166.32800000,27.42380000,193.75100000,5000,1112.0,1109.0
18,0.0,1.0,98.15920000,16.19430000,114.35400000,5000,839.0,839.0
19,0.0,1.0,96.28330000,15.47260000,111.75600000,5000,818.0,818.0
20,0.0,1.0,103.04500000,15.86970000,118.91500000,5000,1014.0,1014.0
21,0.0,1.0,95.20950000,17.93350000,113.14300000,5000,798.0,798.0
22,0.0,1.0,179.80100000,31.35780000,211.15800000,5000,1038.0,1038.0
23,0.0,1.0,87.26680000,17.03790000,104.30500000,5000,706.0,706.0
24,0.0,1.0,98.86270000,18.18930000,117.05200000,5000,898.0,898.0
25,0.0,1.0,94.57140000,16.89860000,111.47000000,5000,817.0,817.0
26,5.3E-4,0.9996803069053708,234.24500000,48.25440000,282.50000000,5000,1873.0,1872.0
27,0.0,1.0,98.39570000,18.77630000,117.17200000,5000,907.0,907.0
28,0.0,1.0,89.85480000,17.95130000,107.80600000,5000,729.0,729.0
29,0.0,1.0,112.06500000,22.36810000,134.43300000,5000,852.0,852.0
30,0.0,1.0,228.74900000,43.79860000,272.54700000,5000,1554.0,1554.0
31,0.0,1.0,135.99500000,26.22100000,162.21600000,5000,926.0,926.0
32,0.002,0.9986688851913478,245.78600000,38.08440000,283.87000000,5000,1999.0,1995.0
33,0.0,1.0,111.29300000,20.29450000,131.58800000,5000,830.0,830.0
34,6.9E-4,0.9997186268992684,223.61000000,32.86390000,256.47400000,5000,1447.0,1446.0
35,0.0,1.0,127.38100000,26.59400000,153.97500000,5000,993.0,993.0
36,0.0,1.0,101.01800000,14.40690000,115.42500000,5000,961.0,961.0
37,0.0,1.0,95.00130000,18.55790000,113.55900000,5000,832.0,832.0
38,5.0E-4,0.9996649916247906,255.48600000,36.27330000,291.76000000,5000,2016.0,2015.0
39,0.00382,0.9982532751091703,231.63400000,36.80970000,268.44300000,5000,1571.0,1565.0
40,0.0,1.0,101.02800000,20.08720000,121.11500000,5000,1023.0,1023.0
41,0.00668,0.996730083234245,242.50400000,37.76230000,280.26700000,5000,1647.0,1636.0
42,0.00515,0.997684515195369,221.39500000,38.11030000,259.50500000,5000,1553.0,1545.0
43,0.0,1.0,229.97900000,41.30900000,271.28800000,5000,1555.0,1555.0
44,0.0,1.0,93.18540000,21.62980000,114.81500000,5000,750.0,750.0
45,0.0,1.0,99.51930000,14.93360000,114.45300000,5000,875.0,875.0
46,0.0,1.0,98.16960000,17.04530000,115.21500000,5000,905.0,905.0
47,0.0,1.0,96.15610000,19.51900000,115.67500000,5000,820.0,820.0
48,0.0,1.0,93.20350000,20.00610000,113.21000000,5000,731.0,731.0
49,0.00344,0.9992739593417231,182.42300000,33.37240000,215.79500000,5000,871.0,868.0
50,0.0,1.0,107.83700000,20.83850000,128.67500000,5000,844.0,844.0
51,0.0,1.0,200.87900000,31.57430000,232.45300000,5000,1430.0,1430.0
52,0.0,1.0,287.85100000,47.95590000,335.80700000,5000,2539.0,2539.0
53,4.6E-4,0.9996488764044944,260.71800000,43.75490000,304.47300000,5000,2153.0,2152.0
54,5.4E-4,0.999680817108203,256.38300000,44.77580000,301.15900000,5000,1868.0,1867.0
55,0.0,1.0,138.40000000,27.63630000,166.03600000,5000,1006.0,1006.0
56,0.00195,0.9991331984975441,233.88700000,38.75430000,272.64100000,5000,1542.0,1539.0
57,0.0,1.0,136.78200000,22.53670000,159.31800000,5000,1002.0,1002.0
58,0.0,1.0,199.81200000,33.99550000,233.80700000,5000,1303.0,1303.0
59,0.00673,0.9962836791576339,249.49000000,126.39400000,375.88400000,5000,1783.0,1771.0
60,0.0,1.0,91.83560000,18.29350000,110.12900000,5000,647.0,647.0
61,0.0,1.0,89.07020000,13.39360000,102.46400000,5000,798.0,798.0
62,0.0,1.0,84.58590000,15.02730000,99.61320000,5000,661.0,661.0
63,0.0,1.0,98.85350000,18.80600000,117.65900000,5000,890.0,890.0
64,7.8E-4,0.9997310381925767,216.76900000,41.44290000,258.21100000,5000,1283.0,1282.0
65,0.00968,0.9943001899936669,267.62600000,62.29680000,329.92200000,5000,1860.0,1842.0
