query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,7.95573000,5.29076000,13.24650000,40000,1.0,1.0
1,0.0,1.0,6.94187000,3.03669000,9.97857000,40000,1.0,1.0
2,0.0,1.0,12.60250000,2.97487000,15.57740000,40000,1.0,1.0
3,0.0,1.0,8.11559000,7.21510000,15.33070000,40000,7.0,7.0
4,0.0,1.0,7.30900000,3.05061000,10.35960000,40000,1.0,1.0
5,0.0,1.0,13.55010000,3.74363000,17.29380000,40000,1.0,1.0
6,0.0,1.0,17.55380000,2.77719000,20.33100000,40000,1.0,1.0
7,0.0,1.0,13.83040000,7.67195000,21.50240000,40000,1.0,1.0
8,0.0,1.0,18.10810000,2.63190000,20.74000000,40000,1.0,1.0
9,0.0,1.0,13.55260000,2.69556000,16.24820000,40000,1.0,1.0
10,0.0,1.0,6.95161000,2.90694000,9.85855000,40000,1.0,1.0
11,0.0,1.0,12.95460000,6.82863000,19.78320000,40000,1.0,1.0
12,0.0,1.0,9.86281000,3.81927000,13.68210000,40000,1.0,1.0
13,0.0,1.0,12.21780000,3.58349000,15.80120000,40000,1.0,1.0
14,0.0,1.0,10.62510000,2.85371000,13.47880000,40000,1.0,1.0
15,0.0,1.0,10.64390000,7.27105000,17.91490000,40000,1.0,1.0
16,0.0,1.0,9.57187000,3.08183000,12.65370000,40000,1.0,1.0
17,0.0,1.0,9.02821000,2.77987000,11.80810000,40000,1.0,1.0
18,0.0,1.0,11.93590000,2.84868000,14.78460000,40000,1.0,1.0
19,0.0,1.0,9.20143000,7.00869000,16.21010000,40000,1.0,1.0
20,0.0,1.0,12.24800000,2.93722000,15.18520000,40000,1.0,1.0
21,0.0,1.0,10.21720000,2.59802000,12.81530000,40000,2.0,2.0
22,0.0,1.0,8.86075000,2.81529000,11.67600000,40000,1.0,1.0
23,0.0,1.0,9.53790000,7.53547000,17.07340000,40000,1.0,1.0
24,0.0,1.0,12.62100000,3.05551000,15.67650000,40000,1.0,1.0
25,0.0,1.0,13.05370000,2.97365000,16.02730000,40000,1.0,1.0
26,0.0,1.0,13.75750000,3.16598000,16.92350000,40000,6.0,6.0
27,0.0,1.0,12.66260000,7.67639000,20.33900000,40000,1.0,1.0
28,0.0,1.0,15.45210000,3.66575000,19.11790000,40000,2.0,2.0
29,0.0,1.0,7.33281000,2.87429000,10.20710000,40000,1.0,1.0
30,0.0,1.0,8.95417000,2.96494000,11.91910000,40000,1.0,1.0
31,0.0,1.0,8.68553000,7.51831000,16.20380000,40000,8.0,8.0
32,0.0,1.0,14.40100000,2.95516000,17.35610000,40000,1.0,1.0
33,0.0,1.0,12.45640000,2.96150000,15.41790000,40000,1.0,1.0
34,0.0,1.0,7.53434000,3.01624000,10.55060000,40000,1.0,1.0
35,0.0,1.0,8.00367000,7.83537000,15.83900000,40000,1.0,1.0
36,0.0,1.0,12.41260000,3.06693000,15.47950000,40000,1.0,1.0
37,0.0,1.0,14.13250000,2.74545000,16.87790000,40000,1.0,1.0
38,0.0,1.0,7.15883000,2.86261000,10.02140000,40000,2.0,2.0
39,0.0,1.0,13.75410000,7.29026000,21.04440000,40000,1.0,1.0
40,0.0,1.0,18.43320000,3.01804000,21.45130000,40000,1.0,1.0
41,0.0,1.0,19.29860000,3.03711000,22.33570000,40000,1.0,1.0
42,0.0,1.0,15.16400000,2.67073000,17.83470000,40000,1.0,1.0
43,0.0,1.0,9.28886000,7.08156000,16.37040000,40000,1.0,1.0
44,0.0,1.0,16.42530000,2.84162000,19.26690000,40000,1.0,1.0
45,0.0,1.0,7.91022000,3.27857000,11.18880000,40000,1.0,1.0
46,0.0,1.0,9.19681000,2.99181000,12.18860000,40000,1.0,1.0
47,0.0,1.0,11.91580000,7.42191000,19.33770000,40000,1.0,1.0
48,0.0,1.0,16.94870000,3.79529000,20.74400000,40000,1.0,1.0
49,0.0,1.0,7.55747000,3.19882000,10.75630000,40000,1.0,1.0
50,0.0,1.0,7.14634000,2.79104000,9.93738000,40000,1.0,1.0
51,0.0,1.0,8.53051000,7.25743000,15.78790000,40000,1.0,1.0
52,0.0,1.0,10.94870000,2.93633000,13.88500000,40000,4.0,4.0
53,0.0,1.0,15.72560000,2.83159000,18.55720000,40000,2.0,2.0
