query_id,FPratio,FP2,filtering_time(ms),verification_time(ms),query_time(ms),|G|,C,A
0,0.0,1.0,12.16520000,0.48222700,12.64750000,200,184.0,184.0
1,0.0,1.0,10.44440000,0.42179900,10.86620000,200,184.0,184.0
2,0.0,1.0,4.48847000,0.30961800,4.79809000,200,136.0,136.0
3,0.0,1.0,13.23810000,0.50151200,13.73960000,200,188.0,188.0
4,0.0,1.0,10.28300000,0.41319300,10.69620000,200,188.0,188.0
5,0.0,1.0,12.97580000,0.49637700,13.47220000,200,188.0,188.0
6,0.0,1.0,9.96544000,0.68020800,10.64560000,200,176.0,176.0
7,0.0,1.0,8.08870000,0.45054000,8.53924000,200,184.0,184.0
8,0.0,1.0,8.94849000,0.39979500,9.34828000,200,188.0,188.0
9,0.0,1.0,16.79330000,1.06168000,17.85500000,200,188.0,188.0
10,0.0,1.0,14.14720000,0.61282300,14.76000000,200,184.0,184.0
11,0.0,1.0,16.68600000,0.56825500,17.25420000,200,188.0,188.0
12,0.0,1.0,13.61270000,0.49827500,14.11090000,200,188.0,188.0
13,0.0,1.0,16.22370000,0.63308700,16.85670000,200,188.0,188.0
14,0.0,1.0,11.70330000,0.51783600,12.22110000,200,184.0,184.0
15,0.0,1.0,14.68740000,1.47716000,16.16460000,200,188.0,188.0
16,0.0,1.0,10.49120000,0.42362000,10.91480000,200,188.0,188.0
17,0.0,1.0,11.38520000,0.42569700,11.81080000,200,184.0,184.0
18,0.0,1.0,12.33090000,0.64722100,12.97810000,200,180.0,180.0
19,0.0,1.0,13.09610000,0.47415500,13.57030000,200,188.0,188.0
20,0.0,1.0,15.21280000,0.50548500,15.71830000,200,188.0,188.0
21,0.0,1.0,9.33206000,0.72256000,10.05460000,200,180.0,180.0
22,0.0,1.0,8.19160000,0.42094900,8.61255000,200,184.0,184.0
23,0.0,1.0,9.43307000,0.37706300,9.81014000,200,188.0,188.0
24,0.0,1.0,7.17522000,0.64690000,7.82212000,200,144.0,144.0
25,0.0,1.0,9.58765000,0.39661700,9.98427000,200,184.0,184.0
26,0.0,1.0,13.53260000,0.55086400,14.08340000,200,180.0,180.0
27,0.0,1.0,13.08930000,0.51995000,13.60930000,200,188.0,188.0
28,0.0,1.0,8.48182000,0.39909300,8.88091000,200,172.0,172.0
29,0.0,1.0,5.24729000,0.33341400,5.58070000,200,128.0,128.0
30,0.0,1.0,14.26010000,0.48661500,14.74670000,200,188.0,188.0
31,0.0,1.0,14.00480000,0.54149300,14.54630000,200,188.0,188.0
32,0.0,1.0,11.96860000,0.49975500,12.46840000,200,188.0,188.0
33,0.0,1.0,9.67883000,0.48977600,10.16860000,200,188.0,188.0
34,0.0,1.0,7.85044000,0.44789100,8.29833000,200,180.0,180.0
35,0.0,1.0,16.12610000,1.17429000,17.30030000,200,184.0,184.0
36,0.0,1.0,13.52410000,0.50829500,14.03240000,200,188.0,188.0
37,0.0,1.0,11.19250000,0.47510200,11.66760000,200,176.0,176.0
38,0.0,1.0,14.24580000,0.79394000,15.03980000,200,188.0,188.0
39,0.0,1.0,11.02930000,0.44638800,11.47570000,200,180.0,180.0
40,0.0,1.0,11.68650000,0.51043100,12.19690000,200,188.0,188.0
41,0.0,1.0,10.72320000,0.65151700,11.37470000,200,184.0,184.0
42,0.0,1.0,11.52740000,0.47417300,12.00160000,200,176.0,176.0
43,0.0,1.0,15.25070000,0.53583300,15.78650000,200,188.0,188.0
44,0.0,1.0,16.08370000,0.86823500,16.95190000,200,188.0,188.0
45,0.0,1.0,15.18690000,0.59528700,15.78220000,200,188.0,188.0
46,0.0,1.0,9.72474000,0.51966200,10.24440000,200,184.0,184.0
47,0.0,1.0,14.52670000,0.52500900,15.05170000,200,176.0,176.0
48,0.0,1.0,9.13387000,0.38151300,9.51539000,200,180.0,180.0
49,0.0,1.0,6.97133000,0.39307000,7.36440000,200,160.0,160.0
50,0.0,1.0,5.97387000,0.34736300,6.32124000,200,160.0,160.0
51,0.0,1.0,14.71440000,0.54494400,15.25940000,200,184.0,184.0
52,0.0,1.0,11.73820000,0.46825400,12.20640000,200,188.0,188.0
53,0.0,1.0,7.20414000,0.38892500,7.59306000,200,156.0,156.0
54,0.0,1.0,10.57240000,0.41626100,10.98860000,200,176.0,176.0
55,0.0,1.0,4.98780000,0.30741600,5.29521000,200,120.0,120.0
56,0.0,1.0,5.69350000,0.36072400,6.05422000,200,168.0,168.0
57,0.0,1.0,14.05470000,0.52368000,14.57840000,200,188.0,188.0
58,0.0,1.0,18.11070000,1.46342000,19.57420000,200,188.0,188.0
59,0.0,1.0,5.67394000,0.32318400,5.99712000,200,152.0,152.0
60,0.0,1.0,4.12985000,0.45730900,4.58716000,200,104.0,104.0
61,0.0,1.0,14.69050000,0.90049400,15.59100000,200,188.0,188.0
62,0.0,1.0,14.18450000,1.15175000,15.33620000,200,188.0,188.0
63,0.0,1.0,14.61470000,0.50531200,15.12000000,200,184.0,184.0
64,0.0,1.0,5.87654000,0.33309300,6.20964000,200,176.0,176.0
65,0.0,1.0,15.65620000,0.53589800,16.19210000,200,188.0,188.0
66,0.0,1.0,6.71859000,0.36164900,7.08024000,200,168.0,168.0
67,0.0,1.0,18.87880000,0.81523100,19.69400000,200,188.0,188.0
68,0.0,1.0,14.62740000,0.74038000,15.36780000,200,184.0,184.0
69,0.0,1.0,9.13708000,0.91086800,10.04800000,200,172.0,172.0
70,0.03571,0.9565217391304348,3.62450000,0.95947600,4.58398000,200,112.0,108.0
71,0.0,1.0,11.08160000,0.51348400,11.59510000,200,188.0,188.0
72,0.0,1.0,10.74180000,0.42505800,11.16690000,200,168.0,168.0
73,0.0,1.0,15.02560000,0.60446100,15.63010000,200,176.0,176.0
74,0.0,1.0,8.70420000,0.40496800,9.10917000,200,168.0,168.0
75,0.0,1.0,6.39617000,0.34944700,6.74562000,200,180.0,180.0
76,0.0,1.0,7.18166000,0.39273000,7.57439000,200,180.0,180.0
77,0.0,1.0,13.72490000,0.48351400,14.20840000,200,188.0,188.0
78,0.0,1.0,15.51870000,0.73091400,16.24960000,200,188.0,188.0
79,0.0,1.0,8.25309000,0.40078000,8.65387000,200,164.0,164.0
80,0.0,1.0,8.36321000,0.38905100,8.75226000,200,160.0,160.0
81,0.0,1.0,9.19428000,0.42030800,9.61459000,200,188.0,188.0
82,0.0,1.0,11.15470000,0.43755200,11.59230000,200,172.0,172.0
83,0.0,1.0,12.33950000,0.47668800,12.81620000,200,184.0,184.0
84,0.0,1.0,10.28380000,0.44364700,10.72740000,200,188.0,188.0
85,0.0,1.0,8.27930000,0.37025400,8.64955000,200,176.0,176.0
86,0.0,1.0,13.56580000,0.49759800,14.06340000,200,188.0,188.0
87,0.0,1.0,9.89659000,0.42325100,10.31980000,200,184.0,184.0
88,0.0,1.0,13.28920000,0.78823900,14.07740000,200,188.0,188.0
89,0.0,1.0,11.64370000,0.56882900,12.21250000,200,188.0,188.0
90,0.0,1.0,4.94514000,0.34178500,5.28693000,200,160.0,160.0
91,0.0,1.0,10.45670000,0.46560800,10.92230000,200,184.0,184.0
92,0.0,1.0,11.90090000,0.45997200,12.36090000,200,172.0,172.0
93,0.0,1.0,13.26220000,0.48916300,13.75130000,200,184.0,184.0
94,0.0,1.0,12.07240000,0.48023800,12.55260000,200,188.0,188.0
95,0.0,1.0,11.95230000,0.93244200,12.88470000,200,188.0,188.0
96,0.0,1.0,10.53810000,0.42602600,10.96420000,200,172.0,172.0
97,0.0,1.0,12.17330000,1.17689000,13.35020000,200,188.0,188.0
98,0.0,1.0,9.15669000,0.37864500,9.53534000,200,156.0,156.0
99,0.0,1.0,16.49410000,0.82656300,17.32060000,200,188.0,188.0
